,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
356,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612,35496.26389086612
362,,37941.672111610846,34553.29711939892,33885.34780390599,32757.077560262136,36774.28381490368,33152.896474503235,35529.74119752185,36053.69720022594,33449.555369476606,39356.9197341923,41821.599996337725,22287.805604151556,40645.700995219275,31425.780405884514,31705.139760802966,31655.803315677127,29589.72422271716,38579.40358932309,30239.143052144707,32722.502871989127,35185.297576208526,34354.044529407474,37350.7294683989,36440.36462366632,32375.482971094832,36901.241689423,32228.441487733595,36328.76898059843,35344.68598266172,35350.4406415915,37093.13291254967,32514.79777859381,40898.543382459626,28997.353330904032,37331.83275196332,31365.101917651373,35754.76658781232,42279.09223471873,40494.92936199118,40077.478933236765,33342.99205427367,34408.236001060664,42935.30364763679,32083.704493952493,36715.064751980346,42788.03484704204,26983.735319101128,34161.02202588403,39975.85013874738,41745.50707885937
363,,36606.017847828014,27456.519362411647,32283.040326963077,25714.870915387546,32114.758614239538,35675.650789674495,37572.35278474976,35669.28321509225,33057.5728885899,39542.710177470784,38174.45529531813,32304.249193665244,43479.33251429307,37993.27837652276,40585.97475146213,38136.52321703154,40603.22288770409,34746.48722075555,33579.269410890985,34148.331811600736,38316.86816623646,42760.56346606393,36656.155610276706,37155.16416208058,37455.10321499599,32032.546330182086,29605.655142002597,34012.950380267575,30951.822075267937,31353.48826133729,39221.064225429844,34383.62669052507,36415.41807109254,42138.61904119014,34725.10719436865,34478.557216622605,34320.62145205632,31240.147724322735,36935.06681538128,34808.80792379289,39598.062394045905,27636.16596456837,32702.032593176686,40828.708064689985,34200.25011306669,36014.42062647693,35058.85879561973,34823.77592974643,37256.73567027031,41013.77977299332
364,,37116.29019319265,39815.46220054176,39697.25464917131,35069.86663250175,27060.5372104154,33460.072047184374,35435.68334256623,34179.79222768385,36755.810888843786,37825.465211548166,25837.366236587415,35830.68041276836,34269.31697752825,37015.64203003113,31109.355089795557,30330.998230073732,35131.27684601674,29612.30602334594,38758.43329491696,35121.95888700433,26321.4435229978,30811.11991747422,30868.931120484565,39956.10942372508,30479.46275236905,36310.1864094316,31606.244412408065,39905.863281159036,35907.23734593386,39599.397190878255,35395.566827357,31001.438916541272,34675.783804295614,31218.422856603735,29817.65595626256,38368.79424903035,34877.3808552822,28673.936956259422,31055.49508743582,28641.646358856353,27164.587022059422,40977.51128780517,41458.78458489561,42550.90928034352,34635.38103002221,33461.887353115875,32043.421030304566,37471.20980750167,33425.13208946816,35289.932196062255
365,,35292.97475271004,40785.4558338879,41768.902100536536,37891.601700013074,35141.17908009731,28780.714997819363,34480.72529969104,34917.73976162134,40871.014040997514,42234.29992788064,33161.879552345374,40707.03280620483,33760.74669217004,30329.154157359553,33215.23363124318,37427.36054173863,38264.04618936566,36670.94534910236,35336.040730157685,28736.48418404285,43239.39632333441,30782.619492574304,29828.394214170545,37232.99397144641,32814.15254395445,27023.910519011486,35268.80131265128,38142.384586558415,34347.13775251335,38437.129426221494,32667.845669479557,41955.27914188389,34203.55180081108,41878.98280664005,33892.53403021942,39885.04522306388,40412.24273521828,40193.058827243534,35114.05062123053,34287.66324108171,37157.138371880705,41285.274071784406,29264.888249385414,40663.51005755618,37707.144389698835,30533.1147196448,38186.08885910179,37933.736224213455,29409.795791928023,41815.03913067432
366,,28475.603866507052,32886.45086640332,33065.62347494586,43495.551589385504,34258.06492537141,38047.88403976984,42860.372732508884,34593.2694810034,33268.621801626374,43814.342599425334,32590.279042836723,35662.58277420389,28101.914941203766,35313.43403019186,41937.29611366965,37518.44769139767,37960.32582413133,38430.05644680034,37768.42250993254,36246.18816903645,38583.53544599916,37061.26799062356,32314.199969413763,41979.7851292492,41884.29943354912,35316.09581836008,35464.798489991466,31459.88645261593,42296.36813753511,35047.918606490704,38158.91658444137,34416.81281697971,36454.26245025985,41100.422594497475,29395.998860404183,35371.98606052382,37313.382174059574,36418.11574782025,27932.32716819065,30498.84736137898,39532.100362028636,33536.497875561865,34296.85009307346,36861.0171689274,29655.206328436012,39640.61547142932,35779.303453809414,36135.934032734796,36841.03481424371,33902.748067529974
367,,30755.94339686076,30846.157353801624,34332.215484470726,40874.420140222326,30608.857758287937,33814.949247767094,45448.64127506179,33076.54199084785,33233.476755759286,37739.74917431961,40076.250901356296,29864.1103500805,40020.416635653135,30946.711940486693,34910.332958172505,32511.408972366982,33700.259260057326,38319.70448061716,31383.100723458407,37293.550121833876,32190.53212303757,28092.216254841725,32482.356119643522,30340.134109194674,32999.0985094677,30172.642978503238,39215.34537942948,38035.138448442274,30912.333594752738,34088.578219548595,34898.816890482034,38044.691212742575,36819.32506057758,31257.49461766581,35842.064905174004,34785.569037166686,34994.8750633704,35905.112797241556,40017.11946160975,43404.21269648975,41946.27114454392,38591.42601761749,38563.90238959133,36505.72846219829,46303.91850088036,30854.09430766449,29938.926577183127,32472.427215823656,37791.75749749139,33436.49587041452
368,,27570.4536673056,33875.889785872605,45454.01261580622,37858.11172426482,34137.85989791613,38807.44152576683,30719.756786402024,39937.675004837205,38287.8753960768,41613.56586207215,35293.52842741115,40013.129406146545,34473.006907652525,38949.32444266655,37129.523117290446,40396.504117831326,39024.84174788461,39144.384256678306,38666.79523584987,37890.38861857786,35541.67541005423,32375.294761881327,25516.209346272233,32895.96700854374,36467.62541942649,36527.04831777637,44474.16256081676,34813.510904085415,25431.91546865485,37950.50636567625,43520.2732767652,39647.92221437477,42802.46548365429,34697.848729605466,32332.710629592915,41188.05726189843,26090.940861096595,45194.25391328635,37314.51046775341,38501.43708502723,34741.24437521623,40576.88938593322,44211.23636919329,39293.38315293602,37137.83510131158,40975.1078201591,34807.07622260776,28576.654852967884,36810.71947694113,33732.98232801964
369,,40538.5247428954,43314.88529301813,32794.06533331263,35413.11637479797,30254.786888008344,36442.45001188418,36651.35240858137,44726.910702931185,34559.477453999774,33796.70420262375,36472.17124197395,45166.614343806345,37343.39136150964,31532.725431353418,30021.413205394027,30493.69333929053,35744.92159290216,38563.89090157488,35249.38641665576,38915.10681973596,39004.12874564933,34367.36769535548,39367.098380087715,38070.11051822036,31821.088124313006,38046.51466233852,45494.44442798364,34182.96055170865,38548.87728028694,24315.275490020023,21590.912316734706,32262.901693554086,34283.12865303269,35445.074476527145,42277.495636142456,34413.34528086434,40872.88632914763,43864.159346103756,33690.887966653194,33285.61509777302,35853.18416295778,45836.40921581597,31173.093634416895,34370.21607560861,32101.20557336208,34990.98023397195,38989.21963594488,48364.51162426332,30828.085596981753,30517.928272791723
370,,30814.200704618637,33371.72907672943,30713.264822214176,42078.87394024843,44345.72863750713,42077.37049201831,35027.7212099392,31680.240815486875,41033.56436376035,34022.81130258956,31685.565309989775,36101.23994423011,42829.78112687488,33644.814507966774,35983.139932640624,32891.596843263455,34513.73705299766,34928.19302229363,37144.60082360577,33141.09486062761,36627.492348646796,41073.090137533225,25659.186467050422,38915.363450046454,30529.541651574687,42281.11796605293,38312.397391744984,35660.27892357471,37382.81813601213,33676.34314052057,29174.479778699402,35641.13086358458,37946.903204671566,29493.982938490495,34151.10326627997,42702.87294353314,29959.072404806488,43114.41779150548,35957.573622082884,40676.711304610915,32266.2527893625,45680.051342347084,39409.712629105255,31958.02609117596,35297.217253210816,34719.71128232972,37102.64439577874,31051.77030737912,34937.38039335778,29593.104435246525
371,,38813.59248532191,36565.70031010806,36759.54272071507,35391.397351465435,36925.55682107109,26567.631721347294,40992.50913767793,33211.1989106104,41877.447679592224,30351.542545695323,41128.31125878275,31375.9836007438,39498.14928708816,45489.6461753295,35958.39028117628,35299.734389399644,30560.972346440052,37767.22586966596,36296.993679506915,38518.31061960756,36631.428941948805,35880.23767528839,31644.338492610193,35492.54997572112,32731.097350885073,43321.37173326395,34638.399466830495,35768.32047009742,37523.16654793166,34413.50714655199,39521.946149227864,34629.71486237757,42599.16783740239,33258.782908824025,30733.857115124898,30917.618732313676,35932.75468810978,34406.916000373385,41595.601464876956,35684.5164489873,29421.664347256024,25090.185079355047,32713.419233779823,32713.339516681845,36507.70625865403,37574.59747907735,46266.04475756287,37133.161472138956,31523.635689458926,32455.032189564023
372,,32907.11743521151,36726.81666582136,36657.872632579616,41258.71574367309,35335.966668268025,37628.56367736557,37004.89103928952,41522.24640115908,29368.296430499264,30458.819139669766,35279.92353432447,35760.27637380277,34222.815611873215,36571.56227465805,29226.854388138418,32376.579011246613,44023.96754274424,46141.944743554384,40143.02015860712,46982.491771655106,31644.164041404303,32429.45440671066,39012.332728552734,31947.96883772508,32861.43698718787,36368.811739819386,36229.28255397226,41555.78476915464,31072.438220587435,39639.21029137635,38942.97883607095,47435.07571788557,32283.202362057636,31495.703150296642,34514.19833924507,34529.66730261738,38876.190950086646,33069.65360904346,39164.61635691799,39610.171216476956,37427.27794687799,40223.11579826259,34549.10233218043,35752.890514510844,36476.629246820696,30186.099547408754,43363.15239157643,34744.339645293585,30765.42247128495,31434.70304969925
373,,31944.57595775868,28404.571416315695,34915.23650970064,38694.71510372995,39072.18993225233,37891.663679902034,32737.61991428167,40405.49798756467,33013.99760604621,37321.89914395109,33194.06342307417,30900.6063987269,35336.52175972428,36057.57608116076,28618.93154537535,39106.0823335435,30415.065025122967,39170.42640071182,36046.22780853328,36895.28636958747,32967.32407500841,35142.30970580249,36863.5055158302,30994.164072776555,36702.902858260015,34772.88913614013,38903.66963444851,36484.625651844035,41878.801206175194,34618.80308061745,38732.37629859924,30556.88239538674,34688.70812199298,40165.4579955798,40112.49831289491,27995.860254841136,37266.53121812782,33342.56066685749,38742.74314404179,34702.58950565034,40070.76938018916,36278.8417305243,31610.20111521935,36247.67434599644,29866.208831095242,34023.958605931315,33261.40948266328,40653.41267550696,35494.96414227085,41866.28250330071
374,,34990.61663410335,35605.549474135376,30429.70631315365,39217.08173792077,40417.29428545585,26131.55130552262,33587.36259995065,30834.57460660204,31444.907587307862,37040.54291234324,40100.34420565607,29184.725724776796,32017.21667860756,39010.68709135767,36722.4376737483,35178.602175194275,35055.82681815393,32852.719010218985,32759.735508754064,36397.136000102946,37049.30240355365,32650.78140004911,32597.277252079723,31918.177494869567,33176.053437511815,37107.68452634398,40749.770929186474,32992.17257551237,41424.98143269381,39159.82954912368,35890.065955935715,41723.316039062884,39581.60028614469,36577.90200145493,34242.11935145531,32613.183129644247,36230.30858280527,34863.89936587349,33761.795521064836,39554.33788340507,42076.817235619645,31006.73959168412,28895.95879224412,33509.06993560646,33481.5294633585,37957.05747430009,33981.50789850516,34592.155786575444,36277.297215250604,41947.11262673272
375,,43101.70106170453,38993.95106036478,33883.66303355867,27380.440426204277,27501.342022791578,35089.99707328398,39210.82702276029,40720.05642813364,39676.80071006577,41570.725756829794,38561.85998031027,29525.551388319574,33500.19873428304,38048.47164117409,35959.98359829679,30552.367775851366,33421.31031071486,36505.20019316041,32518.609976234424,36143.84866084859,37736.47251503797,37526.17849799551,43342.80335707256,27514.766034668082,38572.72324592346,43282.40128924164,35154.2267942255,39986.309683247964,33969.181881919976,32851.11066639718,32506.727770076453,35147.20705613709,33861.23458640037,31251.5902482912,38505.62487278746,32686.087940510202,26180.03783692055,38865.994783008704,35610.64414705836,38761.786908068025,34383.04648740434,37335.19645806038,27628.654298101144,42130.87775806147,39352.32020581489,26967.778263390748,46648.859992899845,38754.54129174455,33590.045607007916,43347.09213546487
376,,35744.48777736729,30529.56789381009,29153.45209634773,44732.6894236844,33842.33201295407,31304.57825148453,30474.03650130336,37955.87263582753,35281.8374591874,37847.06338546097,38277.25065180497,38681.36795885366,37029.010647692165,34008.48579268009,42101.056019020136,30507.75742110324,35630.86061540761,40118.131587060474,34308.723061828234,36266.8609295476,36601.04896825341,37198.09728103101,32807.54337194554,37403.385430328344,39164.989421873266,36418.14386685335,40666.22187188083,34212.42897007843,29856.958485693387,37357.49174516379,26758.930924243417,46467.71820754133,38351.711225951134,29939.214502264396,30444.29571605892,36847.1675750356,32858.66024800354,30606.73128533185,39246.99418474274,34363.75157495873,38740.05199587821,39342.37054296241,35102.61812272843,37107.28716510392,29827.3670537827,35744.98775561095,25262.589769533774,34347.52698231482,43354.32787837848,37229.14132005244
377,,42222.39281799656,35807.57752318419,40812.11776386422,42343.9354947863,36115.534307574504,26694.93250869563,31474.84377294898,31145.459135736208,37705.443855810634,32011.89357978111,35531.048722596395,29960.537838844975,31197.262235254573,32064.690251749336,40630.35387642072,33184.00414678856,33359.29817944472,32882.23965328981,35594.62421382496,35934.369937446165,37049.345362722306,42674.036617466314,33458.50016713657,31068.881465263657,42907.23742608863,32487.288892186833,37859.096184774506,30561.245385392263,33232.857387821976,38396.8450196669,30845.39866607407,34453.8828855551,33693.92699621258,40434.85952960867,40633.39400585774,38032.03605953312,38669.834899388836,37485.18869935851,34430.74604265325,38824.91235446141,36025.36218017861,34916.83285099714,39096.14261515997,34184.63066935441,36689.908767865956,42344.30856728481,29181.033420644464,40798.20960776132,42619.01388204753,31398.73797244544
378,,31883.84254236913,42164.373355507574,35987.631852345556,38038.083593962816,31722.663860498687,40642.41687282952,36652.22810309652,33818.027482782636,43123.21423518919,33590.93404007032,41608.93300210343,38973.720418164216,27467.226746414577,31097.092496441684,40279.6395592278,31507.623432293178,32510.21856390334,40598.758073660916,41380.21719015838,39793.96221037133,36225.805838050524,36634.678758283015,36328.61888750461,29973.205848822923,32445.606423095647,28004.362244972344,40001.4531546838,35535.52548559092,31502.762730899165,36454.27267199667,34862.88484994472,30619.831795369988,40272.366612421785,37327.17755628634,35690.129547872304,39581.539482424225,28006.952022475758,34195.99676969803,37744.095072252494,35668.7953506934,37413.96764592915,41078.66396408704,33688.53152144571,29526.174651883157,35504.08486667573,36279.026975617075,39248.514055317326,42215.05960169916,31124.090701683355,34551.71156343179
