DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,1.0065484419487651,4.820281565605037,3.4773585557188227,2.9444389791664403,3.352740127502773
2.302585092994046,2.267284471222653,4.820281565605037,5.417479541718484,2.9444389791664403,5.002335471595434
2.302585092994046,1.7169650411821236,4.820281565605037,4.955967351113302,2.9444389791664403,5.419940281823596
2.302585092994046,4.3262398863987395,4.820281565605037,3.5780653741113047,2.9444389791664403,1.9700822087363248
2.302585092994046,4.905400303630081,4.825108606353353,3.8771483446719817,2.9444389791664403,2.188068496904439
2.302585092994046,0.0307773581195927,4.829912458665998,4.8115983528082085,2.9444389791664403,6.253305773492025
2.302585092994046,5.195534131408483,4.8346933442663405,3.8554542007792953,2.9444389791664403,3.958832702792412
2.302585092994046,4.4875523403263955,4.839451481712757,4.416077156374769,2.9444389791664403,4.768357508368229
2.302585092994046,4.483187626696404,4.844187086458591,3.2568129836795663,2.9444389791664403,7.057679791481583
2.302585092994046,5.055336106788046,4.845498562056402,2.731995639361858,2.9444389791664403,2.5263082899970364
2.302585092994046,6.534712094858794,4.846808319938465,3.5072816516027867,2.9444389791664403,3.5349916599081013
2.302585092994046,3.592364188939331,4.848116364598481,4.694816129771006,2.9444389791664403,3.694481436551646
2.302585092994046,4.015147248130734,4.8494227005125365,3.159520357143096,2.9444389791664403,5.0823863271528
2.302585092994046,3.3336872805256794,4.850727332139201,4.471929815161844,2.9444389791664403,1.1331985701925071
2.302585092994046,6.307086088275567,4.852030263919617,5.268948547094649,2.9444389791664403,4.946121181840379
2.302585092994046,0.7421844118782457,4.853331500277589,4.458722399750882,2.9444389791664403,6.104822142917243
2.302585092994046,0.9611442021838825,4.854631045619675,3.779056639466863,2.9444389791664403,5.114088196386033
2.302585092994046,4.121530675294915,4.855928904335275,4.983518254193862,2.9444389791664403,5.678748137887041
2.302585092994046,3.906706333464622,4.857225080796721,4.464914442406184,2.9444389791664403,2.6461781005273917
2.302585092994046,3.7235810138123564,4.858519579359367,4.440818784649167,2.9444389791664403,5.561011682894243
2.302585092994046,7.525736664644564,4.859812404361672,4.385878142509154,2.9444389791664403,5.480832620505362
2.302585092994046,3.7780815402395476,4.90527477843843,5.887178774229554,2.9444389791664403,4.85310855728228
2.302585092994046,4.9769864777850135,4.948759890378168,4.118254198240683,2.9444389791664403,2.3055114627835125
