DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,0.9105017385570271,4.8494227005125365,4.5298547827017694,2.9444389791664403,4.587962661220677
2.302585092994046,3.2755446378724464,4.850727332139201,4.3059980353684315,2.9444389791664403,4.064093017962693
2.302585092994046,2.4839414629624095,4.852030263919617,2.7668889484008132,2.9444389791664403,4.606219749352592
2.302585092994046,3.659542208221675,4.853331500277589,4.127959483760441,2.9444389791664403,2.438179218018889
2.302585092994046,0.0,4.854631045619675,4.742773784709422,2.9444389791664403,3.497801331298077
2.302585092994046,1.8614751951365214,4.855928904335275,4.525913511692099,2.9444389791664403,3.0967621025627743
2.302585092994046,4.119220929155852,4.857225080796721,4.778537315930834,2.9444389791664403,2.6350978205988063
2.302585092994046,3.6773857431704093,4.858519579359367,3.674704739527412,2.9444389791664403,6.418025914144658
2.302585092994046,7.958331821223544,4.859812404361672,3.910762189692815,2.9444389791664403,4.977627450540095
2.302585092994046,2.187832041938429,4.90527477843843,5.525128543421867,2.9444389791664403,3.738038948137693
2.302585092994046,1.242309084740345,4.948759890378168,4.745985790829857,2.9444389791664403,5.588694290916903
