DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.8840524903958844,4.8494227005125365,5.702392628071534,2.9444389791664403,3.280279511530859
2.302585092994046,4.222234790897356,4.850727332139201,4.5465937225760324,2.9444389791664403,3.383418163688358
2.302585092994046,3.6830183577421485,4.852030263919617,3.397846647015581,2.9444389791664403,6.324670872499146
2.302585092994046,3.2430358886097665,4.853331500277589,3.6022112755675506,2.9444389791664403,4.4561325810161865
2.302585092994046,3.2510221425231114,4.854631045619675,4.947159509868144,2.9444389791664403,4.6051723880635285
2.302585092994046,2.8049786088795443,4.855928904335275,4.99071084426019,2.9444389791664403,4.613700810208419
2.302585092994046,2.7973659688155217,4.857225080796721,2.835798130464137,2.9444389791664403,6.327274019315118
2.302585092994046,3.8879537385148524,4.858519579359367,4.592159859782814,2.9444389791664403,4.514663992040065
2.302585092994046,3.8480215433658054,4.859812404361672,4.247526511157538,2.9444389791664403,1.6696997971960763
2.302585092994046,4.319307836618312,4.90527477843843,4.376362126800711,2.9444389791664403,3.722684193207987
2.302585092994046,3.0034778454358753,4.948759890378168,4.323073960642606,2.9444389791664403,2.425830248697994
