DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.205117214979028,4.8494227005125365,3.3687275763641598,2.9444389791664403,4.418481735238263
2.302585092994046,1.9510676260888193,4.850727332139201,3.4299241614351343,2.9444389791664403,4.04181899267742
2.302585092994046,2.202505171528082,4.852030263919617,4.306530544482857,2.9444389791664403,4.2148523828198545
2.302585092994046,3.5585476940301994,4.853331500277589,4.775995509053379,2.9444389791664403,3.717617793545855
2.302585092994046,5.596494983379583,4.854631045619675,4.823181656053984,2.9444389791664403,2.5951335536874223
2.302585092994046,1.9113567180143933,4.855928904335275,3.8855788190333924,2.9444389791664403,4.262170294059767
2.302585092994046,3.8023306709404023,4.857225080796721,4.551555480038128,2.9444389791664403,3.684572127368836
2.302585092994046,3.1442484381603917,4.858519579359367,4.525003944956318,2.9444389791664403,5.729788525940337
2.302585092994046,3.438598699586023,4.859812404361672,5.239036600142987,2.9444389791664403,4.939002270598467
2.302585092994046,1.1436057650359719,4.90527477843843,3.915583704959541,2.9444389791664403,4.077838586961242
2.302585092994046,5.143436577194163,4.948759890378168,4.992876013265301,2.9444389791664403,4.254790838208315
