DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.788717696148872,4.8494227005125365,4.234340370647315,2.9444389791664403,4.143069995184984
2.302585092994046,3.820521299476375,4.850727332139201,4.608606978764006,2.9444389791664403,2.506919534746152
2.302585092994046,6.8031342043643015,4.852030263919617,4.839107299986493,2.9444389791664403,6.069623082449526
2.302585092994046,8.437044147228505,4.853331500277589,5.188666340277724,2.9444389791664403,4.391221046002089
2.302585092994046,4.519171793057024,4.854631045619675,3.2971468604054004,2.9444389791664403,3.5058471578677373
2.302585092994046,5.616410108833817,4.855928904335275,5.2982089557660235,2.9444389791664403,1.9085238891966805
2.302585092994046,4.421680806504694,4.857225080796721,5.007678357209488,2.9444389791664403,4.273426954158819
2.302585092994046,3.947142972364441,4.858519579359367,3.0834897169979008,2.9444389791664403,6.224965814575324
2.302585092994046,1.3164661773843078,4.859812404361672,4.433052056318674,2.9444389791664403,3.1951785501134093
2.302585092994046,2.664193985825599,4.90527477843843,3.838720686406716,2.9444389791664403,7.544624075619265
2.302585092994046,4.828994583582915,4.948759890378168,5.119512510278966,2.9444389791664403,2.932513450096743
