RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,3.8288899555074787,0.0,0.4610983841314881,3.784189633918261,2.8032292572824575,5.181783550292085,2.5206161506413474,1.3862943611198906,0.0,4.844187086458591,3.2155320365512736,0.6931471805599453,0.20223780599270016,3.044522437723423,2.2797637382523837,0.0,0.0
3.367295829986474,2.9858244719100098,0.0,0.7319543676545365,3.784189633918261,3.4030657503712565,5.181783550292085,1.8859063736286885,1.3862943611198906,1.7887173568640828,4.844187086458591,3.7929172028796865,0.6931471805599453,0.5630633274460037,3.044522437723423,3.6034383811980737,0.0,1.0794240501546317
3.367295829986474,3.4675279264915093,0.0,0.7668896300540523,3.784189633918261,3.293322548604662,5.181783550292085,1.6373465540158099,1.3862943611198906,1.0532836263630279,4.844187086458591,6.061732095044279,0.6931471805599453,0.0,3.044522437723423,2.786882839716255,0.0,0.0
3.367295829986474,3.0730136656562608,0.0,0.0,3.784189633918261,2.370855082990456,5.181783550292085,5.452276019518398,1.3862943611198906,1.3825363595340114,4.844187086458591,3.512276131910011,0.6931471805599453,0.4914884904485924,3.044522437723423,2.20628431627187,0.0,0.14377809818498521
3.367295829986474,2.8197780047482124,0.0,0.4423087597808004,3.784189633918261,2.8066944052608225,5.181783550292085,2.2650347583302883,1.3862943611198906,2.270679770676186,4.844187086458591,4.470820158838276,0.6931471805599453,0.45099995062150755,3.044522437723423,3.4534407119290345,0.0,1.7291559137596768
3.367295829986474,2.3125205048137234,0.0,0.0,3.784189633918261,3.084687329249385,5.181783550292085,2.7705963631502,1.3862943611198906,1.853145786452619,4.844187086458591,5.528848913645386,0.6931471805599453,0.027594065850215344,3.044522437723423,2.0462408847061195,0.0,1.2393161268467587
3.367295829986474,3.2849026277173468,0.0,0.5553414445451088,3.784189633918261,3.4313695456207656,5.181783550292085,3.638523194171894,1.3862943611198906,1.9801242535648804,4.844187086458591,4.9998853683362015,0.6931471805599453,0.35368497886072603,3.044522437723423,1.8464383412522398,0.0,1.710052850336893
3.367295829986474,3.4618685656224297,0.0,0.10284158055593128,3.784189633918261,3.7325293064399303,5.181783550292085,2.8702507493268015,1.3862943611198906,2.805055811722335,4.844187086458591,6.41409769171759,0.6931471805599453,0.0,3.044522437723423,2.9600695700711697,0.0,0.0
3.367295829986474,2.216819003598316,0.0,0.28678915600470656,3.784189633918261,2.5234281948384054,5.181783550292085,4.413981028877456,1.3862943611198906,1.772857415967187,4.844187086458591,5.245687517779911,0.6931471805599453,0.21305319362711317,3.044522437723423,2.4957264221121824,0.0,1.5073893210993936
3.367295829986474,3.150721913029996,0.0,0.8145459350301161,3.784189633918261,5.118229848707378,5.181783550292085,2.9563020530121498,1.3862943611198906,1.739675127684472,4.844187086458591,6.8014848018221254,0.6931471805599453,0.06005752447569079,3.044522437723423,3.8920535231497766,0.0,0.8389844379005336
3.367295829986474,3.4580806655047063,0.0,0.2766850840090999,3.784189633918261,2.9146648756849522,5.181783550292085,4.161554918372028,1.3862943611198906,1.5352483165364457,4.844187086458591,3.169053714634125,0.6931471805599453,0.4761665945060774,3.044522437723423,2.5867141141787506,0.0,0.0
