S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.6416400910949096,2.302585092994046,2.279042612413509,4.8494227005125365,4.665179069468752,2.9444389791664403,1.5555355097184353
0.0,0.0,2.302585092994046,2.4289518094240274,4.850727332139201,5.365441529219059,2.9444389791664403,1.8195571107931436
0.0,2.4955851749230358,2.302585092994046,2.7264628885179576,4.852030263919617,3.357048836443327,2.9444389791664403,3.9543719136109177
0.0,0.773579539267731,2.302585092994046,4.829757564439721,4.853331500277589,4.952771154572891,2.9444389791664403,0.0
0.0,1.9310618558003316,2.302585092994046,3.6457429262777774,4.854631045619675,2.9028284887278035,2.9444389791664403,3.5677451063733203
0.0,0.6035552001458044,2.302585092994046,2.2864375839552746,4.855928904335275,3.4472292059842298,2.9444389791664403,4.185444036191593
0.0,1.198416771110513,2.302585092994046,4.888421157611685,4.857225080796721,4.7664412434850085,2.9444389791664403,3.27803516610916
0.0,1.566630804857827,2.302585092994046,3.725882239946489,4.858519579359367,4.0296253602081915,2.9444389791664403,3.331443927152149
0.0,0.0,2.302585092994046,2.457566515297128,4.859812404361672,4.096752634552378,2.9444389791664403,5.423710207037235
0.0,0.0,2.302585092994046,0.8811903422361791,4.90527477843843,3.8683111367555583,2.9444389791664403,3.3783305554026546
0.0,0.0,2.302585092994046,2.959599089713033,4.948759890378168,3.6697305167649956,2.9444389791664403,3.986899972872345
