,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
150,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408,51607.54581688408
156,,39880.12749786641,47122.72955694395,60896.22968354215,53062.38633760071,37105.71308228458,52838.47608158532,47197.23361447011,67296.55987315752,43713.38833195099,36137.925996732796,43006.51047913759,53460.34689852992,63827.7034439086,31586.783629283287,63539.787974780906,44175.839297133425,75367.65390162331,51892.27896254547,41663.94790312403,49269.89864508665,55073.38970818753,52643.282823050744,41364.242169627505,65716.40040612167,60919.98435688752,38160.64680761926,46475.714464431076,45428.53710727084,66002.82145114474,62284.8937868864
157,,68401.50481706344,44643.294951600794,73486.95961539955,59116.418898383126,52064.888064345665,57218.981125510814,74568.98413680271,52240.17198497559,62826.10733328331,43949.44268581717,50981.585181945295,33934.03391607027,62545.53576567189,48359.96991452516,49570.68365109597,74391.10990491674,66700.0314965613,56758.22578019729,56296.04657552121,33674.0531093796,48371.946494737305,37790.73977787037,39720.44453408056,46167.54120082725,45698.84808031914,53128.77867578344,55716.493827220576,68401.99748496087,60064.80951628557,31544.255370192226
158,,39069.46107609499,33780.069202633575,52629.8397154991,62207.07688072267,53814.30477829125,37588.20487608114,51483.795568435504,38639.17131790483,50510.87949006646,50689.72552374374,62723.28698722398,36366.72152011512,34435.06429918688,34575.25852361363,27617.86975200363,47557.58946051339,50500.264070691264,54347.79152363758,49290.96966743801,28724.174577848462,52553.409797818844,53911.971682817835,62725.591415920455,55743.750540692025,47653.979835847225,45988.25243347777,51231.80272328616,53928.627369904134,62954.56578325687,46708.6481447296
159,,62789.49190076089,40047.170147368844,72157.35319591641,49594.724866813594,59756.79300781859,41225.27591042148,81600.16246891295,29833.648694263185,65487.74233486963,57877.444256032184,54244.40935303252,49246.83187450463,50470.72006275759,57257.06017630104,63952.18445655974,60249.617529115705,51433.06568173848,41621.09746032523,60019.71633473254,51562.87516334838,79853.40775368878,51358.27123344583,50088.37154765217,47915.60430221609,59101.09103217531,60717.50513803437,47772.730864513374,67469.43285331459,54663.6885885082,57051.9793825802
160,,40611.93436323644,38297.54963046009,41871.09722222893,59332.300266298844,44582.74273756327,52954.885969310104,47879.47121497297,55916.24595281563,27762.295462094582,55286.162826155756,63868.94353862262,32321.63990294348,56192.66704288956,65824.13934908042,50850.44520695698,47307.42142510256,43907.09768301113,54894.00645695009,30037.44004751488,49709.94486529471,43000.807515676024,63695.53875380251,62922.48283937514,51698.81868355556,39781.361354058696,44260.81368904442,47539.58037500638,39998.43164201736,56259.11150578805,63211.0602732646
