S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.8025399605792907,3.258096538021482,3.146033598758876,0.0,0.8348259279728791
0.0,0.42675817434302993,3.258096538021482,1.9127075036745778,0.0,0.03016412700139287
0.0,0.4046724116032241,3.258096538021482,3.0669895044382414,0.0,1.0190647550574075
0.0,0.623355286607683,3.258096538021482,3.3047732936381227,0.0,0.1731933551582872
0.0,0.32560429491165793,3.258096538021482,2.080642844928869,0.0,0.5927731278638453
0.0,0.0,3.258096538021482,3.3811904660197154,0.15415067982725825,1.088527710269482
0.0,0.0,3.258096538021482,2.442850689394784,0.2876820724517809,0.5371471304826031
0.0,0.6221322841887158,3.258096538021482,1.8368462532349186,0.4054651081081644,1.2520794207199337
0.0,0.5064234627015983,3.258096538021482,2.239329617434171,0.5108256237659906,0.0
0.0,0.33416399183182105,3.258096538021482,3.5688218240383107,0.6061358035703155,0.3165741509189309
0.0,0.00971154146505393,3.258096538021482,2.7665786680411095,0.6931471805599453,0.7431150271443632
