S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.28656177277824985,3.258096538021482,3.8566431520453546,0.0,0.0
0.0,0.44964075206913334,3.258096538021482,3.1417792232414508,0.0,0.1463382543798325
0.0,0.0,3.258096538021482,3.701790641870095,0.0,0.35419996547740984
0.0,0.5214573031690235,3.258096538021482,2.3865824135526132,0.0,0.0
0.0,0.0,3.258096538021482,2.5583593062276826,0.0,1.1190113950712082
0.0,0.759650746221892,3.258096538021482,2.4782058529849005,0.15415067982725825,0.1318950299233399
0.0,0.31361857643124086,3.258096538021482,1.07188703619824,0.2876820724517809,0.4840147102221642
0.0,0.0,3.258096538021482,1.8182152315068296,0.4054651081081644,0.7186958895749246
0.0,0.7071141416988298,3.258096538021482,2.2718834785660773,0.5108256237659906,0.44653436451022227
0.0,0.0,3.258096538021482,1.65584329866406,0.6061358035703155,0.8392971316788538
0.0,0.4229400993258307,3.258096538021482,2.3664697388074254,0.6931471805599453,0.7996998281790564
