S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.783662394412588,5.717027701406222,6.049484787809592,5.814130531825066,5.807262789578946,6.311734809152915,6.310247136083819,1.9459101490553132,1.864450746115594,2.833213344056216,3.4688362725855044,5.700443573390687,6.4571527013539685,4.248495242049359,3.8665692733782353
5.783825182329737,5.999065441804436,5.720311776607412,4.37100097820539,5.811140992976701,5.329194498167555,6.302618975744905,7.158246134014616,1.9459101490553132,1.9042169760822043,2.9444389791664403,3.032136112466045,5.69035945432406,5.311580965672305,4.248495242049359,3.4280902597857446
5.7745515455444085,5.841078721168767,5.720311776607412,4.3619699192138,5.811140992976701,6.047525227017388,6.313548046277095,6.4376561958971426,1.9459101490553132,1.8899719527049805,2.995732273553991,4.131426384665589,5.680172609017068,5.392186968260993,4.2626798770413155,3.5648996255096774
5.755742213586912,5.7839734576809825,5.720311776607412,5.118092521947389,5.811140992976701,5.757256527183497,6.3080984415095305,5.7634003455973675,1.791759469228055,2.5175930690684774,2.995732273553991,3.4140639343541617,5.631211781821365,5.925959639744719,4.23410650459726,3.4679991741633938
5.765191102784844,4.86319924377047,5.726847747587197,5.732516160975183,5.811140992976701,5.712926817007578,6.298949246855942,6.245657725790591,1.791759469228055,3.0392411179797607,3.091042453358316,4.871417333536657,5.634789603169249,6.4336218915045755,4.23410650459726,4.508973559063843
5.765191102784844,6.5249586643323365,5.733341276897746,5.699144965280114,5.811140992976701,6.037443228754444,6.298949246855942,5.877959650531611,1.791759469228055,3.0404751681927875,2.772588722239781,3.9674418844795856,5.66988092298052,4.979458718235198,4.23410650459726,3.6029732839775446
5.75890177387728,5.260583781391,5.703782474656201,5.0891920953603105,5.808142489980444,5.744145050714771,6.278521424165844,5.798237739306651,1.791759469228055,3.345421774283193,2.302585092994046,3.015109535115651,5.6131281063880705,6.393099306383775,4.23410650459726,3.29010376756431
5.7745515455444085,5.711347471322902,5.717027701406222,5.792222738951603,5.808142489980444,5.938387221915779,6.278521424165844,6.354278420305044,1.791759469228055,0.5038542154070249,2.4849066497880004,3.151323971933827,5.616771097666572,5.2923293922320465,4.23410650459726,4.2343460579818135
5.765191102784844,5.737774979848048,5.71042701737487,4.737281398442157,5.808142489980444,5.841136250524395,6.2878585601617845,6.146880433341694,1.791759469228055,0.9021234199983028,2.302585092994046,3.950533050426488,5.616771097666572,6.141126653641825,4.23410650459726,3.497049616133554
5.777652323222656,6.195277948933015,5.707110264748875,5.680653766027375,5.755742213586912,5.174249288967249,6.3080984415095305,5.6695612175822765,1.791759469228055,3.651289221406567,2.3978952727983707,3.154452013819073,5.66988092298052,5.979343883337366,4.23410650459726,3.5634264806983915
5.777652323222656,6.99005180859659,5.707110264748875,5.559517036165335,5.755742213586912,4.791644206582197,6.3080984415095305,6.091698312399502,1.791759469228055,3.548286962284637,2.302585092994046,4.151503675297137,5.66988092298052,5.094596268798232,4.23410650459726,3.6308988672120743
