S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,0.7132289697176245,4.248495242049359,3.453171696335037,4.1588830833596715,1.6205727501684164,1.3862943611198906,1.0559453446146576,2.4849066497880004,3.6297022709175493
0.0,0.6898936854636772,4.248495242049359,4.10264772771205,4.1588830833596715,2.4361098304264233,1.3862943611198906,1.424585311365159,2.4849066497880004,3.744639801429055
0.0,0.8748500840806355,4.248495242049359,4.431223669002209,4.1588830833596715,3.7817955978735136,1.3862943611198906,1.583326668552767,2.498699971920336,4.15174823612613
0.0,0.9809137177924596,4.248495242049359,4.104754193367912,4.1588830833596715,3.514759318007231,1.3862943611198906,1.497181849898702,2.512305623976115,3.479794582716919
0.0,2.526479759573085,4.248495242049359,4.109681191722185,4.1588830833596715,1.1486649575577765,1.3862943611198906,1.0958352973510852,2.5257286443082556,1.5097683787940208
0.0,1.5294369126340597,4.248495242049359,3.904080668176331,4.1588830833596715,2.563940587433938,1.3862943611198906,1.787685072047895,2.538973871058276,2.2452588308256574
0.0,0.0,4.248495242049359,4.000339710302842,4.1588830833596715,1.1785827491621215,1.3862943611198906,1.7105661735763271,2.5520459526256287,3.6312752629307683
0.0,1.3856351771122717,4.248495242049359,3.781080207680072,4.1588830833596715,1.894298006379746,1.3862943611198906,1.5082060500042787,2.5649493574615367,3.1721168097984194
0.0,1.0386088225471417,4.248495242049359,4.102741405957623,4.1588830833596715,1.917596788742931,1.3862943611198906,2.210896575851949,2.5649493574615367,2.675620249436732
0.0,0.0,4.248495242049359,3.536401973018976,4.1588830833596715,3.9326831365348287,1.3862943611198906,1.7495668937182987,2.5649493574615367,3.0627219695844974
0.0,2.3878514426381034,4.248495242049359,3.8378621999643383,4.1588830833596715,2.8280795511995906,1.3862943611198906,1.3971152432938239,2.5649493574615367,3.9011006082101893
