RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.156074832496742,3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,4.31748811353631,4.495037878812216,1.3862943611198906,1.6954226165372368
4.454347296253507,5.592538403692288,3.044522437723423,4.272504313856102,2.70805020110221,3.6051682058512275,4.31748811353631,4.3759669391051625,1.3862943611198906,1.8832372517079987
4.454347296253507,6.659381266727731,3.044522437723423,3.4369374331116855,2.70805020110221,3.731893496779459,4.330733340286331,3.8968344714704823,1.3862943611198906,1.3884672215286156
4.51085950651685,6.6673093231209855,3.091042453358316,4.563961198728217,2.70805020110221,3.579034767835534,4.709530201312334,4.351918194933577,1.3862943611198906,1.5863259744773979
4.672828834461906,4.205115116114791,3.1780538303479458,3.815319557446953,2.70805020110221,5.655137835794402,4.736198448394496,4.773833386004205,1.3862943611198906,0.9104721227828763
4.672828834461906,5.268709709639466,3.1780538303479458,4.093943437002567,2.70805020110221,1.819612984879806,4.74493212836325,4.277389596686299,1.3862943611198906,1.4532224391376047
4.6913478822291435,4.008231397608708,3.258096538021482,2.926745058386551,2.70805020110221,3.0147751445629285,4.574710978503383,4.023859111101377,1.3862943611198906,2.1864496512252263
4.955827057601261,5.944209663566827,3.258096538021482,3.0132016954807574,2.70805020110221,3.215733838274294,3.970291913552122,4.5111880072178625,1.3862943611198906,1.0405659738835855
4.969813299576001,4.995442697767578,3.258096538021482,4.476537441817669,2.70805020110221,2.8264473255116593,4.143134726391533,4.652228247130545,1.3862943611198906,1.9891861206899546
4.969813299576001,5.021574103965399,3.258096538021482,3.563684979989376,2.70805020110221,2.6670115688676876,4.127134385045092,4.232833336183368,1.3862943611198906,1.433750008165488
4.962844630259907,5.9355520574015275,3.5553480614894135,3.9012130037440302,2.5649493574615367,3.016712414310879,4.248495242049359,4.496761287103574,1.3862943611198906,1.5967703396394888
4.962844630259907,4.7795162642870395,3.5553480614894135,4.1953667263373315,2.5649493574615367,2.5507553881760145,4.23410650459726,4.21917801255408,1.3862943611198906,1.7457346502056728
