RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.717027701406222,5.6812121201370624,5.814130531825066,5.728863603492412,6.311734809152915,6.2148354850016805,1.9459101490553132,2.0153159112584365,2.833213344056216,1.989384052797845,5.700443573390687,5.298475622310477,4.248495242049359,4.078371188269863
5.720311776607412,5.440844247255895,5.811140992976701,5.969425805022515,6.302618975744905,6.137690327982687,1.9459101490553132,0.504762725316638,2.9444389791664403,4.092251737411604,5.69035945432406,5.568791268494131,4.248495242049359,3.913408254292034
5.720311776607412,5.375550575151651,5.811140992976701,5.565973255035648,6.313548046277095,6.081385292094884,1.9459101490553132,1.3257402894443342,2.995732273553991,4.072067456595194,5.680172609017068,5.827782211692285,4.2626798770413155,3.8676158972392884
5.720311776607412,5.006469031939232,5.811140992976701,5.472476776603685,6.3080984415095305,5.290548038197345,1.791759469228055,0.7604240623003262,2.995732273553991,4.2802084832956675,5.631211781821365,5.23720173138491,4.23410650459726,3.918071828067966
5.726847747587197,5.476692035023761,5.811140992976701,5.773280116217629,6.298949246855942,5.557562413577183,1.791759469228055,3.245270031678946,3.091042453358316,3.5773367807130976,5.634789603169249,5.774066923112971,4.23410650459726,4.121710306469753
5.733341276897746,4.923806582998788,5.811140992976701,5.960955267069613,6.298949246855942,5.260738012767472,1.791759469228055,3.563561055671675,2.772588722239781,4.516244406468255,5.66988092298052,6.662697846625843,4.23410650459726,4.0311877437020405
5.703782474656201,5.060264628047211,5.808142489980444,5.423996534420514,6.278521424165844,5.73545965192714,1.791759469228055,2.023835192768587,2.302585092994046,3.7665195438829744,5.6131281063880705,6.16182164188204,4.23410650459726,4.3556046703937685
5.717027701406222,5.223693112119235,5.808142489980444,5.600569841915349,6.278521424165844,6.869206597677422,1.791759469228055,2.8499783213981535,2.4849066497880004,3.6296378337339457,5.616771097666572,5.162540990037515,4.23410650459726,3.8736381380025717
5.71042701737487,5.00202640064192,5.808142489980444,6.131642106520144,6.2878585601617845,5.958430873389635,1.791759469228055,3.7760914650978195,2.302585092994046,3.324992834795844,5.616771097666572,5.771170539289238,4.23410650459726,3.8340419337711356
5.707110264748875,5.525281843281598,5.755742213586912,6.189268121969232,6.3080984415095305,6.487763007244452,1.791759469228055,2.5617488168979454,2.3978952727983707,3.759408573730387,5.66988092298052,5.641135612570201,4.23410650459726,3.675078908423506
5.707110264748875,5.439973856278764,5.755742213586912,5.909160856594324,6.3080984415095305,6.786544697670173,1.791759469228055,2.4972943533097633,2.302585092994046,2.4659289032657536,5.66988092298052,5.847164008158806,4.23410650459726,3.9944283171285906
