RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.717027701406222,5.400132419192551,5.814130531825066,5.264666750076288,6.311734809152915,7.12155860587441,1.9459101490553132,1.3380447840575522,2.833213344056216,2.9520387029029145,5.700443573390687,6.453462447139403,4.248495242049359,4.278382262425507
5.720311776607412,5.3186026632884,5.811140992976701,6.297591843976265,6.302618975744905,6.6740013589295035,1.9459101490553132,2.388364392717914,2.9444389791664403,3.817354063110221,5.69035945432406,5.401765161584092,4.248495242049359,3.6799450654663977
5.720311776607412,5.5074018645452245,5.811140992976701,5.505870244655444,6.313548046277095,6.087753605607611,1.9459101490553132,3.357055392017383,2.995732273553991,4.3874801739762805,5.680172609017068,5.094995682155238,4.2626798770413155,4.298357158629817
5.720311776607412,5.634436524762288,5.811140992976701,4.528085128487782,6.3080984415095305,6.125562754213293,1.791759469228055,2.924318138482561,2.995732273553991,4.102230347014203,5.631211781821365,5.237216852986472,4.23410650459726,3.4707991220182954
5.726847747587197,5.753947838727762,5.811140992976701,4.965981451000234,6.298949246855942,5.592100561084655,1.791759469228055,4.637895698061394,3.091042453358316,2.9260378358119628,5.634789603169249,5.88515259493109,4.23410650459726,3.5334982030290143
5.733341276897746,5.6164460302843375,5.811140992976701,5.319090650931902,6.298949246855942,5.804285116763855,1.791759469228055,0.9165359291219479,2.772588722239781,3.7680684624867875,5.66988092298052,5.693795757504158,4.23410650459726,3.3815905476723693
5.703782474656201,5.077693046558948,5.808142489980444,4.894616318098046,6.278521424165844,6.727327358874273,1.791759469228055,3.32487752807522,2.302585092994046,3.7934281901549434,5.6131281063880705,5.273075326536464,4.23410650459726,4.270357871668953
5.717027701406222,5.587211937184762,5.808142489980444,5.243953497717331,6.278521424165844,6.1282416246981315,1.791759469228055,0.6857085435682224,2.4849066497880004,4.590383114659422,5.616771097666572,5.238250213037039,4.23410650459726,3.387575493413453
5.71042701737487,5.772439877323466,5.808142489980444,5.726617481585666,6.2878585601617845,6.082894263005549,1.791759469228055,2.875762151604013,2.302585092994046,4.4831810331804895,5.616771097666572,6.027622688448495,4.23410650459726,4.05478830889143
5.707110264748875,5.952291376663689,5.755742213586912,6.340451581814356,6.3080984415095305,6.025426378560676,1.791759469228055,2.2654840481067082,2.3978952727983707,2.998004464446848,5.66988092298052,5.773362476858577,4.23410650459726,4.006636719551787
5.707110264748875,5.635342334147305,5.755742213586912,6.100160282225933,6.3080984415095305,6.252907106813298,1.791759469228055,2.0305206218837744,2.302585092994046,4.785800876019895,5.66988092298052,5.416829632672347,4.23410650459726,4.49145904369678
