RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.717027701406222,4.964949892555913,5.814130531825066,5.840190685368907,6.311734809152915,6.083824919201768,1.9459101490553132,2.259610396397564,2.833213344056216,2.496047139697601,5.700443573390687,6.753564045185823,4.248495242049359,4.185612378863768
5.720311776607412,4.880659793259185,5.811140992976701,4.85238199708852,6.302618975744905,6.278743319993103,1.9459101490553132,3.878416986534564,2.9444389791664403,4.081843061374305,5.69035945432406,6.007777309162165,4.248495242049359,3.860876820353472
5.720311776607412,4.925520910957556,5.811140992976701,4.824591877512793,6.313548046277095,5.776616379557953,1.9459101490553132,3.1058909941271295,2.995732273553991,4.844965275902728,5.680172609017068,5.8114460361770215,4.2626798770413155,3.4776061503945934
5.720311776607412,6.4202957153525375,5.811140992976701,5.675619644525405,6.3080984415095305,6.228185691967858,1.791759469228055,2.4815314094026766,2.995732273553991,3.0820537876388587,5.631211781821365,5.206175707258898,4.23410650459726,3.478408077161729
5.726847747587197,5.722684206035327,5.811140992976701,5.511750554474057,6.298949246855942,6.226193334223324,1.791759469228055,2.8818648836818914,3.091042453358316,4.054123883360928,5.634789603169249,6.139936075045394,4.23410650459726,4.337791639671796
5.733341276897746,5.575832558925715,5.811140992976701,5.398714098673674,6.298949246855942,6.636773650119324,1.791759469228055,1.1905959625604865,2.772588722239781,2.891632982035884,5.66988092298052,5.752156091936186,4.23410650459726,4.173273184765003
5.703782474656201,5.2734449174679225,5.808142489980444,6.307927862355566,6.278521424165844,5.7603159771929935,1.791759469228055,2.0791248250048815,2.302585092994046,4.689319859499428,5.6131281063880705,6.1692729113102445,4.23410650459726,4.126304959342011
5.717027701406222,4.714176445712333,5.808142489980444,5.900169421110141,6.278521424165844,5.5822656753491575,1.791759469228055,0.7666911144108259,2.4849066497880004,3.959547148026213,5.616771097666572,5.725735629899963,4.23410650459726,4.608409231287859
5.71042701737487,5.552076940914163,5.808142489980444,5.3564268815939124,6.2878585601617845,6.563134468364698,1.791759469228055,2.2691649575315376,2.302585092994046,3.1616865811793806,5.616771097666572,4.904393861086851,4.23410650459726,3.8433294040734562
5.707110264748875,4.828577710264845,5.755742213586912,5.327381809790944,6.3080984415095305,5.84119591211901,1.791759469228055,3.0207066708501946,2.3978952727983707,4.225102385678204,5.66988092298052,5.487115239135895,4.23410650459726,3.630326890662783
5.707110264748875,6.083310010689637,5.755742213586912,5.573021523079189,6.3080984415095305,7.347274163422078,1.791759469228055,1.3982881747769476,2.302585092994046,3.671842293884361,5.66988092298052,6.561832092868505,4.23410650459726,3.9924506917459075
