S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.0402006636238417,0.0,3.0005268016597517,0.6931471805599453,0.7728822678628369,1.9694406464655074,2.6406386261629313,3.3262343431887,0.6827427150086545,0.0,0.0,0.0,0.0,0.6061358035703155,1.0261722203315167
1.0986122886681098,1.4297623526606653,0.0,1.228084323853146,0.6931471805599453,0.35970153585169906,1.9459101490553132,2.166524530625904,3.332204510175204,1.400607131316025,0.0,0.0,0.0,0.5745769018612034,0.6931471805599453,0.6621548275253476
1.0986122886681098,1.0462602047864955,0.0,1.2082861894777261,0.6931471805599453,0.7739561573565262,1.9299098077088723,2.4566223765750723,3.332204510175204,1.5964393214191284,0.0,0.0,0.0,0.4887532273850773,0.6359887667199967,1.5701039189325987
1.0986122886681098,1.1698153432006178,0.0,2.734503003953381,0.6931471805599453,1.3686115404339125,1.9136492868370918,2.1114048330781396,3.332204510175204,1.0368609583150703,0.0,0.0,0.0,0.7019551264600535,0.5753641449035619,0.34879588901345826
1.0986122886681098,0.787644070398246,0.0,1.6616958905640502,0.6931471805599453,2.1803081264245496,1.8971199848858813,2.573884089884217,3.332204510175204,2.105794899805982,0.0,0.0,0.0,0.14195285137103897,0.5108256237659907,1.7036728269751125
1.0986122886681098,0.9382158814856639,0.0,0.824094568631403,0.6931471805599453,1.08867096700241,1.8803128665695001,2.3487718055586533,3.332204510175204,2.1967506422171534,0.0,0.0,0.0,0.0,0.44183275227903923,1.1859902340368356
1.0986122886681098,0.9832514799681936,0.0,2.245929777779705,0.6931471805599453,1.0497304687298412,1.8632184332102,3.2433383789508645,3.332204510175204,0.6113015741954293,0.0,0.0,0.0,0.0,0.36772478012531734,1.075688017261118
1.0986122886681098,0.430559313479715,0.0,1.6817564482656155,0.6931471805599453,1.421681225240074,1.8458266904983307,2.094326277896892,3.332204510175204,1.38308926520253,0.0,0.0,0.0,0.0,0.2876820724517809,1.1142472367454734
1.0986122886681098,1.015754292628792,0.0,0.4539594098591486,0.6931471805599453,1.063260780763432,1.8281271133989299,2.565284681028577,3.332204510175204,2.162926349266398,0.0,0.0,0.0,0.5619444631685458,0.20067069546215122,1.2286889735047117
1.0986122886681098,0.9331781681313226,0.0,1.5646468544892758,0.6931471805599453,0.2326185638194559,1.8101086078962514,2.814083315887645,3.332204510175204,2.61913463189256,0.0,0.0,0.0,0.5636183220416283,0.1053605156578263,1.3356312714163243
1.0986122886681098,0.738156958692594,0.0,1.4724966867349119,0.6931471805599453,0.8478788555507535,1.791759469228055,1.9511732354502123,3.332204510175204,1.1198079514119321,0.0,0.0,0.0,0.0,0.0,0.9820922106718915
