S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.4689331188805823,0.0,1.6185346794347313,0.6931471805599453,1.3275837879681727,1.9694406464655074,2.7359284033367324,0.0,0.0,0.0,0.02630108999462169,0.6061358035703155,0.8284159297405643
1.0986122886681098,0.9901634305075347,0.0,1.126888228548124,0.6931471805599453,1.1872678090125652,1.9459101490553132,2.8429890730841088,0.0,0.0,0.0,0.32281585759105386,0.6931471805599453,1.2206765980792218
1.0986122886681098,0.9502389061022798,0.0,1.3700912641885703,0.6931471805599453,0.3393313561253418,1.9299098077088723,2.7666489757267465,0.0,0.0,0.0,0.051510306228898434,0.6359887667199967,1.1785243621468426
1.0986122886681098,0.595252849825429,0.0,3.4212830159729104,0.6931471805599453,1.3267884819089086,1.9136492868370918,2.8968103843907764,0.0,0.0,0.0,0.0,0.5753641449035619,1.5314193410942303
1.0986122886681098,1.5288296026530697,0.0,2.3623893504904694,0.6931471805599453,0.24640646896114216,1.8971199848858813,2.372069620802292,0.0,0.0,0.0,0.1901212642347626,0.5108256237659907,1.4640720167106047
1.0986122886681098,0.8008157956071915,0.0,0.8351091858329018,0.6931471805599453,0.34680901566460776,1.8803128665695001,2.7623177531905854,0.0,0.0,0.0,0.49188232062660275,0.44183275227903923,0.19398599247065995
1.0986122886681098,1.1962270115776965,0.0,1.421731518518426,0.6931471805599453,0.9420490342058171,1.8632184332102,2.4169428823660613,0.0,0.0,0.0,0.0,0.36772478012531734,0.6417877951870739
1.0986122886681098,0.8920043521608785,0.0,0.8537278090682829,0.6931471805599453,0.916138073764843,1.8458266904983307,2.6190398779209554,0.0,0.0,0.0,0.06108367652776309,0.2876820724517809,0.9438399946353775
1.0986122886681098,1.2480092487009187,0.0,2.345717938397682,0.6931471805599453,1.0873046807112154,1.8281271133989299,3.2635476411149575,0.0,0.0,0.0,0.08793902162288317,0.20067069546215122,1.706987938684673
1.0986122886681098,0.8154734411180737,0.0,3.6638129176429457,0.6931471805599453,0.4259000889652812,1.8101086078962514,1.873596609104994,0.0,0.0,0.0,0.26389900334121363,0.1053605156578263,1.2757564540023314
1.0986122886681098,1.092089114442936,0.0,1.6793670709708373,0.6931471805599453,0.4957626496312959,1.791759469228055,3.0241769313046025,0.0,0.0,0.0,0.5366450550939114,0.0,1.0815039577545802
