RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.1308319819585604,3.1354942159291497,3.0436797929827404,0.0,2.42947139983617,5.181783550292085,3.062660688786589,3.044522437723423,2.391504599849951,0.0,0.7559073931645479
3.367295829986474,3.0007873402746754,3.1354942159291497,1.6677374283814248,0.0,0.30549003488088877,5.181783550292085,2.8032975297183134,3.044522437723423,1.0916337371487763,0.0,1.804926574204663
3.367295829986474,3.3589585212607145,3.1354942159291497,1.7574647779491785,0.0,0.9625621915432682,5.181783550292085,4.166963675213437,3.044522437723423,2.8376804694902913,0.0,1.0893205586235386
3.367295829986474,3.308669823586556,3.1354942159291497,2.8045070157551404,0.0,1.645682619233041,5.181783550292085,4.945268544913234,3.044522437723423,2.542164966299641,0.0,0.8078616055566512
3.367295829986474,3.587192616797562,3.1354942159291497,1.1792863682117858,0.0,0.0,5.181783550292085,3.061493726159193,3.044522437723423,3.4465977285360303,0.0,1.123576800509887
3.367295829986474,3.3384545260912386,3.1354942159291497,2.8280947706722848,0.0,0.2634393473098109,5.181783550292085,3.67025677952979,3.044522437723423,2.649982534077954,0.0,1.8944141390672797
3.367295829986474,3.183289320136775,3.1354942159291497,2.3189555033587532,0.0,0.5512049102275864,5.181783550292085,0.0,3.044522437723423,2.846498607904098,0.0,0.6542684523884922
3.367295829986474,3.3621770264623865,3.1354942159291497,2.0221303232190704,0.0,0.7456352838242273,5.181783550292085,5.61345160461916,3.044522437723423,1.9822404836540846,0.0,0.28348629766752664
3.367295829986474,3.7356319016420225,3.1354942159291497,1.931146155144764,0.0,0.9557300659221875,5.181783550292085,4.961449675116959,3.044522437723423,2.2615802015613236,0.0,0.0
3.367295829986474,3.3278094307478914,3.1354942159291497,2.2940565401008994,0.0,0.2479263538896389,5.181783550292085,3.95146609609305,3.044522437723423,1.9043503228969525,0.0,1.2892015222366675
3.367295829986474,2.883567094974968,3.1354942159291497,2.5230701948548573,0.0,0.0,5.181783550292085,3.2759362865053627,3.044522437723423,1.226948388478128,0.0,0.0
