,Actual_last_5_vals,Mean_Simulation,Simulated_8,Simulated_25,Simulated_14,Simulated_29,Simulated_4,Simulated_7,Simulated_20,Simulated_0,Simulated_9,Simulated_10,Simulated_5,Simulated_23,Simulated_21,Simulated_26,Simulated_22,Simulated_2,Simulated_24,Simulated_27,Simulated_19,Simulated_18,Simulated_11,Simulated_17,Simulated_12,Simulated_13,Simulated_15,Simulated_3,Simulated_6,Simulated_28,Simulated_16,Simulated_1
0,53360.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53362.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53364.77777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53366.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91,52364.91
6,,52560.59,54373.17,49478.61,55449.92,50251.59,46680.94,51267.58,53865.86,54729.88,53606.11,51757.03,53369.1,51682.29,55136.06,52051.88,52764.98,51447.15,55464.69,52872.31,55674.34,49615.41,55360.3,51767.85,54194.5,53436.02,49674.34,52906.22,53527.71,52684.05,48736.76,52991.09
7,,52696.24,52173.06,51383.66,51557.89,52276.58,52965.32,51629.7,54197.22,53188.72,56078.51,48904.08,55261.84,57085.79,53173.84,52422.85,51112.27,50274.46,55544.34,52676.56,50461.46,52764.16,49775.58,56631.7,51323.72,52329.23,53715.61,53044.76,49117.59,52806.08,58600.83,48409.79
8,,52988.57,53533.11,52530.3,56165.5,51796.39,55554.94,52639.3,51816.11,52003.69,53884.01,54049.4,55656.76,57115.27,51008.1,55167.5,56434.32,53436.72,53186.14,57584.93,47554.23,57176.48,52252.05,50049.67,50610.06,54913.7,54469.62,51939.45,54066.12,45739.01,50000.33,47323.9
9,,52408.26,50332.94,51463.2,51587.92,51149.33,49580.18,55714.39,55858.75,54075.85,49653.71,51609.5,51036.73,49761.66,52834.39,48958.54,55159.88,55590.52,52403.43,49230.42,56640.88,56265.96,54092.52,50945.28,51277.62,50854.9,51581.49,59367.19,53875.13,48545.86,51736.68,51063.06
10,,52581.26,49895.84,51613.91,56080.51,54600.52,49430.88,53189.94,50017.47,55064.61,54668.51,49363.26,53398.33,51341.65,50113.66,52985.42,53523.06,55003.35,48881.18,53090.59,52895.08,49807.26,51739.89,49841.12,53386.49,54155.23,55574.94,52566.9,58538.21,54320.09,51558.81,50791.03
11,,52720.37,53586.4,48539.81,52227.69,50059.19,52486.84,58009.47,52220.95,55174.35,51824.63,56449.86,47930.63,52830.82,52757.9,55871.16,49815.28,48945.72,51335.68,50961.34,50591.71,56446.55,52246.7,55112.57,55793.42,51643.08,50706.58,50104.92,51045.41,57460.73,52779.14,56652.61
12,,51946.81,55288.97,52085.65,48467.05,51079.2,52607.53,53650.22,52599.49,54904.45,53434.83,53142.52,49963.85,52449.33,51555.71,49691.48,52405.83,51036.33,49012.99,48799.21,53849.98,55581.27,53964.11,52990.9,47903.78,55592.39,52651.55,50670.76,48323.18,54627.74,49025.48,51048.62
13,,52915.6,53186.45,54481.13,53382.7,52014.61,53881.87,54389.08,55297.64,49787.58,53132.53,51948.89,51413.59,50411.94,49824.91,51247.38,53097.62,56714.16,51854.3,53388.79,51468.38,53871.74,55380.18,50631.82,54515.2,56663.75,53332.76,50036.2,50797.3,55159.73,48084.52,58071.2
14,,52357.86,52557.29,51253.62,51628.38,50347.36,50879.83,55200.54,47840.22,50667.88,53166.82,52901.41,51798.76,52485.67,49059.59,50314.09,51410.73,55571.87,56193.56,55933.82,49511.37,51676.94,52655.3,52517.79,54665.1,48720.45,57779.91,46899.31,53579.09,54820.19,55824.84,52874.21
15,,52213.47,50653.2,54638.96,54396.56,52227.28,53729.5,51270.66,52025.25,51690.02,54407.58,49214.36,47488.31,51490.52,50812.76,48986.87,52075.17,49205.6,50059.28,50152.94,50672.86,53208.67,61950.13,57338.52,52197.65,48574.51,57653.41,52826.1,52539.96,51351.04,52584.48,50981.82
16,,52551.7,53080.96,51094.76,54794.49,55105.13,52947.4,51918.14,51944.11,52515.46,54894.6,47460.69,50479.88,51502.0,54873.62,55557.12,50732.01,51620.32,51603.53,54617.07,49353.5,53703.63,52903.51,53351.28,48682.3,53649.94,54311.01,55624.25,50930.99,57834.94,51232.34,48232.11
17,,52030.73,52531.81,52580.18,51042.21,54535.67,53675.19,54446.59,54413.62,52995.52,54750.28,53108.77,48133.21,55461.36,52337.31,49345.61,53539.64,49543.58,53281.41,50729.98,50613.86,54162.87,46613.73,53692.61,51591.69,51977.87,49916.0,54059.52,52546.08,47172.54,49614.07,52509.2
