S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303
5.575949103146316,5.879411114834943,5.159055299214529,5.389537260197712,5.170483995038151,5.924554054288615,5.948034989180646,6.1655374008110915,1.9459101490553132,2.1853482862651887,2.4849066497880004,3.1006776476316333,6.059123195581797,6.392897401671595
5.572154032177765,5.915899226997202,5.170483995038151,4.643607524717237,5.176149732573829,5.169448335984377,5.953243334287785,5.916016835583649,1.9459101490553132,2.504251513602576,2.3978952727983707,2.1466606338641174,6.0844994130751715,6.128705952708559
5.796057750765372,5.8448844074005075,5.768320995793772,5.605230313200122,5.817111159963204,5.387806645523114,6.313548046277095,5.327587909682201,1.9459101490553132,2.190602374040416,2.70805020110221,4.556483592724236,6.293419278846481,5.863030975130557
5.796057750765372,5.748346553222343,5.720311776607412,4.8317097770651225,5.814130531825066,5.61632199968142,6.274762021241939,6.186145287136426,1.9459101490553132,3.206687688192404,2.70805020110221,4.326441739676687,5.700443573390687,5.921909009121231
5.84354441703136,5.582118547988141,5.726847747587197,5.44696964206715,5.814130531825066,5.753490481479157,6.272877006546167,5.289915597050261,1.9459101490553132,2.825973701693893,2.8903717578961645,3.3598137222248696,5.707110264748875,5.714326617362596
5.8377304471659395,5.969845045028703,5.726847747587197,5.294008608619373,5.814130531825066,4.885550703453722,6.269096283706261,5.66269357542349,1.9459101490553132,3.988776895967931,2.5649493574615367,2.170207026489609,5.697093486505405,5.8714574124607735
5.834810737062605,5.6511789663685645,5.739792912179234,5.4590854297858735,5.817111159963204,6.48432286069133,6.285998094508865,7.7205695259321185,1.9459101490553132,1.6869521087481842,2.302585092994046,2.395462043241589,5.697093486505405,5.778636621592473
5.834810737062605,6.147101375084644,5.7430031878094825,5.536408255317529,5.817111159963204,5.215184526613484,6.306275286948016,6.5716547103836405,1.9459101490553132,2.9094865581475853,2.6390573296152584,3.6309101543111346,5.723585101952381,5.1951449208234965
5.8377304471659395,5.781508931559001,5.723585101952381,5.904963737427739,5.820082930352362,5.339955207077827,6.333279628139691,7.157597610102488,1.9459101490553132,3.957668191641819,2.0794415416798357,4.430986442027619,5.703782474656201,5.532533106427983
5.8377304471659395,6.006758302304544,5.723585101952381,5.715718180184381,5.820082930352362,5.640493676401338,6.335054251498059,5.942176482576627,1.9459101490553132,1.2567094678989896,2.0794415416798357,4.66837441516548,5.713732805509369,5.714697786060636
5.840641657373398,5.736566951964388,5.726847747587197,6.226280400182456,5.820082930352362,5.4801696905736055,6.327936783729195,5.829427748492776,1.9459101490553132,1.7992000099089336,2.833213344056216,3.4448987278286998,5.703782474656201,5.025819506323983
