S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.523009636680416,5.717027701406222,5.1253044575091575,5.814130531825066,5.324102098834119,6.311734809152915,6.159310014077054,1.9459101490553132,3.5480349019137742,2.833213344056216,3.8543518965329384,5.700443573390687,5.4799395663433765
5.783825182329737,5.795139320558031,5.720311776607412,5.188422987645433,5.811140992976701,5.417682190977515,6.302618975744905,6.346012487486213,1.9459101490553132,0.20414944130665402,2.9444389791664403,3.5382095349927,5.69035945432406,5.504228632919526
5.7745515455444085,5.812051961003646,5.720311776607412,5.287423430587777,5.811140992976701,6.208453306969084,6.313548046277095,6.4523284401675065,1.9459101490553132,2.2943191541065278,2.995732273553991,3.6821040106954177,5.680172609017068,5.523812892869361
5.755742213586912,5.369277700180728,5.720311776607412,5.402254502386804,5.811140992976701,5.373676049516806,6.3080984415095305,5.6866199961742545,1.791759469228055,2.4093370455490706,2.995732273553991,3.553195005565622,5.631211781821365,5.669442794611654
5.765191102784844,5.629707950088284,5.726847747587197,5.319973000665121,5.811140992976701,6.068111410090756,6.298949246855942,6.621023269154815,1.791759469228055,1.8983554729631136,3.091042453358316,2.417958941018077,5.634789603169249,6.059170919645371
5.765191102784844,6.830444255995256,5.733341276897746,5.7283140869755345,5.811140992976701,5.843609392927906,6.298949246855942,6.716503158795247,1.791759469228055,3.4791453570446533,2.772588722239781,3.1172093302822375,5.66988092298052,5.44373699387815
5.75890177387728,5.252039898800895,5.703782474656201,4.9165270065820605,5.808142489980444,5.390358199145564,6.278521424165844,7.001503253670441,1.791759469228055,1.3150146860139014,2.302585092994046,3.1386586631283246,5.6131281063880705,5.758203921893735
5.7745515455444085,5.427283991531907,5.717027701406222,5.617235529445927,5.808142489980444,5.380459159170609,6.278521424165844,7.310756860799236,1.791759469228055,3.7040854803754235,2.4849066497880004,3.006876712145743,5.616771097666572,5.803979762839188
5.765191102784844,5.375562738058818,5.71042701737487,5.06225623997387,5.808142489980444,6.217564615148381,6.2878585601617845,6.785899073553247,1.791759469228055,3.8785401165770903,2.302585092994046,2.7510830506569217,5.616771097666572,5.778414354489248
5.777652323222656,6.639702546201534,5.707110264748875,5.040331824108888,5.755742213586912,4.96542804521571,6.3080984415095305,6.06408448432951,1.791759469228055,2.991977408931703,2.3978952727983707,4.358167369823294,5.66988092298052,4.532644018768092
5.777652323222656,5.735844952195626,5.707110264748875,5.679556285730699,5.755742213586912,5.133892430292065,6.3080984415095305,5.985645098376887,1.791759469228055,2.4496380721621196,2.302585092994046,4.6001581801376386,5.66988092298052,6.393372998758019
