S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.314229254218468,5.717027701406222,5.669783987012086,5.814130531825066,6.259588707762517,6.311734809152915,5.6213750991951095,1.9459101490553132,1.4551207912738982,2.833213344056216,2.9759926382885165,5.700443573390687,5.511994936576925
5.783825182329737,6.227703376561459,5.720311776607412,5.731943027046647,5.811140992976701,5.441204926036197,6.302618975744905,6.064982183867067,1.9459101490553132,2.4414845284289886,2.9444389791664403,1.7101478660572407,5.69035945432406,5.691308387706027
5.7745515455444085,6.503764379939105,5.720311776607412,5.4663512827722265,5.811140992976701,5.467611047461219,6.313548046277095,4.8898619798751755,1.9459101490553132,2.875986886672043,2.995732273553991,2.732185295823184,5.680172609017068,5.911079977450967
5.755742213586912,6.044496441315421,5.720311776607412,5.041949168361092,5.811140992976701,4.906512590733189,6.3080984415095305,6.228654306040739,1.791759469228055,2.0247314590789247,2.995732273553991,4.721041380913881,5.631211781821365,4.612272867123757
5.765191102784844,5.218082400312536,5.726847747587197,4.703075268573954,5.811140992976701,5.196791830675513,6.298949246855942,5.862302948978026,1.791759469228055,3.330085600475965,3.091042453358316,2.587945893180727,5.634789603169249,5.941278921143516
5.765191102784844,6.155107563450221,5.733341276897746,5.410275662002589,5.811140992976701,6.062880687614364,6.298949246855942,5.75942756499825,1.791759469228055,1.6701011720843404,2.772588722239781,4.311694584788627,5.66988092298052,6.053564556758712
5.75890177387728,5.631139437718599,5.703782474656201,4.854573911431651,5.808142489980444,5.344149126501828,6.278521424165844,5.835518396563719,1.791759469228055,1.7183030247835767,2.302585092994046,3.4286377788467695,5.6131281063880705,5.531995103128532
5.7745515455444085,6.259857236409755,5.717027701406222,4.858835530456344,5.808142489980444,5.304974983970111,6.278521424165844,6.441431993534256,1.791759469228055,1.656203448338565,2.4849066497880004,3.833270073988888,5.616771097666572,6.168345766070616
5.765191102784844,6.503681299136272,5.71042701737487,5.3016716076111585,5.808142489980444,6.055453566385758,6.2878585601617845,6.408929977590326,1.791759469228055,2.0746297451276465,2.302585092994046,4.4726586664719665,5.616771097666572,5.56472330100609
5.777652323222656,6.077876929027489,5.707110264748875,5.167228918885453,5.755742213586912,5.829102485352422,6.3080984415095305,6.700811935306279,1.791759469228055,1.6802186237026833,2.3978952727983707,2.302823524331722,5.66988092298052,5.474525774483322
5.777652323222656,6.438920683900567,5.707110264748875,5.010404893160628,5.755742213586912,5.572859956108919,6.3080984415095305,6.775157153221403,1.791759469228055,2.700377672457798,2.302585092994046,3.6770176198987445,5.66988092298052,5.268884786027351
