,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
131,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546
137,,110353.74532972724,102780.20750060104,126983.96650666169,118915.81459153396,107512.7781891164,114729.31648481522,120453.47359383765,110637.75627132629,117473.63312419914,131593.55343492544,120403.72948891377,127198.7618829208,122689.65334245012,104666.84326684265,116162.92081257027,120473.32736851425,114180.0739423992,112541.11502233376,123125.86525152429,114876.77302793697,110156.19362699486,119938.90421447385,129205.44782858486,115837.27491163561,110258.23141307247,116111.23553714737,113413.01538943214,112586.56599366824,118303.93154017604,110070.96595207027
138,,98137.29011328302,93577.97035114984,133903.81272035977,130438.16976787419,126478.83643125906,124982.50253261489,128905.01265746713,125716.75825721996,123937.63545809533,134293.34151979725,113585.52548128398,115995.95204666928,107135.34805163437,91923.8126423812,120086.128107006,116479.45614087231,98291.13207400874,93664.81525750042,136179.37868595726,120835.13815525504,122039.07445742856,129356.82912193242,132731.70584825904,107093.57239574387,101853.67326883122,109452.18906404925,129830.4660045755,103449.03096745173,144049.15269402473,88854.59539325906
139,,94571.60879752382,102003.56803700217,138762.945775509,130365.53338469524,114632.6895533468,109050.67953224179,109270.74103323827,118301.07716405271,118383.27669545314,100805.59715882243,126044.9278309011,125100.16874298744,88033.71599649404,119001.99330795638,108561.78300755745,103736.80882240731,91271.03001722423,71457.08262317811,114043.91484783158,126935.41264989875,102236.6429494719,132517.62935829296,136914.84139724815,110963.09627063194,102021.66867951246,129013.50369297562,128682.00098118553,107444.69617208502,137113.68828037017,109885.1263659725
140,,101286.504920165,111782.34894775767,149808.47477602537,130869.75543354597,105154.81597371247,111618.76261988535,97502.55565270991,124912.6574740916,111797.72253174335,114314.84716003806,119333.59041821132,112273.18604145978,99122.79894243002,121555.71621483126,120824.38510403973,115720.69732312049,141830.68518034212,59683.52521185179,102615.8314375624,110511.78609675218,114074.56699433777,120988.24760961968,141547.324560207,114397.89035938309,104157.73444347366,125289.61327986259,141816.43153901285,132925.50715824903,145823.297218239,109942.52787282805
141,,85713.54213527225,96158.72980192048,145536.07326060478,136011.7066319071,103519.86333282942,117617.08867666444,83972.60668828321,121788.6808182902,119472.95331635092,108205.73440762442,117890.07823733678,99917.22471345711,81245.11285670547,140997.52279428928,88984.41915300922,117238.25328451651,112264.19546813631,64572.967259824516,91327.0310218749,128098.97308808993,101027.65717607332,125103.55368950464,164883.88077747126,107431.28513518145,103007.99289031593,112856.083424663,132426.72188235738,128212.48225678371,104953.23648750136,115563.17115858069
142,,97956.52601489265,88732.65032041927,149828.63404653815,117272.98235640403,126390.01634473231,118117.55840187243,112195.10758586136,110374.33084744091,100717.6428024086,137767.43800790873,114647.08399914642,134526.30828499317,97866.62599832991,129602.85297003687,104051.61757032196,129864.13528544811,116122.07158801422,82272.16363832986,96599.70122465513,85735.27088304644,109069.59409733654,114797.80512466632,152787.54745977913,126955.99523285005,87285.21489325872,109926.35417193102,143825.83352165064,125858.81144103273,130731.06909975379,126517.15331013022
143,,88506.27549323054,89962.59954962025,143672.884642863,107805.12996507411,139522.21132031805,111316.31920630281,111859.50130816955,111896.22589023362,117459.54445340333,135872.3878470057,93112.6055282972,121713.5736514787,107436.01622530154,140315.88899844507,102073.24037747263,112740.77353219091,137941.672074284,59030.57983498413,110373.5140286491,83175.75474106678,120324.71351974428,122067.16726865414,163015.9406498748,118760.51213986064,106600.63688316451,111515.93611421509,143846.47120778676,108775.73973344831,134209.33634018656,121779.18782079728
