S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.0529360535509362,0.0,1.2952167831671775,0.6931471805599453,0.9142581151880067,3.3262343431887,2.26316121506391,0.0,4.1533024829692793e-07,0.0,0.0,0.6061358035703155,1.2611113013861213
1.0986122886681098,0.9733531264666357,0.0,1.6720574076170087,0.6931471805599453,1.2290978135352921,3.332204510175204,2.055179172116125,0.0,0.0,0.0,0.01966287054751803,0.6931471805599453,0.9579620576901121
1.0986122886681098,1.0800549683676108,0.0,1.2289489047494775,0.6931471805599453,0.0013978317855219968,3.332204510175204,1.6358543825253837,0.0,1.8236410301543724e-07,0.0,0.0,0.6359887667199967,0.960894755689283
1.0986122886681098,1.3908083642678857,0.0,1.0404590572332173,0.6931471805599453,1.0357858951227252,3.332204510175204,2.4958558907820825,0.0,0.0,0.0,0.6284572032607909,0.5753641449035619,0.7775084530709737
1.0986122886681098,1.213760549160705,0.0,0.0,0.6931471805599453,0.5544507271704664,3.332204510175204,2.2560947243593703,0.0,0.0,0.0,0.07185933747311882,0.5108256237659907,0.4083128909130279
1.0986122886681098,0.6567667239149282,0.0,2.009684483106767,0.6931471805599453,0.8931766720689711,3.332204510175204,1.8730985292533475,0.0,0.0,0.0,0.47917600163948937,0.44183275227903923,1.1919837550686843
1.0986122886681098,1.2469154645531433,0.0,0.44777097293912727,0.6931471805599453,0.4144032485266772,3.332204510175204,2.2963235756195224,0.0,0.0,0.0,0.05464564009976891,0.36772478012531734,1.4713542114549583
1.0986122886681098,1.2348272088245855,0.0,1.5303368887810136,0.6931471805599453,0.6744647773553809,3.332204510175204,2.461379026621286,0.0,0.0,0.0,0.34789127034237327,0.2876820724517809,0.09795804326828916
1.0986122886681098,1.143856290329095,0.0,2.00711751139301,0.6931471805599453,0.6637311445205865,3.332204510175204,1.4453818148704358,0.0,0.0,0.0,0.2216846662638794,0.20067069546215122,0.6621719396802663
1.0986122886681098,0.9197442303471179,0.0,2.016974275427905,0.6931471805599453,0.5812109347358174,3.332204510175204,1.9075972974182707,0.0,0.0,0.0,0.7257884562551953,0.1053605156578263,1.0924698439031384
1.0986122886681098,1.1270728263523484,0.0,2.538526759873697,0.6931471805599453,0.8736813988965868,3.332204510175204,0.8822044631565572,0.0,0.0,0.0,0.2855252204360809,0.0,1.2969996878575916
