,Actual_last_5_vals,Mean_Simulation,Simulated_4,Simulated_25,Simulated_21,Simulated_28,Simulated_2,Simulated_19,Simulated_27,Simulated_12,Simulated_10,Simulated_17,Simulated_18,Simulated_9,Simulated_15,Simulated_26,Simulated_3,Simulated_0,Simulated_23,Simulated_1,Simulated_13,Simulated_29,Simulated_16,Simulated_20,Simulated_5,Simulated_14,Simulated_11,Simulated_8,Simulated_6,Simulated_7,Simulated_22,Simulated_24
0,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68,115903.68
6,,115272.75,111863.72,113639.14,118725.42,106022.87,128957.4,105147.94,105066.06,109997.91,127978.49,126120.14,121987.44,130657.0,110484.15,121584.22,127470.32,104893.68,137140.57,147493.17,96524.64,132099.52,119514.23,92572.77,117288.3,69300.32,106372.37,110477.41,125513.64,111522.02,86933.84,134833.76
7,,110965.42,113278.19,135236.27,108505.54,108963.43,87505.09,114149.67,116840.12,118104.63,109932.79,125960.3,117986.91,121727.54,118656.35,100105.88,103476.16,104054.73,137743.13,105085.53,65448.19,87135.57,169426.18,108219.37,74917.4,88893.53,135496.84,135535.06,93712.3,80867.62,85201.44,156796.84
8,,114358.93,132025.0,114021.71,122612.1,85366.39,107731.09,127791.56,127044.55,79170.66,137743.98,132205.71,83628.86,105178.8,99880.97,101082.16,148762.68,76414.67,89548.87,95158.33,122073.49,118104.46,123091.37,92193.02,108219.71,115197.14,168029.0,129357.47,138313.06,115127.62,83985.55,151707.78
9,,120171.33,122422.15,117981.36,101383.87,116090.9,136429.75,146299.78,91262.13,131814.16,141731.55,126938.8,109038.48,125040.95,126931.98,69918.81,132760.29,117192.51,129544.03,128839.16,109392.98,130971.46,99212.51,81257.63,89826.49,116769.85,117095.88,168677.37,159816.11,90245.96,113669.02,156583.88
10,,114793.81,105842.4,130692.24,102566.73,116070.83,118415.98,128298.59,105155.63,102184.45,128241.34,137661.66,94526.28,79067.75,157859.69,117186.92,132265.01,88604.1,117135.24,94542.94,106866.54,151495.16,114599.0,103235.87,139461.56,84964.4,135281.18,133002.84,138990.74,52570.62,73933.0,153095.69
11,MAE,,5765.02,7388.35,7530.04,7600.31,10608.9,11062.49,11219.06,11975.75,12021.86,12220.73,12644.44,12653.7,12797.34,13848.9,14025.12,14067.09,14194.95,14369.94,15114.25,15317.27,15431.38,16347.26,16535.9,17018.9,18444.12,18513.1,19214.97,21127.63,21973.23,29575.95
