S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,4.258004748454225,1.0986122886681098,1.0009162361423583,1.791759469228055,1.7334107498477807,2.5649493574615367,2.4433278072642888,3.295836866004329,2.7807278215893483,3.6888794541139363,3.225630881072886,3.6635616461296463,3.7147175001968455,0.0,0.0,1.6094379124341003,1.1094287149949935,1.3862943611198906,0.9903633417476858
4.406719247264253,3.603765280410731,1.0986122886681098,0.7630022998746974,1.791759469228055,1.099094598655701,2.5649493574615367,9.34186574646985,3.295836866004329,3.82267215050104,3.6888794541139363,4.194575280855276,3.6635616461296463,1.995653093349939,0.0,0.0,1.6094379124341003,0.5163459408330489,1.3862943611198906,0.7215949214939441
4.406719247264253,4.425899456023163,1.0986122886681098,0.9619704418863176,1.791759469228055,1.1063759898478351,2.5649493574615367,3.2489693898006777,3.295836866004329,3.508490718068663,3.6888794541139363,3.7218099264981728,3.6635616461296463,3.243825035721559,0.0,0.0,1.6094379124341003,0.6740612260571359,1.3862943611198906,0.0
4.406719247264253,3.245043402916309,1.0986122886681098,1.2661482324156705,1.791759469228055,1.819026585979215,2.5649493574615367,0.0,3.295836866004329,3.772931209994476,3.6888794541139363,4.073941879041603,3.6635616461296463,4.071960072903962,0.0,0.0,1.6094379124341003,1.2308990817084213,1.3862943611198906,1.6575653840304776
4.406719247264253,3.9211670443842106,1.0986122886681098,2.023572335897414,1.791759469228055,1.7285810732558269,2.5649493574615367,0.0,3.295836866004329,3.6867453623195843,3.6888794541139363,1.9250992647096534,3.6635616461296463,4.318393457127686,0.0,0.0,1.6094379124341003,1.359314378973727,1.3862943611198906,0.9095228354219997
4.406719247264253,4.191155071266948,1.0986122886681098,0.7120507634333311,1.791759469228055,1.51536826221521,2.5649493574615367,6.673971707884348,3.295836866004329,2.4695085002478767,3.6888794541139363,3.5453892847645525,3.6635616461296463,2.9604463775851473,0.0,0.0,1.6094379124341003,1.6039180572413883,1.3862943611198906,2.7072853689457306
4.406719247264253,4.463037921611425,1.0986122886681098,0.8131937729695663,1.791759469228055,1.2776584127286121,2.5649493574615367,0.7720882289877609,3.295836866004329,1.087627546333812,3.6888794541139363,2.2016807916533243,3.6635616461296463,3.9449770081452913,0.0,0.0,1.6094379124341003,1.0475483244433692,1.6094379124341003,0.9927508036552866
4.406719247264253,4.192955131634948,1.0986122886681098,1.0055785750802564,1.791759469228055,1.6985215353688108,2.5649493574615367,0.0,3.295836866004329,3.8455618951258304,3.6888794541139363,5.152276273053829,3.6635616461296463,3.985095008961264,0.0,0.0,1.6094379124341003,1.1386532047587798,1.6094379124341003,0.737199213756389
4.406719247264253,4.3320064266345994,1.0986122886681098,0.8410236122777184,1.791759469228055,0.469876554981447,2.5649493574615367,5.211793889267094,3.295836866004329,4.265414712148456,3.6888794541139363,3.1195239735719054,3.6635616461296463,3.86232922389261,0.0,0.0,1.6094379124341003,0.16848932303938136,1.6094379124341003,1.353318741415516
4.406719247264253,4.410129539633284,1.0986122886681098,2.0645007868790395,1.791759469228055,1.6462300001983552,2.5649493574615367,3.2120140595788786,3.295836866004329,2.765425570007842,3.6888794541139363,2.996677067817042,3.6635616461296463,4.527050822489814,0.0,0.0,1.6094379124341003,1.836122323189921,1.6094379124341003,1.2467703436611615
