,Actual_last_5_vals,Mean_Simulation,Simulated_48,Simulated_43,Simulated_4,Simulated_13,Simulated_33,Simulated_0,Simulated_17,Simulated_46,Simulated_29,Simulated_28,Simulated_49,Simulated_3,Simulated_25,Simulated_5,Simulated_35,Simulated_18,Simulated_39,Simulated_14,Simulated_16,Simulated_20,Simulated_34,Simulated_45,Simulated_10,Simulated_19,Simulated_31,Simulated_11,Simulated_27,Simulated_6,Simulated_7,Simulated_2,Simulated_37,Simulated_23,Simulated_9,Simulated_8,Simulated_26,Simulated_32,Simulated_21,Simulated_40,Simulated_15,Simulated_42,Simulated_41,Simulated_47,Simulated_44,Simulated_12,Simulated_1,Simulated_22,Simulated_38,Simulated_36,Simulated_30,Simulated_24
0,53360.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53362.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53364.77777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53366.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27
6,,55421.11,55672.79,52466.99,52368.31,54222.03,56130.02,54963.1,56974.3,55717.55,57047.71,56788.71,57865.47,56731.32,54024.52,57374.31,53756.0,58807.98,55820.05,57689.49,57587.46,57667.57,55895.85,54795.98,52432.87,51069.19,54509.51,55417.04,51841.36,49046.04,55551.97,56784.23,57628.88,59592.35,59925.35,50596.35,53423.89,53202.6,54973.57,52624.15,56137.85,60455.28,50937.82,54051.07,57200.05,60447.5,59350.72,50835.72,60314.06,52028.96,50790.13,59519.7
7,,54119.09,52922.27,55349.43,54958.2,50104.79,49265.59,52189.04,54485.13,54521.07,55412.86,55130.19,51996.64,50136.56,59565.05,58106.24,46634.17,56751.72,55374.64,53280.59,51379.18,55794.9,51951.46,50976.74,51905.87,52923.4,57221.62,60044.15,51791.99,54347.55,57287.2,61265.05,55732.87,54682.29,50068.92,49238.96,57218.94,58215.55,49645.76,60996.11,53205.04,50936.28,53939.83,60811.81,54007.84,57884.9,50359.34,55020.61,54073.71,50594.45,54825.92,51421.99
8,,54693.05,55743.04,52848.05,53879.3,56615.25,53886.14,56513.19,58623.2,59744.19,56902.8,51213.1,53087.09,57726.9,56730.6,57052.67,52326.46,54093.1,58037.41,50610.63,55099.66,54190.79,55736.61,56413.18,54626.79,52413.22,59903.64,57301.51,54498.83,55591.17,58290.28,54207.49,56340.38,50974.18,48598.41,56906.24,50715.56,51360.49,54986.33,55979.93,53076.7,55968.55,51282.05,55815.41,51061.27,50838.77,57758.31,54935.2,53438.12,52740.93,54196.33,53772.84
9,,54886.2,54887.17,51761.33,56126.46,55057.58,55648.87,54968.55,53002.3,53584.09,54082.66,51847.98,57376.55,54602.18,52920.23,52437.08,54491.9,54800.29,51421.67,53948.45,50288.44,54859.88,58380.92,56115.69,61706.85,53919.34,56771.71,58268.21,59894.51,56331.37,59062.33,58603.56,56978.27,53936.15,54493.63,51388.75,57412.64,53105.51,57866.24,53824.9,54132.01,51854.19,56037.64,51115.32,49469.15,49980.69,55166.49,58901.1,60367.2,52776.45,52831.79,55503.89
10,,55586.39,55047.78,54443.44,55549.71,54394.16,55449.45,58297.49,57140.47,54880.67,54350.98,53757.21,52778.37,55121.1,55646.69,56162.75,53052.54,51782.16,55613.22,59876.62,52083.87,52036.19,53525.39,54443.82,55704.5,59240.61,57351.56,50448.23,60356.83,57618.3,55745.98,49883.54,58849.73,53168.23,54741.47,54763.18,59162.22,57250.66,58425.23,51459.77,53021.94,58568.1,57937.6,54913.75,50067.58,56850.67,61709.06,61948.54,58671.05,51968.64,61558.78,52499.49
11,,55619.05,55639.45,55580.33,56808.35,53405.33,55760.37,57115.63,57291.73,56637.09,58322.92,53992.37,55990.37,52853.41,56898.05,53479.42,56579.09,55811.38,55962.54,53063.6,54740.23,54734.1,52587.4,59330.25,54923.56,56466.2,54758.92,59379.14,59551.74,60765.92,55587.64,53677.54,50728.67,57619.49,53623.12,59746.51,54198.93,52074.91,53161.63,60396.71,53492.42,54283.17,52547.66,59206.63,55966.66,51288.8,50773.47,53322.16,59397.26,50191.54,63287.0,57951.67
