,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_3,Simulated_36,Simulated_33,Simulated_23,Simulated_42,Simulated_34,Simulated_6,Simulated_16,Simulated_13,Simulated_39,Simulated_19,Simulated_31,Simulated_20,Simulated_32,Simulated_11,Simulated_41,Simulated_35,Simulated_45,Simulated_10,Simulated_49,Simulated_29,Simulated_38,Simulated_48,Simulated_22,Simulated_1,Simulated_40,Simulated_21,Simulated_30,Simulated_0,Simulated_8,Simulated_46,Simulated_28,Simulated_27,Simulated_43,Simulated_47,Simulated_37,Simulated_12,Simulated_15,Simulated_18,Simulated_2,Simulated_4,Simulated_14,Simulated_7,Simulated_5,Simulated_9,Simulated_44,Simulated_24,Simulated_25,Simulated_17
0,53360.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53362.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53364.77777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,53366.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27,54955.27
6,,55354.0,56252.14,55348.8,55092.51,54282.28,55868.83,56925.62,56185.7,57085.31,54102.31,52383.85,54031.67,57617.85,54682.18,54095.19,58068.26,55789.04,54108.91,51361.89,57667.41,49759.35,54767.86,53921.14,54739.77,54453.64,58061.74,54155.58,55486.78,52680.79,49717.45,53630.38,54238.32,59905.2,57903.52,52001.99,58525.24,56991.88,56400.58,56420.77,58446.22,54491.0,56212.86,51730.11,52755.25,59291.27,56245.68,58862.87,60611.79,59341.59,59169.72,45829.79
7,,53885.55,54344.53,53848.98,55274.08,52882.41,55913.25,53960.26,51326.69,52227.71,55892.1,53830.92,57382.59,54259.42,55647.75,58056.66,55954.33,54313.2,53092.32,53119.1,53519.81,54616.01,55017.3,54092.11,57781.79,51133.52,55275.65,56373.34,55631.76,54181.14,54914.02,50887.39,53856.06,54674.46,51092.25,54785.4,51398.26,56011.47,53100.07,50361.64,53803.1,51159.64,51263.45,50526.67,56757.86,53278.2,49726.55,54245.88,53481.95,51901.51,53126.37,54976.42
8,,54848.59,53084.98,55723.17,55811.95,53516.09,57639.02,55468.87,53995.27,53723.8,53759.33,53273.15,56131.18,56933.35,54465.59,56714.15,56834.42,57655.41,54685.87,57744.99,54760.11,55401.51,52017.68,55208.25,52825.0,53216.76,57786.78,57759.86,51837.92,56177.32,54126.42,53229.6,52318.15,58057.46,53481.53,54747.79,55753.91,58595.33,49501.35,50813.26,54453.52,59051.84,54292.5,53498.58,58146.05,50395.83,50939.19,51104.21,50884.39,61407.3,58898.97,54580.63
9,,55647.49,56270.32,57213.24,54067.75,54252.9,56257.38,57724.97,55340.08,54597.4,57782.15,55942.05,54682.69,56808.24,56951.49,56948.15,56264.01,58750.47,51937.87,55185.09,54948.48,53424.91,59265.82,59346.51,53923.55,51225.48,54760.87,55719.87,50964.8,50300.48,54968.58,52273.43,53329.45,56868.92,55662.91,53922.27,55921.01,58251.6,58975.23,57715.54,59218.33,53072.29,61085.14,53119.59,53323.83,51261.1,56833.39,59494.11,57453.06,58026.82,61243.15,49497.59
10,,55608.3,55349.69,57161.5,55872.67,54979.16,55375.51,53593.19,57621.4,54185.43,56187.85,57793.41,55716.38,53657.53,51004.47,55419.23,57075.99,53310.84,58770.34,54625.74,61373.81,55342.02,54408.25,59303.23,54257.09,55723.58,57658.32,52168.57,56249.51,55036.26,53287.83,56316.03,51150.78,54770.55,51287.62,60593.61,59942.16,54492.19,54813.4,56278.85,60790.57,52872.42,51834.98,53000.57,58089.94,55151.4,51880.09,58816.89,51576.82,53271.33,59620.05,61355.93
11,MAE,,667.03,672.55,742.91,905.18,1029.27,1059.87,1094.06,1164.48,1176.95,1179.98,1195.81,1305.67,1454.14,1464.2,1475.51,1511.66,1512.12,1516.65,1538.69,1561.15,1561.2,1565.51,1601.54,1636.92,1662.11,1684.93,1702.26,1702.76,1731.09,1737.09,1741.86,1768.03,1841.0,1843.86,1861.87,1871.79,1883.66,1894.1,2053.81,2183.87,2208.0,2244.74,2262.3,2306.78,2312.37,2444.8,2577.11,2874.44,3038.78,3796.76
