RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.74586752504306,3.3262343431887,1.0018986370675484,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.3222953223698353,3.332204510175204,1.5493798851169247,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.4637652753916512,3.332204510175204,0.9889908505972461,0.0,0.0,0.0,4.4098060615561673e-07
0.0,0.0,1.0986122886681098,1.5247401573568116,3.332204510175204,1.7842844645016376,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.11477479840255467,3.332204510175204,1.7893014776142362,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.3321843500035161,3.332204510175204,0.318717500348364,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.0848865976858029,3.332204510175204,2.157613218615882,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.5241104435169335,3.332204510175204,2.1461475214856107,0.0,3.980998085718275e-07,0.0,0.0
0.0,0.0,1.0986122886681098,0.774927690296325,3.332204510175204,1.3392806847489551,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.4487160866796604,3.332204510175204,3.0429222914976064,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.21006401867313662,3.332204510175204,1.4172745266261304,0.0,0.0,0.0,0.0
