S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.2324480165505225,5.194460844659627,2.302585092994046,2.427345894429739,3.713572066704308,3.595057177045192,4.634728988229636,4.358025076129445,2.5649493574615367,2.5986783502196977,4.143134726391533,4.109089806957299,3.912023005428146,4.123671636980064,1.791759469228055,2.6344328271877484
6.2324480165505225,4.948810216452988,2.302585092994046,2.4821148978684793,3.713572066704308,3.5789915746556753,4.634728988229636,4.378351115703961,2.5649493574615367,2.58584210911777,4.143134726391533,4.136381502158776,3.912023005428146,3.921017330212068,1.791759469228055,3.414361690782765
6.2324480165505225,5.170848689146586,2.302585092994046,2.4952470553580572,3.713572066704308,3.624544218742536,4.634728988229636,4.155293416114166,2.5649493574615367,2.629210120712948,4.143134726391533,4.026323117874111,3.912023005428146,4.162628297726842,1.791759469228055,1.9137319294032142
6.2324480165505225,5.903351595762726,2.302585092994046,2.296871828119942,3.713572066704308,3.555207329659503,4.634728988229636,4.623752125612707,2.5649493574615367,2.5047371986159166,4.143134726391533,4.029798153518478,3.912023005428146,3.906123765685009,1.791759469228055,2.389506142687072
6.2324480165505225,4.4812105244169,2.302585092994046,2.3525310665117245,3.713572066704308,3.5818430929491507,4.634728988229636,4.5194319057840024,2.5649493574615367,2.588417858874116,4.143134726391533,4.188128268605201,3.912023005428146,4.0303683806351955,1.791759469228055,1.8734528856094341
6.2324480165505225,5.85603115631866,2.302585092994046,2.5355599542829976,3.713572066704308,3.599269045431713,4.634728988229636,4.4759434301156045,2.5649493574615367,2.5250800183986746,4.143134726391533,4.080449470461783,3.912023005428146,4.3134530185036795,1.791759469228055,3.0419152213981167
6.2324480165505225,4.708673006058132,2.302585092994046,2.454732917968979,3.713572066704308,3.657298480792942,4.634728988229636,4.368539544565691,2.5649493574615367,2.5151803155391255,4.143134726391533,4.1051567125544315,3.912023005428146,4.033385121377427,1.791759469228055,2.570610343772446
6.2324480165505225,5.428655808726287,2.302585092994046,3.4551366080470745,3.713572066704308,3.5919666558240455,4.634728988229636,4.19826039672372,2.5649493574615367,2.47984379673041,4.143134726391533,4.150966973487037,3.912023005428146,4.1482595640231885,1.791759469228055,3.36575949939712
6.2324480165505225,5.027639819941889,2.302585092994046,2.081624680843988,3.713572066704308,3.5396107315982235,4.634728988229636,4.036917234044353,2.5649493574615367,2.59132306797645,4.143134726391533,4.134567783893214,3.912023005428146,4.001466094345158,1.791759469228055,2.779563972156571
6.2324480165505225,5.719787683137213,2.302585092994046,2.020101051140599,3.713572066704308,3.5938553132632336,4.634728988229636,4.361062521043629,2.5649493574615367,2.653153959220261,4.143134726391533,4.165929886038111,3.912023005428146,4.07999371842344,1.791759469228055,2.9946957616515526
6.2324480165505225,5.543606768232127,2.302585092994046,2.379601702718296,3.713572066704308,3.603912798484252,4.634728988229636,4.481325096835434,2.5649493574615367,2.5788909536787243,4.143134726391533,4.10132312434544,3.912023005428146,4.169883687399727,1.791759469228055,1.511458145179794
6.2324480165505225,5.308757048221146,2.302585092994046,2.282739386348765,3.713572066704308,3.6384112349020445,4.634728988229636,4.175575991175393,2.5649493574615367,2.5461893233998163,4.143134726391533,4.177441182895604,3.912023005428146,4.154451437374933,1.791759469228055,3.480474251926151
6.231792923176292,5.255101540981333,2.302585092994046,2.3274330490446014,3.713572066704308,3.6413436097343195,4.634728988229636,4.5346740396338285,2.5649493574615367,2.5334410959960785,4.143134726391533,4.148245829699028,3.912023005428146,4.085421174587834,1.8458266904983307,2.2614901940135996
6.231137400373402,5.430198982031594,2.302585092994046,2.5484328952518744,3.713572066704308,3.581946689869084,4.634728988229636,4.8237445462309925,2.5649493574615367,2.5658722717407647,4.143134726391533,4.069233848096262,3.912023005428146,4.045497778740538,1.8971199848858813,2.734864689390435
6.230481447578482,4.618535887457629,2.302585092994046,2.8445786243707416,3.713572066704308,3.574924777529333,4.634728988229636,4.140526913806638,2.5649493574615367,2.553469432178004,4.143134726391533,4.0902251202292526,3.912023005428146,4.219455165368191,1.9459101490553132,3.594112139824505
6.230700146321836,5.284977063778681,2.302585092994046,2.716751627655469,3.713572066704308,3.6865483658596876,4.634728988229636,4.547493903458995,2.5649493574615367,2.608609964675809,4.143134726391533,4.112964806140487,3.912023005428146,3.9635220190128013,1.9459101490553132,2.7160375884848014
