,Actual_last_5_vals,Mean_Simulation,Simulated_22,Simulated_10,Simulated_19,Simulated_18,Simulated_14,Simulated_15,Simulated_29,Simulated_0,Simulated_23,Simulated_12,Simulated_26,Simulated_25,Simulated_3,Simulated_5,Simulated_4,Simulated_28,Simulated_21,Simulated_16,Simulated_8,Simulated_27,Simulated_20,Simulated_17,Simulated_7,Simulated_9,Simulated_1,Simulated_11,Simulated_24,Simulated_13,Simulated_6,Simulated_2
0,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,77176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,78669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72,80483.72
6,,81196.03,76829.12,74283.68,82510.23,80462.84,86253.4,79414.87,85019.07,85685.55,91922.72,87483.83,85484.77,79715.9,88769.62,77586.12,85039.79,82297.18,87203.74,80578.18,79850.31,75330.03,69330.92,73185.42,75475.98,71982.26,81867.32,90014.97,75841.27,85372.94,78993.37,82095.56
7,,81744.5,77746.47,84149.46,86543.62,70176.54,83539.45,75540.14,80623.83,83257.54,76911.84,80979.81,71195.9,74561.89,84765.9,87929.07,89480.79,85974.52,83650.27,76507.76,90717.47,81070.5,80222.24,85007.65,83999.7,81418.7,81665.54,82897.35,90176.98,81207.39,81968.11,78448.63
8,,79230.49,81979.65,80244.58,77155.42,75410.23,79479.68,78233.22,77826.22,74807.95,67418.73,83775.67,85936.97,79196.11,79132.69,75479.08,78916.64,84272.39,83710.75,86343.82,80456.1,71095.34,80432.35,74915.16,69582.63,87163.87,82808.53,73710.19,85666.23,83943.89,76639.88,81180.68
9,,79427.12,86515.43,80893.82,77764.08,79567.91,71620.38,83454.11,84459.52,77246.93,71054.36,89217.85,70768.82,84352.49,72646.0,75906.07,68139.33,75702.38,85233.41,77766.71,86928.06,74061.38,84601.83,84331.88,76325.73,84296.76,80357.06,86582.14,71181.59,75054.89,76030.76,90752.07
10,,81248.81,83430.5,80802.5,74460.41,79988.85,78134.09,90479.77,76949.79,81096.96,82080.14,85683.5,76719.6,77301.17,79086.45,85862.7,87373.77,89059.73,66426.65,68696.32,85129.34,81084.85,73532.25,81972.73,85531.25,91098.89,82779.54,85968.97,74551.75,90452.45,73957.36,87771.88
11,,81200.66,95750.83,77986.73,77682.09,81738.23,68966.51,82645.93,69579.85,85651.3,82658.31,75683.83,86102.58,76903.1,83402.84,96260.05,83712.01,83557.1,80350.39,79010.74,81352.57,81491.38,73159.29,90773.88,73658.15,81085.49,94251.62,79894.57,72756.56,88537.96,79862.04,71553.75
12,,80646.52,78065.77,78404.64,73453.86,82411.8,81434.59,76226.96,75840.59,92816.04,89031.56,79659.97,77995.42,72107.5,74993.15,82663.65,82021.99,82729.6,76407.98,77692.96,78607.35,69332.43,89945.16,81652.63,88449.26,69209.86,94708.09,88299.28,82042.28,84542.09,72880.85,85768.28
13,,81821.12,85085.85,85261.69,75452.3,73477.9,86110.7,91789.06,79420.91,88171.49,79428.27,79908.33,91052.98,72217.6,68671.3,75389.68,88152.44,98268.94,83002.66,76708.69,77455.82,86361.41,80234.01,74121.54,84589.35,89878.67,79252.93,89282.65,78368.72,83253.2,70450.45,83814.0
14,,80238.19,81822.42,71691.02,80968.2,89490.35,89262.37,85287.84,81670.06,82561.72,80711.62,78085.57,89460.36,70002.55,72879.89,84905.47,72593.93,85702.23,90154.23,82706.73,74679.48,74924.31,74348.08,83964.93,74703.4,78330.34,93157.71,74079.73,67444.43,101379.45,69157.1,71020.08
