,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
126,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346,84229.71488402346
132,,86949.38016126463,86844.09651232981,86785.44748875771,84707.50768264075,84930.04201833837,79242.16925212495,81238.30479116472,77008.13200663244,84485.79143896124,87652.87117411171,75896.1746669393,88508.04776982975,86604.65372904958,84187.96558275868,81342.1109945138,89208.1199552662,88646.60868850653,85721.8542299831,84803.61449613908,83575.55151143788,81062.25486101852,79431.92068535372,89137.0998512259,79036.61587389314,91594.20532773626,92969.72612571197,84528.76129649652,85795.3020000819,83148.25591985359,83328.24316459754
133,,87946.39313501472,88358.48619624009,80039.05167411502,92088.82274394589,80236.47683437412,82030.38675110116,83930.53374656198,85227.90427701952,76038.50119693678,82155.94110924902,82941.78917168388,91935.1518218612,91676.1824521399,81796.40761674826,87136.09685873221,92107.77869396836,88864.64108853208,83542.57137341492,82731.61348009856,81097.62312570402,84819.52894322298,86312.92583532474,84583.43776971426,74714.1328561675,81069.33979796618,84498.79795494229,84292.31759262524,83895.80686063423,88709.51913743574,85108.8820847048
134,,85331.28111327828,93114.50652420831,97995.74522513704,84879.04331114216,79389.24949818202,85214.980395986,89226.92303046207,81207.62783613638,81985.5799939585,83766.31709628731,88422.6403145267,84599.5871422451,84667.36077739102,86309.45083422215,84413.08362372163,85053.6447516366,83795.55777562126,88303.20641633208,91546.02845093636,79751.17044809516,80261.4056645865,84887.86889041365,88686.71859406971,78925.19318209006,82990.25325934331,85762.80704295992,87345.50706998607,90822.1788922458,87108.18568562958,82406.15992976238
135,,79439.35839391296,90403.77871275533,81663.51571341258,82719.15757609934,74636.48995598056,84030.05452696118,86732.727850986,78850.57824901993,88807.91748500835,79391.85688340556,75578.12408385951,81477.49476877783,81751.21033608036,85497.47161678437,87067.47265015492,77274.94315653578,86397.58429272153,83336.17206239486,78773.33036935561,84643.62383101392,90969.17398231343,87692.29352317615,91863.41952925274,85962.08203329636,82258.05362841349,88295.92806654135,85081.07311925592,85867.72350418691,80828.75067274924,79436.37660468389
136,,80719.0354586828,80063.3479411126,86412.1130538811,84374.97424841013,72082.14792413398,83230.97243689047,79316.96916711313,80326.85490390885,86733.774543118,83539.46257779136,80919.02402697572,87256.56606146446,84824.32613177631,79036.79330133904,83862.94448460043,84618.57288371546,87122.10266742787,87294.36427979798,84136.2996799042,79951.72386847118,81834.03970793427,85749.78327945214,88659.66792779697,75301.74572671602,87343.79091155507,80696.1880358968,87676.14237441879,90341.39916734942,84799.1981782585,79482.3746533263
