RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,0.0,1.1165674294446044
3.367295829986474,2.911551406785946,3.1354942159291497,3.346463085643814,0.0,0.18590045074964,3.784189633918261,2.552778240245623,5.181783550292085,4.365920385710989,0.0,0.4560633929464537
3.367295829986474,3.043053753473763,3.1354942159291497,2.654607687344944,0.0,1.107658378812797,3.784189633918261,4.034347779901445,5.181783550292085,3.663261314764306,0.0,0.0
3.367295829986474,3.299765554077653,3.1354942159291497,1.8400260672589153,0.0,1.9590084021250722,3.784189633918261,4.133068666948089,5.181783550292085,4.3381162641152855,0.0,2.2531381882785992
3.367295829986474,3.4157782859439756,3.1354942159291497,2.1821876335643005,0.0,0.8108226563788348,3.784189633918261,3.354735169546789,5.181783550292085,4.888991056330642,0.0,1.4983731282153263
3.367295829986474,2.9951590196468882,3.1354942159291497,2.523329011399306,0.0,0.3755846330523649,3.784189633918261,2.3935920749576116,5.181783550292085,4.055456740262845,0.0,0.0
3.367295829986474,3.4120183135321303,3.1354942159291497,3.170293298678208,0.0,2.224395296170244,3.784189633918261,3.5765023767533504,5.181783550292085,1.4897576799619183,0.0,2.520907257906703
3.367295829986474,3.330350492137461,3.1354942159291497,3.2409936176837966,0.0,1.6833227025016908,3.784189633918261,1.97314972496996,5.181783550292085,3.8320982505116676,0.0,1.4253648735039037
3.367295829986474,3.4307350743736635,3.1354942159291497,2.555629479449011,0.0,2.4761219652301394,3.784189633918261,2.462129076187421,5.181783550292085,2.9541834643947134,0.0,0.0
3.367295829986474,3.3955768233555434,3.1354942159291497,2.2443896071696536,0.0,2.128455484099594,3.784189633918261,3.5361361991073883,5.181783550292085,2.8152627960139505,0.0,1.449985965656158
3.367295829986474,3.8270108153898303,3.1354942159291497,3.1629135593808195,0.0,1.677408037818429,3.784189633918261,3.529821259766497,5.181783550292085,4.73477260667125,0.0,0.5720082781144759
3.367295829986474,3.233598706818738,3.1354942159291497,3.0646210784632064,0.0,2.0149668406667303,3.784189633918261,3.7948874743700864,5.181783550292085,5.015193392333192,0.0,0.12976846887251814
3.367295829986474,3.1614928125328214,3.1354942159291497,1.861927961205717,0.0,0.48803580260174007,3.784189633918261,4.015322213816361,5.181783550292085,0.4414176071305085,0.0,0.0
3.367295829986474,3.9938324451201708,3.1354942159291497,2.8340947734800435,0.0,0.44552350599024293,3.784189633918261,2.8915275275422325,5.181783550292085,3.843874280892952,0.0,1.7651378909261997
3.367295829986474,3.0283384592472573,3.1354942159291497,1.847338712768178,0.0,1.173539551777509,3.784189633918261,3.2552798486806047,5.181783550292085,2.451054465464204,0.0,0.0
3.367295829986474,2.659500453706625,3.1354942159291497,1.6080144408485806,0.0,2.534961760009761,3.784189633918261,4.158342376667785,5.181783550292085,4.0255243743393985,0.0,2.52828029288497
3.367295829986474,3.5255987778530895,3.1354942159291497,2.2538586626235944,0.0,2.2652130827396157,3.784189633918261,3.001706234708298,5.181783550292085,3.382806826197249,0.0,1.3180464817964215
3.367295829986474,2.9577894614224145,3.1354942159291497,1.6785693628332297,0.0,0.836335766101407,3.784189633918261,3.72388772534278,5.181783550292085,3.1502531633644493,0.0,2.3647193385786087
3.367295829986474,4.316762453391897,3.1354942159291497,2.0455275908098085,0.0,2.371557460689969,3.784189633918261,3.624868657233599,5.181783550292085,4.47102524174756,0.0,0.8672089626926736
3.367295829986474,4.0423512166468445,3.1354942159291497,2.965004625309642,0.0,0.9615549592575194,3.784189633918261,2.1929855286614606,5.181783550292085,4.202920104946742,0.0,0.7782135814541367
3.367295829986474,3.860846428967157,3.1354942159291497,2.813679205442524,0.0,1.3673311812801998,3.784189633918261,4.671804053579226,5.181783550292085,2.520537158294757,0.0,2.656972790635831
3.367295829986474,3.7036508695717827,3.1354942159291497,2.3171360549831483,0.0,0.9392287594540722,3.784189633918261,4.05938463199534,5.181783550292085,2.6297050923838086,0.0,0.0
3.367295829986474,3.4369835840556693,3.1354942159291497,3.111123215101457,0.0,0.7436619137384219,3.784189633918261,2.908629318295308,5.181783550292085,1.9093149421485474,0.0,1.4068200475714643
3.367295829986474,3.7357453837143306,3.1354942159291497,2.898280857234206,0.0,1.6754942458426672,3.784189633918261,3.716477047299632,5.181783550292085,3.411345597216328,0.0,0.6629091933100364
