RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.359119600360663,0.0,1.6522611334299955,3.784189633918261,4.358649048478404,5.181783550292085,2.9597222172930993,3.044522437723423,2.7141648033841506,0.0,2.223809499496837
3.367295829986474,3.8749064599284035,0.0,1.1493005526606712,3.784189633918261,5.026677239003261,5.181783550292085,4.590900057467538,3.044522437723423,3.657286264682018,0.0,1.1050548919683627
3.367295829986474,3.510175980195345,0.0,1.3053895161431484,3.784189633918261,2.900354608021686,5.181783550292085,2.745401837844331,3.044522437723423,2.3880742949245106,0.0,0.9853524202649206
3.367295829986474,3.677946589362665,0.0,1.3346488818855302,3.784189633918261,2.35525721767763,5.181783550292085,4.456653492687913,3.044522437723423,3.1346678338739884,0.0,0.0
3.367295829986474,3.3514501601865403,0.0,2.43302762677055,3.784189633918261,2.7236095173440726,5.181783550292085,3.0059704723997305,3.044522437723423,1.7974443547255405,0.0,1.764474802320914
3.367295829986474,3.4286560474661525,0.0,1.0568488268477274,3.784189633918261,2.307406767237582,5.181783550292085,3.7985219946561415,3.044522437723423,1.6583951268765746,0.0,1.4458714973253985
3.367295829986474,2.989056798723007,0.0,0.010969568130347107,3.784189633918261,4.178012148076627,5.181783550292085,0.7616686979947183,3.044522437723423,3.7045552488095517,0.0,3.3571139150330165
3.367295829986474,3.1559897920478925,0.0,1.0975294376351528,3.784189633918261,3.897079546007763,5.181783550292085,2.833058374090796,3.044522437723423,1.9040816332390302,0.0,0.30121230352054174
3.367295829986474,2.9484202713747694,0.0,1.3894428846031581,3.784189633918261,3.79494500860377,5.181783550292085,3.731637471358344,3.044522437723423,2.343419656738945,0.0,0.0
3.367295829986474,3.830800968062812,0.0,2.0289050250752454,3.784189633918261,2.749615750015065,5.181783550292085,2.666228867465093,3.044522437723423,3.2252541223266484,0.0,1.528751580368273
3.367295829986474,3.736421317760222,0.0,0.9588875379487907,3.784189633918261,3.463527664928392,5.181783550292085,3.3238182837175114,3.044522437723423,2.460605280356452,0.0,0.09869938428378022
3.367295829986474,3.1929686018413874,0.0,1.4833531695744262,3.784189633918261,2.699963276687778,5.181783550292085,2.246612054043747,3.044522437723423,3.3733965593119697,0.0,1.91952649138776
3.367295829986474,3.4610369912642702,0.0,0.46849792463400974,3.784189633918261,3.2917188438342477,5.181783550292085,2.7904887160319687,3.044522437723423,1.7378531762501126,0.0,2.664244681084318
3.367295829986474,3.1892291611998127,0.0,0.0,3.784189633918261,5.054171669973226,5.181783550292085,2.256873419836306,3.044522437723423,2.230421841610914,0.0,0.2926881897071554
3.367295829986474,3.8749032100156406,0.0,1.9507971962801214,3.784189633918261,2.938365356727747,5.181783550292085,2.707906170582865,3.044522437723423,3.233056863744928,0.0,1.7795287908684623
3.367295829986474,2.626151746887733,0.0,0.38547284167585416,3.784189633918261,2.9984994967367244,5.181783550292085,1.1584601268528196,3.044522437723423,2.032482389251527,0.0,0.0
3.367295829986474,3.009021101733551,0.0,1.4226856513433597,3.784189633918261,2.756861541803613,5.181783550292085,4.853541365722295,3.044522437723423,2.2913032406024008,0.0,4.210498916470949
3.367295829986474,3.5066076877712504,0.0,0.45801167031827517,3.784189633918261,3.172961061367651,5.181783550292085,2.242957342774239,3.044522437723423,2.2844742187096942,0.0,2.666340301269223
3.367295829986474,3.104941957760399,0.0,1.0332413674545204,3.784189633918261,4.020059657189127,5.181783550292085,4.4537956586162775,3.044522437723423,2.9258512094387754,0.0,1.3324684320677225
3.367295829986474,3.5128987165728747,0.0,1.0524035009430774,3.784189633918261,2.5069954839559045,5.181783550292085,1.4163912999392894,3.044522437723423,2.81908671471048,0.0,0.0
3.367295829986474,3.2058772630333743,0.0,1.694552662218724,3.784189633918261,3.4373084402932474,5.181783550292085,3.932686925451297,3.044522437723423,2.5205165470691346,0.0,0.47935694027628584
3.367295829986474,3.5072067914326013,0.0,0.9030404106473087,3.784189633918261,2.259994132396664,5.181783550292085,4.807276550723199,3.044522437723423,2.9833044665140402,0.0,2.449151246794136
3.367295829986474,4.101825028980583,0.0,0.0,3.784189633918261,2.6766989211999466,5.181783550292085,5.007622849012003,3.044522437723423,2.988044758582949,0.0,1.9104964055568754
