RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.530955167066246,0.0,0.0,3.784189633918261,2.597655628951091,5.181783550292085,4.820818806346967,3.044522437723423,2.3996406615818526,0.0,0.0
3.367295829986474,2.7706521343367165,0.0,0.0,3.784189633918261,4.736112016614236,5.181783550292085,4.503178237931269,3.044522437723423,2.6264365004844197,0.0,0.0
3.367295829986474,2.79150535963573,0.0,1.1221511015948038,3.784189633918261,2.839018657958057,5.181783550292085,2.8183544523080237,3.044522437723423,3.443326890613066,0.0,1.6304792428134838
3.367295829986474,3.504599185167839,0.0,0.89665006739257,3.784189633918261,3.503955943277451,5.181783550292085,3.109194905391834,3.044522437723423,2.15236451176167,0.0,0.0
3.367295829986474,2.871255275645088,0.0,0.0,3.784189633918261,2.9391207430400117,5.181783550292085,2.6549924135476877,3.044522437723423,2.90273187897542,0.0,0.039709805091480366
3.367295829986474,3.4878521294214955,0.0,2.3893885017524923,3.784189633918261,3.300667240715906,5.181783550292085,5.2405943395813415,3.044522437723423,2.83719446215008,0.0,1.9679186805970192
3.367295829986474,2.8904731984268732,0.0,0.0,3.784189633918261,1.2532843485471195,5.181783550292085,4.20211782549964,3.044522437723423,1.2869224671188269,0.0,1.4412627862018457
3.367295829986474,3.6007134847448903,0.0,0.0,3.784189633918261,2.865562467513135,5.181783550292085,3.8006208676701116,3.044522437723423,2.256256789077409,0.0,1.0350401170341241
3.367295829986474,3.280666488079677,0.0,2.1523718610916514,3.784189633918261,3.125958586946615,5.181783550292085,3.1281665647509045,3.044522437723423,2.9285696999533113,0.0,3.675358415079968
3.367295829986474,3.4420283774811007,0.0,0.0,3.784189633918261,3.514310012093957,5.181783550292085,4.138579350447239,3.044522437723423,2.7478146520396605,0.0,0.38659281304796334
3.367295829986474,3.6433032277547146,0.0,0.021903414604488636,3.784189633918261,1.552389808896771,5.181783550292085,1.445016932762445,3.044522437723423,2.5826155862454594,0.0,4.09033277967977
