,Actual_last_5_vals,Mean_Simulation,Simulated_36,Simulated_46,Simulated_49,Simulated_34,Simulated_19,Simulated_31,Simulated_6,Simulated_20,Simulated_43,Simulated_16,Simulated_44,Simulated_35,Simulated_0,Simulated_37,Simulated_45,Simulated_17,Simulated_2,Simulated_8,Simulated_3,Simulated_25,Simulated_13,Simulated_18,Simulated_32,Simulated_47,Simulated_27,Simulated_41,Simulated_33,Simulated_21,Simulated_23,Simulated_5,Simulated_42,Simulated_39,Simulated_40,Simulated_11,Simulated_15,Simulated_29,Simulated_48,Simulated_28,Simulated_38,Simulated_9,Simulated_1,Simulated_26,Simulated_12,Simulated_4,Simulated_30,Simulated_14,Simulated_7,Simulated_22,Simulated_10,Simulated_24
0,8094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88,13393.88
6,,14231.22,16296.88,11136.53,15554.04,9901.83,12287.87,9062.42,12853.76,10723.5,14053.04,14145.61,14577.88,7468.29,17661.1,14507.8,15353.12,22260.56,11316.17,15678.53,17096.88,18525.28,18181.19,12528.08,13366.54,8994.2,4036.89,9470.3,15557.37,3795.86,15886.41,2492.22,19427.77,18632.82,14089.95,18140.26,16033.14,22275.21,16431.69,21038.59,9995.31,26556.65,7492.64,8858.44,4780.47,4910.77,12114.88,27835.23,33122.38,25676.33,2664.69,16713.69
7,,13907.62,15856.78,10341.66,16480.44,9642.67,7228.26,15270.61,17506.68,19099.41,7957.96,9130.23,8170.3,12830.52,6507.53,10793.73,21508.41,14162.76,21705.42,18402.45,9849.29,15290.48,24186.04,11941.47,26765.47,14112.05,19273.78,16827.58,17338.7,10702.14,6813.46,24941.33,5610.43,8231.53,7205.54,1428.66,27747.16,2496.39,7565.49,15649.08,19511.2,16430.87,11197.57,15449.3,23898.57,4384.3,22685.52,20073.06,6507.82,11155.77,4423.0,23092.0
8,,13271.17,15235.98,7831.63,9790.3,12822.82,9506.73,10335.73,6524.19,15694.39,9365.49,14088.85,13851.35,14956.39,17011.96,21499.37,22986.69,5730.26,12692.15,22404.78,24567.12,10626.33,11183.96,29128.12,14383.52,9385.39,6146.6,11242.2,8743.39,16825.58,25229.71,16073.12,19694.91,2884.29,4914.98,13627.12,6852.02,8284.05,4627.1,21469.82,17418.67,16159.25,3631.22,19052.02,13007.77,22316.02,4033.3,19327.6,1571.94,4671.76,8515.6,25634.91
9,,14054.86,10242.24,13769.3,17064.03,8858.47,10805.99,17624.1,11177.32,16959.7,21687.87,10353.46,4993.05,11620.3,15118.96,20450.2,14557.66,16663.29,10606.37,18796.02,11485.36,958.67,18366.98,15198.77,20362.16,3023.99,15720.48,5045.11,3594.92,9303.99,7437.04,16326.32,12049.61,12600.67,24564.36,13165.14,15269.58,14490.21,25875.08,24156.35,25175.85,17356.06,13817.27,10234.73,21009.21,9444.34,2357.24,14675.05,15834.48,31535.52,24364.84,-3404.81
10,,12742.41,9984.51,10176.06,18108.07,9961.56,14179.53,16964.87,8934.21,8044.85,11347.33,22528.52,9239.52,20071.65,8816.58,11001.13,9926.06,17056.87,20764.58,9595.43,15421.33,15398.22,16684.76,8153.37,8097.38,6843.06,10219.78,3904.68,4687.94,18693.71,13683.74,13189.44,19553.03,5884.97,9157.5,734.77,19589.27,18203.61,11249.38,8832.31,19896.51,24691.15,26847.98,-4188.59,2594.26,7441.29,20276.49,26192.59,12061.2,11767.66,17980.59,6675.78
11,MAE,,2091.69,2492.02,2625.22,2836.66,2845.52,2876.49,3068.21,3120.85,3176.94,3194.7,3204.81,3214.84,3260.12,3292.55,3626.23,3791.38,3793.75,3827.32,3911.39,4012.29,4095.01,4209.86,4297.87,4376.24,4478.88,4592.89,4633.24,4649.57,4711.17,4715.53,4788.89,4796.03,4882.32,4940.22,5020.37,5056.48,5083.32,5126.51,5377.01,5497.78,5571.96,5574.41,6134.6,6300.04,6560.64,6649.38,6741.84,6875.3,6892.48,7926.15
