S1213_Actual,S1213_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.2324480165505225,5.194460844659627,3.713572066704308,3.595057177045192,4.634728988229636,4.358025076129445,2.5649493574615367,2.5986783502196977,4.143134726391533,4.109089806957299,3.912023005428146,4.123671636980064,1.791759469228055,2.6344328271877484
6.2324480165505225,5.478404465313941,3.713572066704308,3.5259362592939842,4.634728988229636,4.350996842517421,2.5649493574615367,2.6444187714356597,4.143134726391533,4.136321481853133,3.912023005428146,4.130964542994934,1.791759469228055,3.3386943134154428
6.2324480165505225,5.380318670870289,3.713572066704308,3.554071514152084,4.634728988229636,4.33675202095527,2.5649493574615367,2.525177343873926,4.143134726391533,4.064312193012688,3.912023005428146,3.993064972618907,1.791759469228055,0.9523754068367474
6.2324480165505225,5.445812916637869,3.713572066704308,3.63216054426842,4.634728988229636,4.446448434908892,2.5649493574615367,2.6594318594628286,4.143134726391533,4.112235003089843,3.912023005428146,4.185682541088584,1.791759469228055,1.6095208766035112
6.2324480165505225,5.424742108060832,3.713572066704308,3.6037293398800334,4.634728988229636,4.60883812955922,2.5649493574615367,2.547345423236353,4.143134726391533,4.156992685434912,3.912023005428146,4.056541623576191,1.791759469228055,1.9512444949312977
6.2324480165505225,5.429905842175386,3.713572066704308,3.66475044252211,4.634728988229636,4.5711111251104946,2.5649493574615367,2.4795007003068354,4.143134726391533,4.110532604307865,3.912023005428146,3.9822198596742457,1.791759469228055,3.4272741493135834
6.2324480165505225,4.726965588518731,3.713572066704308,3.542069828110158,4.634728988229636,4.575647581872821,2.5649493574615367,2.6112429797017422,4.143134726391533,4.132870951027392,3.912023005428146,4.300998817276965,1.791759469228055,2.6626210192484745
6.2324480165505225,5.472343948361018,3.713572066704308,3.579217427242025,4.634728988229636,4.000451452894951,2.5649493574615367,2.569489651420199,4.143134726391533,4.073744838213127,3.912023005428146,4.115866269711488,1.791759469228055,2.0599228853789495
6.2324480165505225,5.712656161657737,3.713572066704308,3.576988341511536,4.634728988229636,4.348028052597966,2.5649493574615367,2.5769089184152407,4.143134726391533,4.110929865137647,3.912023005428146,4.147553304022627,1.791759469228055,2.968924249829605
6.2324480165505225,5.1758378419217035,3.713572066704308,3.677229606817177,4.634728988229636,4.2360396296608,2.5649493574615367,2.5995942087189303,4.143134726391533,4.13127464221702,3.912023005428146,4.126910803766257,1.791759469228055,3.54341626221383
6.2324480165505225,5.604606249825271,3.713572066704308,3.6129572568391217,4.634728988229636,3.8947011152060624,2.5649493574615367,2.626323881476732,4.143134726391533,4.136055844180533,3.912023005428146,4.092977758824096,1.791759469228055,3.7885565377306736
6.2324480165505225,5.393584613829553,3.713572066704308,3.6328710363221512,4.634728988229636,4.370509517077818,2.5649493574615367,2.5492219046015396,4.143134726391533,4.10631614670338,3.912023005428146,4.042755903391396,1.791759469228055,2.7647658265424453
6.231792923176292,5.39091440015737,3.713572066704308,3.665353481396337,4.634728988229636,4.354252219923577,2.5649493574615367,2.5199931186097393,4.143134726391533,4.038948446172615,3.912023005428146,4.0738483983498055,1.8458266904983307,3.5204990079489233
6.231137400373402,6.261975053742431,3.713572066704308,3.576010711403135,4.634728988229636,4.5401987934897505,2.5649493574615367,2.594735750923644,4.143134726391533,4.131881567357843,3.912023005428146,4.074337168830984,1.8971199848858813,1.9278212773971268
