S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.3862943611198906,1.0863350080236112
4.406719247264253,4.922577774786798,1.0986122886681098,0.9467760789968678,1.791759469228055,0.8239084979383051,2.5649493574615367,0.00295236279901534,3.6888794541139363,4.504460133269411,3.6635616461296463,2.658195152865347,0.0,0.06412154715354591,1.6094379124341003,1.2537488533639587,1.3862943611198906,1.0306972448933636
4.406719247264253,4.397826242237823,1.0986122886681098,0.38635393354447745,1.791759469228055,1.0890918472086422,2.5649493574615367,2.4336922762799635,3.6888794541139363,3.7534404699536537,3.6635616461296463,3.0221185927425624,0.0,0.0,1.6094379124341003,1.2651804062213254,1.3862943611198906,0.20617064721810308
4.406719247264253,2.550947067139522,1.0986122886681098,1.231721829466248,1.791759469228055,1.7937602048120689,2.5649493574615367,1.3432030157771748,3.6888794541139363,2.7604876771306186,3.6635616461296463,2.5102211372595447,0.0,0.0,1.6094379124341003,1.3471436477865266,1.3862943611198906,0.572013278037105
4.406719247264253,3.4024125828737026,1.0986122886681098,1.6995714917226483,1.791759469228055,0.4661431902848421,2.5649493574615367,2.0872661571989806,3.6888794541139363,3.187375288426837,3.6635616461296463,4.845467876764454,0.0,0.012629213340042118,1.6094379124341003,1.224666996675488,1.3862943611198906,1.589155144603506
4.406719247264253,2.8218258422588423,1.0986122886681098,0.0036758191677925822,1.791759469228055,0.9374643572083619,2.5649493574615367,3.1882075552902105,3.6888794541139363,3.3532571104325943,3.6635616461296463,3.190993959648961,0.0,0.09117803972505725,1.6094379124341003,1.3266747978004347,1.3862943611198906,3.1511733818729866
4.406719247264253,3.6916320220201144,1.0986122886681098,0.7110788423933994,1.791759469228055,0.6400883237609767,2.5649493574615367,0.0,3.6888794541139363,2.1260181244012655,3.6635616461296463,4.0302933963935255,0.0,0.08874119032970061,1.6094379124341003,1.2751604516734134,1.6094379124341003,0.7841305764105828
4.406719247264253,4.014114474540875,1.0986122886681098,0.9351585803055315,1.791759469228055,1.8583481861632345,2.5649493574615367,0.0,3.6888794541139363,3.3867878086824024,3.6635616461296463,3.119221011880084,0.0,0.026922571766516454,1.6094379124341003,1.0995886864138678,1.6094379124341003,2.3764414488964656
4.406719247264253,4.525967966000941,1.0986122886681098,0.5567965265304125,1.791759469228055,0.03776918693274878,2.5649493574615367,3.1794922351358474,3.6888794541139363,3.7048250160644574,3.6635616461296463,3.045519770235786,0.0,0.0,1.6094379124341003,1.5299701074522083,1.6094379124341003,2.0893099275598837
4.406719247264253,3.1707173549364596,1.0986122886681098,1.6624282014570082,1.791759469228055,1.3266056539733717,2.5649493574615367,8.374135606605172,3.6888794541139363,3.895502471708884,3.6635616461296463,3.8140480022242924,0.0,0.12906143843201962,1.6094379124341003,1.0789721891270698,1.6094379124341003,0.5358407633799944
4.406719247264253,3.9249213679898127,1.0986122886681098,1.3349292718142718,1.791759469228055,0.7530609400835228,2.5649493574615367,1.3821943590213166,3.6888794541139363,2.3476369465591134,3.6635616461296463,4.472605837678862,0.0,0.036286653353721526,1.6094379124341003,0.0,1.6094379124341003,0.2989175927298442
4.406719247264253,4.368260679781635,1.0986122886681098,1.545738212067428,1.791759469228055,0.8931907955363401,2.5649493574615367,2.027354757774989,3.6888794541139363,3.054803194789788,3.6635616461296463,3.1462443415867334,0.0,0.0,1.6094379124341003,0.054053965598834686,1.6094379124341003,1.5960437636224252
4.406719247264253,4.2000775637228855,1.0986122886681098,1.1234898174308885,1.791759469228055,3.3440878344304594,2.5649493574615367,0.0,3.6888794541139363,2.0598609177038365,3.6635616461296463,3.1074457813627707,0.0,0.06596445337341557,1.6094379124341003,0.1329569196417445,1.6094379124341003,0.727026529543705
4.418840607796598,3.081821124398202,1.0986122886681098,1.0596837447334346,1.791759469228055,2.0822873761496226,2.5649493574615367,0.7394635735328454,3.6888794541139363,2.6774816899932836,3.6635616461296463,4.29974588288142,0.0,0.1258299962695646,1.6094379124341003,1.1985615902250686,1.6094379124341003,0.05898912726097749
4.418840607796598,4.227754905328916,1.0986122886681098,0.11056513235487475,1.791759469228055,1.4962399444136285,2.5649493574615367,7.697173724957308,3.6971782569286313,2.974622613382565,3.6635616461296463,4.38196617958387,0.0,0.08800100932974093,1.6094379124341003,0.7185331732637846,1.6094379124341003,0.8605977721244791
4.418840607796598,3.762637074025232,1.0986122886681098,0.09896853520785331,1.791759469228055,2.9453665669106597,2.5649493574615367,1.76599150013924,3.7054087560651467,3.346155576303006,3.6635616461296463,3.4540013578565487,0.0,0.0,1.6094379124341003,0.0,1.6094379124341003,1.8683688306696271
4.418840607796598,3.5539472140023314,1.0986122886681098,0.0,1.791759469228055,1.2834630756019936,2.5649493574615367,0.043324347939860175,3.713572066704308,4.15346841533094,3.6635616461296463,2.907860498728381,0.0,0.10165674765876787,1.6094379124341003,1.3455397315172521,1.6094379124341003,0.0
4.430816798843313,3.631027481069243,1.0986122886681098,2.144740211734913,1.791759469228055,1.619662657468588,2.5649493574615367,0.0,3.7376696182833684,1.9978356625973799,3.6635616461296463,4.2327648095930295,0.0,0.0,1.6094379124341003,1.131485059612979,1.6094379124341003,2.0597939566522605
4.442651256490317,3.883962064394766,1.0986122886681098,0.7429251505335276,1.791759469228055,0.09259449232619055,2.5649493574615367,4.9594530332845785,3.7612001156935624,2.3322677212474408,3.6635616461296463,3.7690500711942962,0.0,0.0972320968234555,1.6094379124341003,0.0,1.6094379124341003,0.3880315834441419
4.454347296253507,3.7328530907135526,1.0986122886681098,1.2897038269138181,1.791759469228055,1.5716458197161303,2.5649493574615367,0.06177227735571433,3.7612001156935624,1.7929605532384294,3.7612001156935624,3.6656526337703683,0.0,0.06051283397551207,1.6094379124341003,0.5964210468619053,1.6094379124341003,0.03661131416430252
4.465908118654584,4.2868726404443,1.0986122886681098,1.290780285379338,1.791759469228055,0.8679916439798505,2.5649493574615367,2.558639501201134,3.7612001156935624,2.202335652442041,3.7612001156935624,3.116825790276947,0.0,0.05933134052651085,1.6094379124341003,1.5288106859608224,1.6094379124341003,1.9187015746908174
4.473541743509655,3.5213647320152166,1.0986122886681098,1.723935719198366,1.8458266904983307,1.4667731225535754,2.5649493574615367,3.135667680195759,3.7689221617874726,1.8670836774906372,3.784189633918261,3.1860850482198906,0.0,0.0,1.6094379124341003,1.4031730545983798,1.6094379124341003,1.2332476451495697
4.481117537318112,4.698766349979837,1.0986122886681098,0.0,1.8971199848858813,1.5704943773471312,2.5649493574615367,3.472155529740077,3.7765850345330416,3.9190247109476632,3.8066624897703196,3.255796935237015,0.0,0.04495686917075632,1.6094379124341003,0.546442693738554,1.6094379124341003,0.6827094913632237
4.48863636973214,3.9953644746746533,1.0986122886681098,1.0148234103839686,1.9459101490553132,0.7444978605197387,2.5649493574615367,2.8561380628518758,3.784189633918261,1.582714498125998,3.828641396489095,4.753770031056343,0.0,0.060028680436433945,1.6094379124341003,0.31291484933168634,1.6094379124341003,0.924108815325987
