RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.3468541260680866,3.1354942159291497,3.113034389996305,0.0,0.0,3.784189633918261,3.750351277067083,5.181783550292085,4.9139817855414,3.044522437723423,3.0445176131652567,0.0,0.0
3.367295829986474,3.3257746119346603,3.1354942159291497,3.0977151339254814,0.0,0.0,3.784189633918261,3.747835930057049,5.181783550292085,5.134562745514762,3.044522437723423,3.0445200214062296,0.0,0.0
3.367295829986474,3.315367484896944,3.1354942159291497,3.092940854152616,0.0,0.0,3.784189633918261,3.694708705210461,5.181783550292085,4.6426216188937754,3.044522437723423,3.044517157539708,0.0,0.0
3.367295829986474,3.3788953559345267,3.1354942159291497,3.128896304020448,0.0,0.0,3.784189633918261,3.7819292224299135,5.181783550292085,4.857186378753286,3.044522437723423,3.04452327260798,0.0,4.761213999914407e-06
3.367295829986474,3.365318506415227,3.1354942159291497,3.135564465992288,0.0,0.0,3.784189633918261,3.7896169507357396,5.181783550292085,5.602650991512046,3.044522437723423,3.044519865723747,0.0,0.0
3.367295829986474,3.3706064402353957,3.1354942159291497,3.0758124499601314,0.0,0.0,3.784189633918261,3.7447921188368287,5.181783550292085,5.30173946077364,3.044522437723423,3.044519557502957,0.0,0.0
3.367295829986474,3.3670071807855853,3.1354942159291497,3.13821947091015,0.0,0.0,3.784189633918261,3.7691761760810483,5.181783550292085,5.307941039437097,3.044522437723423,3.044523041685409,0.0,0.0
3.367295829986474,3.3571517182901807,3.1354942159291497,3.090059928510651,0.0,0.0,3.784189633918261,3.7266291539680467,5.181783550292085,4.888139335572486,3.044522437723423,3.044518151781777,0.0,0.0
3.367295829986474,3.3639822720714934,3.1354942159291497,3.139088842984852,0.0,0.0,3.784189633918261,3.8108680069556606,5.181783550292085,4.952053120118945,3.044522437723423,3.0445123892067385,0.0,0.0
3.367295829986474,3.3288061534902402,3.1354942159291497,3.1238465597079967,0.0,0.0,3.784189633918261,3.818114544805701,5.181783550292085,5.081357229420987,3.044522437723423,3.0445166716556327,0.0,0.0
3.367295829986474,3.3408240505637212,3.1354942159291497,3.136115308434756,0.0,0.0,3.784189633918261,3.766169309288711,5.181783550292085,5.345621569784057,3.044522437723423,3.044521241157808,0.0,6.171767002505925e-07
3.367295829986474,3.3643737974371355,3.1354942159291497,3.061074771850155,0.0,0.0,3.784189633918261,3.7273742579161624,5.181783550292085,5.508982770263452,3.044522437723423,3.0445181048866967,0.0,0.0
