S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,0.9118363815247748,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,4.226347008826348,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.789572914961029,0.9207253289420207,0.3026302595114682,0.0,0.37165554411299684,0.6931471805599453,0.7047190423767814,0.0,0.2888885306699017,4.2273202449129,2.1147207100732457,1.0986122886681098,1.4519440975260185,1.6094379124341003,1.634936001656047,1.0986122886681098,1.098611096277015,0.0,0.0
1.6094379124341003,1.5619193840764003,0.9295359586241757,0.37732939589560127,0.0,0.09549719497603175,0.6931471805599453,0.6676157825687471,0.0,2.320359567844628,4.22829253473184,2.4732581260139073,1.0986122886681098,1.2047143258309807,1.6094379124341003,1.4421367982582798,1.0986122886681098,1.0986038128658706,0.0,0.0
1.6094379124341003,1.3594342206910812,0.9382696385929303,0.7593870591257383,0.0,0.1858608734600369,0.6931471805599453,0.8231664110886093,0.0,2.1393737016375542,4.229263880121471,3.6829033635091863,1.0986122886681098,0.6428285537297703,1.6094379124341003,1.4806532485291934,1.0986122886681098,1.0986076593162324,0.0,0.08288159597460126
1.6094379124341003,1.4208468676779964,0.946927701336045,0.6787161976095901,0.0,0.4295584987721448,0.6931471805599453,0.8064909182920944,0.0,0.0,4.23023428291475,4.039015876919146,1.0986122886681098,0.7397011277228014,1.6094379124341003,1.5397684251672117,1.0986122886681098,1.0986046137906782,0.0,0.13303122382195062
1.6094379124341003,1.9240412248049605,0.9555114450274363,0.8969571515479935,0.0,0.0,0.6931471805599453,0.5879885516177595,0.0,2.4693303847271144,4.231203744939298,2.5258310506602877,1.0986122886681098,1.2011026385479573,1.6094379124341003,1.4673895508566663,1.0986122886681098,1.098606892044715,0.0,0.07683326968808515
1.6094379124341003,2.0280215952512957,0.964022134695345,0.2759513695062574,0.0,0.3447904576319378,0.6931471805599453,0.6750977430161227,0.0,1.2437711245956418,4.232172268017428,4.26453994319802,1.0986122886681098,0.8833189842050352,1.6094379124341003,1.5255540076250402,1.0986122886681098,1.0986064689494799,0.0,0.0
1.6094379124341003,1.2046695817279045,0.9724610033412096,0.260350845518942,0.0,0.21037895725076874,0.6931471805599453,0.5151003807795128,0.0,1.1357932117687703,4.233139853966164,1.564373911937941,1.0986122886681098,0.906679122416518,1.6094379124341003,1.5408750284553607,1.0986122886681098,1.0986108241990762,0.0,0.09377488363994216
1.6094379124341003,1.56216123848189,0.9808292530117263,0.14397517653313358,0.0,0.0,0.6931471805599453,0.6454504406903971,0.0,0.6568952365487374,4.23410650459726,3.4039075555674763,1.0986122886681098,1.187867039636341,1.6094379124341003,1.563531106576701,1.0986122886681098,1.0986048287496561,0.0,0.2878024015980312
1.6094379124341003,1.2628232094270728,0.9891280558264214,0.0,0.0,0.2913738392817928,0.6931471805599453,0.6257238625003563,0.0,0.896484263816126,4.2350722217172185,3.2256627422588173,1.0986122886681098,0.8705984494817933,1.6094379124341003,1.5413540586798238,1.0986122886681098,1.098608679036424,0.0,0.8805360169650371
1.6094379124341003,1.3594859345730028,0.9973585549629369,0.15929101094990655,0.0,0.6487701708009498,0.6931471805599453,0.6878858292304773,0.0,2.091556710241596,4.236037007127317,3.3529903106342984,1.0986122886681098,1.1112936299150828,1.6094379124341003,1.6541867181961758,1.0986122886681098,1.0986078213216024,0.0,0.3826236607195447
1.6094379124341003,1.5423571794267459,1.0055218656020977,0.22287257865322516,0.0,0.0,0.6931471805599453,0.6209781741844128,0.0,0.2913056439048213,4.237000862623624,2.789693714285938,1.0986122886681098,0.8549919203769814,1.6094379124341003,1.6081986484661557,1.0986122886681098,1.0986062395608367,0.0,0.700537812985139
1.6094379124341003,1.4323447712882933,1.013619075834717,0.22379661973174328,0.0,0.1855211851617879,0.6931471805599453,0.7229421801764011,0.0,2.0663402937733215,4.237963789997018,3.267966918722121,1.0986122886681098,0.8162244669579275,1.6094379124341003,1.5628893921432263,1.0986122886681098,1.0986085882896597,0.0,0.7322356974904438
1.6094379124341003,1.396449436992406,1.0216512475319812,0.7673983540291951,0.0,0.0,0.6931471805599453,0.4395839936405589,0.0,1.4916377447590228,4.238925791033208,2.4473321084825432,1.0986122886681098,0.9302440341629292,1.6094379124341003,1.5105584984709837,1.0986122886681098,1.0986044730375635,0.0,0.8576449786645952
1.6094379124341003,1.9089920547112764,1.0296194171811583,0.828245415093452,0.0,0.07192125444010325,0.6931471805599453,0.4947064021834492,0.0,1.0541630437549443,4.239886867512759,5.735831366713086,1.0986122886681098,1.1779983079768725,1.6094379124341003,1.6154988203849079,1.0986122886681098,1.098604338098166,0.0,1.4706574412549498
1.6094379124341003,1.7954665953672648,1.0375245966882716,0.0,0.0,0.010280170156019036,0.6931471805599453,0.6251732010253717,0.0,1.043481958474769,4.240847021211102,2.6995880882979404,1.0986122886681098,1.2099718993449273,1.6094379124341003,1.6316171604600462,1.0986122886681098,1.0986063199132197,0.0,0.6334861976058255
1.6094379124341003,1.7918662162659023,1.0453677741492975,0.0,0.0,0.207272633579971,0.6931471805599453,0.6749448280658219,0.0,1.7964372413802816,4.241806253898562,4.1104435707211895,1.0986122886681098,1.0830617796331163,1.6094379124341003,1.5420144079094995,1.0986122886681098,1.0986003655001602,0.0,0.0
1.6094379124341003,1.762233299378968,1.0531499145913523,0.4013527951653039,0.0,0.16062170152362082,0.6931471805599453,0.5527358419401232,0.0,0.970942863778877,4.242764567340374,3.116506521449274,1.0986122886681098,1.0314448860209782,1.6094379124341003,1.6554212146961638,1.0986122886681098,1.0986060935080557,0.0,0.7250917872499734
