S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.523016339625514,1.0986122886681098,2.280309116993658,0.0,0.04072507559661437,6.003887067106539,3.9073473557636387,0.0,0.43233112123685924,6.887552571664617,5.682168826526223,2.302585092994046,0.8454200573715824
4.727387818712341,4.397994162608023,1.0986122886681098,1.8439622862117075,0.0,0.0,6.021023349349527,5.096780759932563,0.0,3.2986738263278452,6.893656354602635,6.8601571931933005,2.302585092994046,1.5025901284072107
4.727387818712341,3.859675128648301,1.0986122886681098,1.0138592696702609,0.0,0.5146445197876028,6.0330862217988015,5.006114165912432,0.0,1.8766098467987316,6.893656354602635,7.834593015379761,2.302585092994046,2.3103374732556756
4.74493212836325,4.750943864469448,1.0986122886681098,1.360423829179961,0.0,0.39419847889016696,6.025865973825314,4.568825442645987,0.0,1.774399824652177,6.904750769961838,6.595273851937861,2.4849066497880004,1.665461897257117
4.74493212836325,4.35441040234965,1.0986122886681098,1.8103175992121516,0.4054651081081644,0.0,6.02707297457535,4.814220160997789,0.0,2.1283555883483944,6.90625415285587,6.51634809416734,2.4849066497880004,0.6704656262318218
4.74493212836325,4.013251910580027,1.0986122886681098,0.22439289125832995,0.6931471805599453,0.03603469058480369,6.028278520230698,5.290492178959623,0.0,1.6774230457527743,6.907755278982137,6.910080432873554,2.4849066497880004,2.6213417290770544
4.742029368705289,3.9404885502829363,1.0986122886681098,1.4199565018486928,0.6931471805599453,0.16594375176768533,6.025060496536498,3.223571549431293,0.0,0.582166453705538,6.914068641038729,7.187159993308526,2.4849066497880004,2.5761310922963614
4.73911815849783,4.025015798141873,1.0986122886681098,1.485576792591852,0.6931471805599453,0.28160581892127534,6.021832083724378,3.242460465062751,0.0,3.1045549433802897,6.920342394487609,6.76196310269912,2.4849066497880004,2.0546997143992938
4.736198448394496,3.91594056086434,1.0986122886681098,0.6874598236416194,0.6931471805599453,0.056921222729965096,6.018593214496234,4.040405213892919,0.0,0.0,6.926577033222725,6.242671553237494,2.4849066497880004,2.2253063424130524
4.736198448394496,4.346018189314006,1.0986122886681098,0.5775312811072202,0.6931471805599453,0.0,5.91350300563827,4.685143139537199,0.0,0.018136035177596987,6.892641641172089,7.145719494988828,2.4849066497880004,0.8747080513066339
4.762173934797756,3.5649619594649997,1.0986122886681098,1.6087884348829171,0.6931471805599453,0.0,5.918893854273146,4.239530899312026,0.0,0.0,6.90875477931522,5.453958379241802,3.4657359027997265,1.8831187312459337
4.948759890378168,4.424163859253723,1.3862943611198906,1.4980865934863166,1.0986122886681098,0.15311479162295433,6.016157159698354,4.281121423242931,0.0,7.140961924951128,7.00397413672268,4.78154751182502,3.5263605246161616,2.5579700385195667
4.983606621708336,3.9586129958456118,0.6931471805599453,1.4317065364590928,0.6931471805599453,0.0,5.720311776607412,4.305145397765596,0.0,0.1300179243735924,6.75110146893676,5.290661266481422,3.5553480614894135,1.62053310384713
4.969813299576001,4.948955563911583,0.6931471805599453,1.9967093099368247,0.6931471805599453,0.12623720465802815,5.713732805509369,5.094397920833024,0.0,1.644311919658327,6.760414691083428,6.228265863609287,3.5553480614894135,2.623732501374232
4.976733742420574,3.900142712130198,0.6931471805599453,2.9497874910914517,0.6931471805599453,0.21355954614236844,5.717027701406222,3.9689778696940285,0.0,1.9880832049411348,6.716594773520978,5.458137220271428,3.6375861597263857,3.005940064405558
4.997212273764115,4.39223719799622,0.6931471805599453,2.88346584196914,0.6931471805599453,0.0,5.71042701737487,4.920666951394162,0.0,4.533171594043212,6.7357800142423265,3.529598144771619,3.6375861597263857,1.9319385137371954
5.003946305945459,4.155068495068762,0.6931471805599453,1.2317159608369765,0.6931471805599453,0.0,5.697093486505405,4.602770457536219,0.0,2.314605672520641,6.733401891837359,6.820585901721271,3.6375861597263857,1.9707225480398947
5.003946305945459,4.153764921865348,0.6931471805599453,2.1750411729991592,0.6931471805599453,0.21352974278967882,5.69035945432406,4.689873141344126,0.0,1.8443175356412058,6.7339969528486705,5.3137387010818165,3.6375861597263857,2.2978280542423164
