S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,4.047276578640194,1.0986122886681098,0.6032488237244549,0.0,0.5469304805654989,6.003887067106539,4.9517357758740745,0.0,4.171509629213968,6.887552571664617,5.80680198902814,2.302585092994046,2.6162974918566455
4.727387818712341,4.19583716769923,1.0986122886681098,1.3844487109518953,0.0,0.0,6.021023349349527,5.143632340533128,0.0,0.0,6.893656354602635,5.93105004705656,2.302585092994046,1.661635719933945
4.727387818712341,3.8351337844474327,1.0986122886681098,2.0100169172550846,0.0,0.0,6.0330862217988015,4.365307311278583,0.0,4.099046223223892,6.893656354602635,6.0937264275439835,2.302585092994046,0.7244539400122445
4.74493212836325,4.252748646534089,1.0986122886681098,0.5452982428360816,0.0,0.0,6.025865973825314,4.362890009981401,0.0,3.2633261323092464,6.904750769961838,7.816714710132761,2.4849066497880004,1.406847007113967
4.74493212836325,3.3439213511040506,1.0986122886681098,1.9137968069542088,0.4054651081081644,0.4948086334160974,6.02707297457535,3.5015641329711844,0.0,2.294990667487763,6.90625415285587,6.705847126912877,2.4849066497880004,3.6772406722162687
4.74493212836325,3.943384308240537,1.0986122886681098,2.2209645697013247,0.6931471805599453,0.0,6.028278520230698,4.0143519994334245,0.0,3.2439325523286815,6.907755278982137,5.855518624555936,2.4849066497880004,2.326901196667521
4.742029368705289,3.5668472875367025,1.0986122886681098,1.6211809606485743,0.6931471805599453,0.11828371258459691,6.025060496536498,4.955446332574331,0.0,2.9760507055537513,6.914068641038729,6.331837646406011,2.4849066497880004,2.445187047205404
4.73911815849783,4.367869693594929,1.0986122886681098,1.6681439759203982,0.6931471805599453,0.33252790809844746,6.021832083724378,4.225344144700902,0.0,0.6820353178026464,6.920342394487609,5.808063479451272,2.4849066497880004,2.72817599576234
4.736198448394496,4.551501892509275,1.0986122886681098,0.933618498903894,0.6931471805599453,0.7633057612964222,6.018593214496234,5.671815641129602,0.0,1.5582052938740147,6.926577033222725,6.923307253686641,2.4849066497880004,2.0131484547532947
4.736198448394496,4.614613475753857,1.0986122886681098,1.9238355668521971,0.6931471805599453,0.0,5.91350300563827,5.4798974208272435,0.0,1.1708162315483084,6.892641641172089,6.496929413358729,2.4849066497880004,0.7916438437386364
4.762173934797756,4.072415078481879,1.0986122886681098,2.4005381943546826,0.6931471805599453,0.0946698173240676,5.918893854273146,2.745108906755992,0.0,4.103756478331574,6.90875477931522,4.315988782846959,3.4657359027997265,2.4419570444692047
4.948759890378168,4.4390856701557,1.3862943611198906,1.9725137997477082,1.0986122886681098,0.0,6.016157159698354,3.89395816973569,0.0,4.824187052056349,7.00397413672268,6.574434529586747,3.5263605246161616,2.8069290976980326
4.983606621708336,4.441783634243077,0.6931471805599453,2.2313655064861013,0.6931471805599453,0.3044411727623164,5.720311776607412,5.561562539158414,0.0,2.473196172923802,6.75110146893676,5.8304113631904615,3.5553480614894135,1.882873127235934
4.969813299576001,4.290936871866424,0.6931471805599453,2.3895778433529324,0.6931471805599453,0.13933133306027604,5.713732805509369,5.459424094991319,0.0,2.7209133999952293,6.760414691083428,5.355384184114804,3.5553480614894135,2.216833412638183
4.976733742420574,4.662774133783738,0.6931471805599453,0.7955455777134176,0.6931471805599453,0.0,5.717027701406222,5.571023720768823,0.0,4.705426713027668,6.716594773520978,5.554640408485831,3.6375861597263857,3.5534715289535477
4.997212273764115,3.914107728763186,0.6931471805599453,1.1862345429489514,0.6931471805599453,0.15283968262462183,5.71042701737487,6.109141612533658,0.0,2.231780210995436,6.7357800142423265,6.01577465028482,3.6375861597263857,1.4990963623566627
5.003946305945459,4.277351900061867,0.6931471805599453,1.6220285661399179,0.6931471805599453,0.22277264829104282,5.697093486505405,3.202404000156932,0.0,3.6767657652563988,6.733401891837359,5.084542346396017,3.6375861597263857,1.728452818012261
5.003946305945459,4.673414821887176,0.6931471805599453,1.7523124197993845,0.6931471805599453,0.07415826011880353,5.69035945432406,4.429342797632302,0.0,4.6283837808680115,6.7339969528486705,6.325114904009736,3.6375861597263857,3.1889819563428032
5.003946305945459,4.729438074203566,0.6931471805599453,1.255466139460696,0.6931471805599453,0.0,5.683579767338681,4.4797428733635005,0.0,1.142264688749187,6.734591659972948,5.658494273870103,3.6375861597263857,1.4725997002106879
5.0106352940962555,3.9033970754003917,0.6931471805599453,0.012951845216996105,0.6931471805599453,0.1896053967063116,5.700443573390687,5.6353784342407,0.0,2.2408487614849033,6.734591659972948,5.223793234677401,3.6375861597263857,2.4337292667017967
5.030437921392435,4.015003477350772,0.6931471805599453,1.5374439677028162,0.6931471805599453,0.017990293470167867,5.68697535633982,5.6888740596634815,0.0,4.37728356746663,6.739336627357174,6.695918438974493,3.6375861597263857,2.325975570200183
5.030437921392435,4.892204816277293,0.6931471805599453,1.2009822641748549,0.6931471805599453,0.0,5.697093486505405,5.451619092002536,0.0,4.933691671623128,6.75343791859778,6.653259915133946,3.6375861597263857,2.554902871279564
5.087596335232384,3.9287525792579574,0.6931471805599453,1.2673540499297706,0.6931471805599453,0.0,5.6937321388027,6.42559080055856,0.0,3.417695131600002,6.759255270663693,7.393284876319331,3.713572066704308,1.609629088196183
