RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,3.1269383591770046,3.6888794541139363,2.543148461237445,0.0,0.9212320109314183,2.5649493574615367,4.851782108405209,4.820281565605037,4.626536717379949,0.0,0.6775924703565053,1.3862943611198906,1.1639076561603852,2.9444389791664403,2.4124104612393262,1.0986122886681098,4.004512108554587
2.4849066497880004,2.949431891115505,3.6888794541139363,3.1559847921176196,0.0,0.0,2.5649493574615367,0.6954091157439417,4.820281565605037,3.0182385455784457,0.0,0.0,1.3862943611198906,2.744419391741092,2.9444389791664403,2.2420431782101486,1.0986122886681098,4.427931557527841
2.4849066497880004,2.4390187314056377,3.6888794541139363,3.162469718227629,0.0,0.6072380099405212,2.5649493574615367,4.268815971409562,4.820281565605037,5.43915720812554,0.0,1.93009560416939,1.3862943611198906,0.0009386439861059914,2.9444389791664403,4.7654714671070835,1.0986122886681098,2.76818649614869
2.4849066497880004,5.605056823827746,3.6888794541139363,3.5599759610644446,0.0,0.0,2.5649493574615367,2.536164540402954,4.820281565605037,4.105673701010939,0.0,0.0,1.3862943611198906,2.1385653121415067,2.9444389791664403,3.6879383899995393,1.0986122886681098,3.277885509299157
2.4849066497880004,4.2367689286426895,3.713572066704308,5.035289028467185,0.0,1.5084947873464554,2.5649493574615367,3.1286484746911136,4.832305758571839,4.736457229290231,0.0,1.5511947085023132,1.3862943611198906,0.0,2.9444389791664403,5.47472641757946,1.0986122886681098,4.368638695513564
2.4849066497880004,2.458173855205991,3.7376696182833684,2.674423907235099,0.0,1.4182349561528493,2.5649493574615367,3.9722825859513256,4.844187086458591,3.488071927441055,0.0,2.1321872303956626,1.3862943611198906,0.0,2.9444389791664403,3.747491427597411,1.0986122886681098,7.009196133550377
2.4849066497880004,5.531881820744121,3.728100167267218,4.714673255097281,0.0,0.0,2.5649493574615367,3.9594784746705507,4.847331743138063,4.301895702088537,0.0,2.6395416366110065,1.3862943611198906,0.012325612140514086,2.9444389791664403,5.129053643452133,1.0986122886681098,2.644265535052105
2.4849066497880004,3.877724320534348,3.7184382563554808,3.9569857760714795,0.0,0.3853839508965042,2.5649493574615367,4.613798844028811,4.850466541943434,4.327752640040223,0.0,2.211488960088947,1.3862943611198906,0.5350380406939093,2.9444389791664403,6.1965450702349445,1.0986122886681098,4.153379569116288
2.4849066497880004,4.321722341657035,3.708682081410116,3.9127970791101028,0.0,1.0255225949206892,2.5649493574615367,3.046786475825533,4.853591544486569,2.616289537969056,0.0,1.1623820078449638,1.3862943611198906,1.9915527902955241,2.9444389791664403,4.138899061815437,1.0986122886681098,6.349302774888112
2.4849066497880004,5.967384837558608,3.6988297849671046,3.8000895380976627,0.0,1.115649880751066,2.5649493574615367,1.7256946876476762,4.856706811803519,2.747736431055102,0.0,4.539794731008959,1.3862943611198906,0.294258028393345,2.9444389791664403,3.4696671531025705,1.0986122886681098,3.120599277731688
2.4849066497880004,4.3273862587612255,3.6888794541139363,5.533974720134736,0.0,2.240828049194932,2.5649493574615367,2.8234696817414067,4.859812404361672,4.242438545775227,0.0,4.551033756809151,1.3862943611198906,0.0,2.9444389791664403,5.331957278519465,1.0986122886681098,3.673105231696786
