S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.94228687918243,5.159055299214529,4.855817556870284,5.170483995038151,4.850986307345847,5.948034989180646,7.339048039203385,1.9459101490553132,1.3783980538913085,2.4849066497880004,4.18860934146869,6.059123195581797,6.382318772571587,3.828641396489095,4.416142909438384
5.572154032177765,5.369156744036352,5.170483995038151,4.942021123511712,5.176149732573829,5.130465072999261,5.953243334287785,6.3844005829641635,1.9459101490553132,2.74972364216679,2.3978952727983707,4.403742001241993,6.0844994130751715,6.097475703270755,3.828641396489095,4.073059321632747
5.796057750765372,5.852608981144779,5.768320995793772,5.142883180325791,5.817111159963204,5.87284072574769,6.313548046277095,6.739719866582444,1.9459101490553132,3.9433976289826975,2.70805020110221,3.106130603244827,6.293419278846481,5.77944321954236,4.1588830833596715,4.038372224464452
5.796057750765372,5.242948823634101,5.720311776607412,5.726114135294903,5.814130531825066,4.9770463677704315,6.274762021241939,5.652647736614583,1.9459101490553132,3.0641227702852762,2.70805020110221,3.815415645553595,5.700443573390687,6.012458153004589,4.1588830833596715,4.001511797162117
5.84354441703136,5.785405201164337,5.726847747587197,4.992975289016243,5.814130531825066,5.360834690556604,6.272877006546167,6.14972260129451,1.9459101490553132,2.8963086063327204,2.8903717578961645,3.371108242291551,5.707110264748875,5.21088217861305,4.1588830833596715,4.084927903200562
5.8377304471659395,6.5792863550856495,5.726847747587197,5.465156785372562,5.814130531825066,5.47880297977115,6.269096283706261,6.501937973890135,1.9459101490553132,2.6797997307154637,2.5649493574615367,4.099980500709247,5.697093486505405,6.092376659519446,4.174387269895637,4.074960826727462
5.834810737062605,6.382985667590091,5.739792912179234,5.2860108885111945,5.817111159963204,5.7507450446439305,6.285998094508865,6.4041747344010505,1.9459101490553132,3.073292356906998,2.302585092994046,5.180230316707626,5.697093486505405,5.636309037249339,4.189654742026425,3.9481377554938883
5.834810737062605,5.964542373229224,5.7430031878094825,5.085977612872294,5.817111159963204,6.006379576110601,6.306275286948016,5.200706716936722,1.9459101490553132,1.5387802426889197,2.6390573296152584,3.9758477077762095,5.723585101952381,6.234632925557708,4.189654742026425,3.7382081217711036
5.8377304471659395,7.180893255443997,5.723585101952381,5.88143772696628,5.820082930352362,5.52662206318431,6.333279628139691,6.864890112649313,1.9459101490553132,2.829311247232871,2.0794415416798357,3.490891774227912,5.703782474656201,5.831491286137991,4.248495242049359,3.5234038330933157
