S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
0.0,0.0,0.0,1.0239514017114693,3.784189633918261,3.2316977666310245,5.181783550292085,4.759481298058494,1.3862943611198906,1.8976234511022398,4.844187086458591,4.670103841202342,0.6931471805599453,0.5794971348188136,3.044522437723423,1.435416774867098,0.0,0.0
0.0,0.18229666193114671,0.0,1.7659287780006847,3.784189633918261,3.7488289899108223,5.181783550292085,2.3431392581153077,1.3862943611198906,1.443698535766978,4.844187086458591,2.9956169354013285,0.6931471805599453,0.053216095499285465,3.044522437723423,3.722883183697033,0.0,1.3192960157748095
0.0,0.10826912450601431,0.0,1.9916669927675903,3.784189633918261,3.409485553620119,5.181783550292085,5.293286379395596,1.3862943611198906,2.1796113730382025,4.844187086458591,4.689471271508517,0.6931471805599453,0.0,3.044522437723423,3.6653257991034334,0.0,1.0914839596917227
0.0,0.05242451618730937,0.0,2.323270620152205,3.784189633918261,3.708137164317707,5.181783550292085,2.0222913519139496,1.3862943611198906,1.3556453409265075,4.844187086458591,5.534127173795185,0.6931471805599453,0.812327110959439,3.044522437723423,1.7292592722876081,0.0,0.0
0.0,0.13442591122781106,0.0,1.0739535126624444,3.784189633918261,3.0349286138773413,5.181783550292085,3.41951584910704,1.3862943611198906,1.7701615619744275,4.844187086458591,4.737636784363816,0.6931471805599453,0.0,3.044522437723423,2.089752166269323,0.0,0.22128273709882695
0.0,0.0,0.0,1.8560637142922727,3.784189633918261,2.711561465997006,5.181783550292085,3.402051819989786,1.3862943611198906,2.517845141947399,4.844187086458591,3.3152314790893938,0.6931471805599453,0.46567433841508943,3.044522437723423,2.918076902361812,0.0,0.8909728831910053
0.0,0.0,0.0,1.5033468007207058,3.784189633918261,2.3730799191410523,5.181783550292085,2.5024470643837007,1.3862943611198906,2.00740225575188,4.844187086458591,6.468713714963972,0.6931471805599453,0.0,3.044522437723423,2.4284222320987245,0.0,1.5413800008813507
0.0,0.0,0.0,1.0131078722099365,3.784189633918261,3.1859036789007797,5.181783550292085,2.8271165267581724,1.3862943611198906,1.1295565190042995,4.844187086458591,3.2256809741390287,0.6931471805599453,0.4387506837953701,3.044522437723423,2.256941202134903,0.0,1.7310774180567374
0.0,0.0,0.0,0.41960750511334477,3.784189633918261,4.240001403543074,5.181783550292085,3.166149972421284,1.3862943611198906,0.8851525743435,4.844187086458591,4.832180154331732,0.6931471805599453,0.8057332947859686,3.044522437723423,2.8648875881886173,0.0,2.621236515669157
0.0,0.7924848567660548,0.0,1.8290397160585083,3.784189633918261,2.143146322430815,5.181783550292085,2.451524132636427,1.3862943611198906,2.036315634567309,4.844187086458591,5.7866232319055255,0.6931471805599453,0.7341401779518762,3.044522437723423,3.206371405176002,0.0,0.0
0.0,0.40809734821515753,0.0,1.2415267981064981,3.784189633918261,3.1332771128449664,5.181783550292085,3.2518932485875016,1.3862943611198906,2.6683936236100143,4.844187086458591,4.309844698189657,0.6931471805599453,0.2820743573792045,3.044522437723423,2.0246058618432277,0.0,1.4031142621595822
