S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
0.0,1.511088872060024,0.0,1.5318200203280838,3.784189633918261,2.3642405062300416,5.181783550292085,3.9204394354948024,1.3862943611198906,1.876258219748689,4.844187086458591,2.845021101682751,0.6931471805599453,0.09533213352663142,3.044522437723423,1.6227065163728933,0.0,2.220550151518202
0.0,0.0,0.0,0.48220378002405917,3.784189633918261,4.049839448045277,5.181783550292085,1.6268797598322429,1.3862943611198906,1.7198342322097102,4.844187086458591,4.207085585146887,0.6931471805599453,0.4967346325885412,3.044522437723423,1.467751664599686,0.0,0.0
0.0,0.0,0.0,0.9495135542761934,3.784189633918261,4.530815151800942,5.181783550292085,2.304361703640599,1.3862943611198906,2.0703173919245197,4.844187086458591,4.971893046507382,0.6931471805599453,0.5852705717206999,3.044522437723423,2.0582182130773337,0.0,0.0
0.0,0.1502397138435333,0.0,0.8744522077847805,3.784189633918261,2.840378703089899,5.181783550292085,2.514081879034729,1.3862943611198906,1.2916344648154907,4.844187086458591,4.409586815773301,0.6931471805599453,0.4255994286103751,3.044522437723423,2.368756982713472,0.0,3.332324679084703
0.0,0.6805574900052984,0.0,0.8872405991216962,3.784189633918261,3.529113867242339,5.181783550292085,4.17471575575673,1.3862943611198906,1.7590699522070505,4.844187086458591,3.553750684916216,0.6931471805599453,0.0,3.044522437723423,2.786903126913749,0.0,1.303593084361838
0.0,0.0,0.0,1.1177958870354296,3.784189633918261,3.1478315866701534,5.181783550292085,1.7814416285688017,1.3862943611198906,2.045039042642697,4.844187086458591,4.906206701301246,0.6931471805599453,0.44323826219101514,3.044522437723423,1.3716609354108062,0.0,0.6047279025641044
0.0,0.8135418841519314,0.0,2.338737637610219,3.784189633918261,2.1801603123979705,5.181783550292085,3.65665414860122,1.3862943611198906,1.449121481174939,4.844187086458591,3.8058339652061157,0.6931471805599453,0.5463881564792565,3.044522437723423,1.83109602950615,0.0,0.0
0.0,0.30741093436100864,0.0,0.5933554371714851,3.784189633918261,4.6457788841612535,5.181783550292085,3.2630215339251274,1.3862943611198906,0.6303965127649325,4.844187086458591,4.870710845633595,0.6931471805599453,0.3344434580918367,3.044522437723423,1.7196083675749523,0.0,0.9180095880375745
0.0,0.27369535815715507,0.0,1.6502397937069526,3.784189633918261,1.9707463154603138,5.181783550292085,3.2359938160328934,1.3862943611198906,2.2277452956749073,4.844187086458591,2.1103310488923066,0.6931471805599453,0.37238050009856055,3.044522437723423,2.5286880988775984,0.0,0.0
0.0,0.0,0.0,1.5959138037900584,3.784189633918261,2.7721795294129254,5.181783550292085,3.9009257807859745,1.3862943611198906,1.2228270103368633,4.844187086458591,4.281906616552174,0.6931471805599453,0.3820461506911411,3.044522437723423,2.1913921235289306,0.0,2.4689491892597033
0.0,0.0,0.0,2.7674021240168196,3.784189633918261,2.2627072495239346,5.181783550292085,4.812239186673207,1.3862943611198906,0.48428233740312654,4.844187086458591,4.816052380462552,0.6931471805599453,0.1733867179544235,3.044522437723423,2.620718793674155,0.0,2.395316964638027
