S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,1.512741877596583,0.0,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.8986371808408575,0.0,0.045217278160365,0.0,0.43873596172653495,0.08934510033585,1.0631094962785814,0.0,0.0
0.15548490284039515,1.4367956791169272,0.0,0.0,0.0,0.08807292398042407,0.0,0.3843405876120307,0.08076135664445859,1.99858094424909,0.0,0.15741042455538284,0.0,0.0,0.08076135664445859,0.4885140717812896,0.0,1.2573208685747148
0.13935552091051145,0.9269504013893646,0.0,0.12941663009158494,0.0,0.1382886041799852,0.0,0.0,0.07210329390134397,0.8581190772490482,0.0,0.0,0.0,0.0,0.07210329390134397,0.0038168336634356592,0.0,0.0
0.1229617111348351,1.3666191193778188,0.0,0.0,0.0,0.15107936755503582,0.0,0.2583284174632173,0.06336961393258933,0.0,0.0,0.09185799322033097,0.0,0.0,0.06336961393258933,0.16556028292712133,0.0,0.8338503145114816
0.10629465864962341,1.3408322203294878,0.0,0.0,0.0,0.3746868678980847,0.0,0.0,0.0545589842504345,1.0237445542309347,0.0,0.0050154887516787525,0.0,0.14618814147347803,0.0545589842504345,0.4785082648876324,0.0,0.0
0.08934510033585008,0.6255965105927991,0.0,0.0,0.0,0.06256595214348629,0.0,0.15759596610216192,0.04567003683318844,0.0,0.0,0.0,0.0,0.9047755133570744,0.04567003683318844,0.9740400185492171,0.0,0.9209576787517119
0.07210329390134407,0.7341703591545188,0.0,0.3886155385036255,0.0,0.0,0.0,0.32144140569851737,0.036701366850428,0.4375342550766731,0.0,0.0,0.0,0.0,0.036701366850428,0.6714745356713969,0.0,1.133629832276275
0.0545589842504346,1.2156747858147279,0.0,0.36887176795056076,0.0,0.0,0.0,0.4320087236044473,0.027651531330510157,0.7013993372990432,0.0,0.0,0.0,0.0,0.027651531330510157,0.11972439275865432,0.0,0.0
0.0367013668504281,0.7408480862503415,0.0,0.06021280403903401,0.0,0.04931881958867645,0.0,0.39190333428488316,0.018519047767237597,0.8137719709608102,0.0,0.0,0.0,0.5255763188500266,0.018519047767237597,0.8915830680184145,0.0,0.1676445556325057
0.018519047767237697,0.5561603711709193,0.0,0.595272980636384,0.0,0.0,0.0,0.18623762675192845,0.009302392662313554,0.6193860203746392,0.0,0.15822611996624492,0.0,0.6109953723522699,0.009302392662313554,0.379862554777991,0.0,1.2595149122060123
0.0,1.0497034440794824,0.0,0.20480155659910418,0.0,0.06431461194517693,0.0,0.0,0.0,0.9663609848498738,0.0,0.2854051738314016,0.0,0.4035600504843237,0.0,0.8404591272499957,0.0,0.4495211532720449
