S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,1.6358996674350879,0.0,0.0,0.0,0.4154015553891207,0.0,0.24686510578795212,0.08934510033585,0.796888692290235,0.0,0.2666222723186874,0.0,1.0094496990605446,0.08934510033585,1.0858332239891568,0.0,3.496206223678859
0.15548490284039515,1.1074733667959369,0.0,0.0,0.0,0.0,0.0,0.12583691166293312,0.08076135664445859,0.6372369429063279,0.0,0.1855282026210216,0.0,0.007958059096251052,0.08076135664445859,0.0,0.0,0.2761377302481385
0.13935552091051145,0.4611116921576013,0.0,0.0357434900028219,0.0,0.41849196861534277,0.0,0.0,0.07210329390134397,0.34307963986823503,0.0,0.0,0.0,0.15758353323123328,0.07210329390134397,0.25479166854400137,0.0,1.0120380756847003
0.1229617111348351,0.948592973353262,0.0,1.019655685610969,0.0,0.11433579480663494,0.0,0.17041829817405474,0.06336961393258933,0.606382681568568,0.0,0.17814439454365275,0.0,0.0,0.06336961393258933,0.02509044553841866,0.0,0.0
0.10629465864962341,0.8922706109413984,0.0,0.0,0.0,0.49409485380301144,0.0,0.018034475109044754,0.0545589842504345,0.0,0.0,0.30409217582712983,0.0,0.0,0.0545589842504345,0.8596132814674338,0.0,2.4919007983215264
0.08934510033585008,0.6641086636996547,0.0,0.6246589724112604,0.0,0.0160958360271043,0.0,0.1265529474466433,0.04567003683318844,0.14375119367690314,0.0,0.03644560946364929,0.0,0.05515849656601046,0.04567003683318844,0.53485322632976,0.0,1.191221884470908
0.07210329390134407,0.6409938064043696,0.0,0.7849804756329933,0.0,0.1610120831268974,0.0,0.0,0.036701366850428,0.0,0.0,0.2499332403669911,0.0,0.8599727778060092,0.036701366850428,0.7792758045518974,0.0,1.2177757911704545
0.0545589842504346,0.8733667034576206,0.0,0.5128303316716076,0.0,0.021579792115961345,0.0,0.0,0.027651531330510157,0.6066370285632029,0.0,0.04501556266384062,0.0,0.3541313636289598,0.027651531330510157,0.0,0.0,0.7845635057937627
0.0367013668504281,0.9077615728544608,0.0,0.0,0.0,0.3390545107163153,0.0,0.0,0.018519047767237597,0.1751120358557685,0.0,0.027241323089838784,0.0,0.8422876716299088,0.018519047767237597,1.4662511433089818,0.0,1.20895832590777
0.018519047767237697,0.21561641645578844,0.0,0.4331221228125761,0.0,0.0,0.0,0.02967241451996558,0.009302392662313554,0.023057131764123495,0.0,0.07701021346859116,0.0,0.22142774267955004,0.009302392662313554,0.5735282464664778,0.0,1.693038602784683
0.0,0.7895269509796619,0.0,0.6242352642305665,0.0,0.0,0.0,0.2307740831183171,0.0,2.042106050643613,0.0,0.0,0.0,0.12300312298633477,0.0,0.2840744743778177,0.0,0.07230502179119075
