S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.5800551381359558,0.6931471805599453,1.719948897946423,1.9694406464655074,2.7263243346944077,3.3262343431887,0.08329584460100037,0.0,0.0,0.0,0.3161607808546943,0.6061358035703155,1.2866860952744696
1.0986122886681098,1.3625667943611761,0.6931471805599453,0.3393838683106385,1.9459101490553132,2.6505088696770405,3.332204510175204,1.9675227832721445,0.0,0.0,0.0,0.34179878275305076,0.6931471805599453,0.10761207365529879
1.0986122886681098,1.1283311584031266,0.6931471805599453,1.3164521224176706,1.9299098077088723,1.1137915546674662,3.332204510175204,2.598033158545376,0.0,0.0,0.0,0.0,0.6359887667199967,1.139825481104349
1.0986122886681098,1.1322721464926178,0.6931471805599453,0.2876670282772965,1.9136492868370918,2.57838988928268,3.332204510175204,1.2351132868039354,0.0,0.0,0.0,0.6022547612235116,0.5753641449035619,0.6210962647806724
1.0986122886681098,1.1213320427741666,0.6931471805599453,1.1801329697488963,1.8971199848858813,2.2635444216539664,3.332204510175204,1.4876587447291825,0.0,0.0,0.0,0.3374262088876384,0.5108256237659907,0.7840637449690175
1.0986122886681098,0.9922627068477805,0.6931471805599453,1.4921675542093986,1.8803128665695001,1.285620345262213,3.332204510175204,1.6482073764353664,0.0,0.0,0.0,0.0,0.44183275227903923,0.45126938569090236
1.0986122886681098,0.9795916595419994,0.6931471805599453,1.4990123179640826,1.8632184332102,2.335141001232179,3.332204510175204,1.6730356489848073,0.0,1.4684215844909358e-06,0.0,0.0,0.36772478012531734,1.0608703835140971
1.0986122886681098,0.9599073674423578,0.6931471805599453,0.521380006463402,1.8458266904983307,1.5581350951309185,3.332204510175204,2.5357364246335163,0.0,0.0,0.0,0.0,0.2876820724517809,1.6648547886317817
1.0986122886681098,1.2679382456446353,0.6931471805599453,1.2365034908663446,1.8281271133989299,2.3735055516849735,3.332204510175204,0.7962021549422029,0.0,0.0,0.0,0.0,0.20067069546215122,1.4501977191031865
1.0986122886681098,0.4820968130658023,0.6931471805599453,1.0516882128441984,1.8101086078962514,2.508192261857904,3.332204510175204,0.3192629312221842,0.0,0.0,0.0,0.5457654156858979,0.1053605156578263,0.6450075693754059
1.0986122886681098,0.7344447772527172,0.6931471805599453,1.6269000706076846,1.791759469228055,1.5703906875192097,3.332204510175204,0.8945940558588298,0.0,0.0,0.0,0.506940348597631,0.0,1.2148040075781434
