S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,2.302585092994046,5.292369825745962,4.8494227005125365,4.403259625353056,2.9444389791664403,3.583147186856731
0.0,1.5641463637160626,2.302585092994046,4.84234929270538,4.850727332139201,4.8856465463609915,2.9444389791664403,6.417100060368141
0.0,1.6495928382328902,2.302585092994046,2.385302877699513,4.852030263919617,3.461579163396321,2.9444389791664403,3.4317264101354166
0.0,0.4271459272387899,2.302585092994046,4.452571343366573,4.853331500277589,3.2609010766959496,2.9444389791664403,2.2600601392218893
0.0,0.8631560617364701,2.302585092994046,2.062586405161181,4.854631045619675,1.9515136032621,2.9444389791664403,2.2960270974327965
0.0,2.6326467340548736,2.302585092994046,0.6684744050788409,4.855928904335275,4.250909095542347,2.9444389791664403,5.095074943925734
0.0,1.4790848048012573,2.302585092994046,2.996752250803808,4.857225080796721,3.9106430316119143,2.9444389791664403,2.730507004263454
0.0,0.3809850596631449,2.302585092994046,3.244915096021478,4.858519579359367,4.41141451732015,2.9444389791664403,5.029849453560312
0.0,0.6912352278131475,2.302585092994046,6.7269018990438685,4.859812404361672,5.177514891886174,2.9444389791664403,4.494933499958343
0.0,0.5909335358800467,2.302585092994046,3.0411040340383093,4.90527477843843,5.238692980347431,2.9444389791664403,1.8719265407036616
0.0,1.7050171626146828,2.302585092994046,2.4561425783496906,4.948759890378168,3.8954664050300982,2.9444389791664403,4.900568258297661
