RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,4.4041973047237235,3.5553480614894135,3.2835894827995427,2.4849066497880004,2.5305015825972497,2.1972245773362196,2.5948577049599413,0.6931471805599453,5.391802435875018,0.0,0.0,3.713572066704308,3.2384482976253017,3.091042453358316,2.5109247437878803,3.5553480614894135,3.214031118396618,5.82600010738045,5.336791169825381,3.258096538021482,2.539122118444303
3.1354942159291497,3.995350253302747,3.5553480614894135,2.3101564945314923,2.4849066497880004,3.3575601282915013,2.1972245773362196,1.4752185063848793,0.6931471805599453,1.6407963372399432,0.0,1.5155942560675506,3.713572066704308,3.9357745118166383,3.091042453358316,2.286122085602404,3.5553480614894135,3.1857591881827307,5.82600010738045,6.568505565759972,3.258096538021482,3.506797183848228
3.1354942159291497,3.644366046656828,3.5553480614894135,3.3886627236227715,2.4849066497880004,3.165555238619212,2.1972245773362196,2.416413941086038,0.6931471805599453,1.561990229917877,0.0,2.9829858582816593,3.713572066704308,4.587659709988483,3.091042453358316,3.321216125442296,3.5553480614894135,3.0870014729544755,5.82600010738045,6.743881855027352,3.258096538021482,2.47663583904101
3.1354942159291497,3.4265630285708157,3.5553480614894135,3.9109751493094125,2.4849066497880004,5.244004194401606,2.1972245773362196,2.405759915201739,0.6931471805599453,2.8010015549938516,0.0,0.4514323281892588,3.713572066704308,5.640890528439872,3.091042453358316,2.1565529926104094,3.5553480614894135,2.5465338714183705,5.82600010738045,5.212853169990037,3.258096538021482,4.451293435399604
3.1354942159291497,4.052523093117157,3.5553480614894135,3.1137945669021847,2.4849066497880004,3.7184630335862385,2.1972245773362196,3.661119863339747,0.6931471805599453,4.324681762810161,0.0,0.8613187029931639,3.713572066704308,2.733378164492171,3.091042453358316,0.567409205806578,3.5553480614894135,2.4294180682319078,5.82600010738045,4.911978521570988,3.258096538021482,2.2428445538382693
3.1354942159291497,3.8451136420631,3.5553480614894135,3.6513437308295007,2.4849066497880004,2.118506543814715,2.1972245773362196,2.155949073256704,0.6931471805599453,3.2361617916482155,0.0,0.8190558741393528,3.713572066704308,3.8079087624380903,3.091042453358316,2.6156927968608,3.5553480614894135,4.67115680448564,5.82600010738045,4.782252944496028,3.258096538021482,3.545393029804587
3.1354942159291497,3.175348212179288,3.5553480614894135,3.1332630746307055,2.4849066497880004,4.804483955835521,2.1972245773362196,1.6077027793907241,0.6931471805599453,3.0519764854671365,0.0,0.05843754826651226,3.713572066704308,4.508392203532967,3.091042453358316,1.6217267599484548,3.5553480614894135,3.673029932797947,5.82600010738045,5.868904934240456,3.258096538021482,3.495043204377592
3.1354942159291497,3.5687127330009485,3.5553480614894135,1.799444487535002,2.4849066497880004,2.586611480683099,2.1972245773362196,2.653498265162463,0.6931471805599453,1.7336433594907614,0.0,0.0,3.713572066704308,1.6634652715761598,3.091042453358316,2.510166674003092,3.5553480614894135,2.87804377154494,5.82600010738045,4.972581702329212,3.258096538021482,3.1956161450781417
3.1354942159291497,3.9794871952136015,3.5553480614894135,3.364325717798192,2.4849066497880004,4.361755568130747,2.1972245773362196,2.863338111882741,0.6931471805599453,1.5659226904929078,0.0,1.2637676741829376,3.713572066704308,3.0305070433063177,3.091042453358316,2.408843258479701,3.5553480614894135,2.876978777513702,5.82600010738045,2.7167308243844643,3.258096538021482,2.9465782957726403
3.1354942159291497,4.244139841675441,3.5553480614894135,3.300589805848161,2.4849066497880004,3.0300529384089354,2.1972245773362196,2.839165764387443,0.6931471805599453,1.094346602707299,0.0,1.4637071363774996,3.713572066704308,4.368300692549515,3.091042453358316,1.392777897213415,3.5553480614894135,3.1309260389672104,5.82600010738045,4.295856950631941,3.258096538021482,5.155387743779915
3.1354942159291497,3.071832987248025,3.5553480614894135,3.15190927062769,2.4849066497880004,2.2873159242657053,2.1972245773362196,2.5819191332050395,0.6931471805599453,0.29855662644214265,0.0,1.2103667894995627,3.713572066704308,3.5980327141425614,3.091042453358316,2.45502359976761,3.5553480614894135,3.403029402768964,5.82600010738045,6.124040721272928,3.258096538021482,4.042239541589359
