RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.3096963257533094,3.550574782736756,3.4574284592736144,2.4849066497880004,5.261593847257595,2.3978952727983707,3.2093046848783304,0.6931471805599453,2.95821857861521,0.0,0.21394383024235797,3.7376696182833684,4.882540862543597,3.091042453358316,3.0757530438119365,3.5553480614894135,2.932786261180431,5.823045895483019,6.120696640015243,3.258096538021482,3.455024869965622
3.1354942159291497,3.773051947859661,3.5553480614894135,3.622111946079876,2.4849066497880004,2.9571204111968186,2.3978952727983707,1.9160456029695545,0.6931471805599453,1.8849184712890628,0.0,0.0,3.7376696182833684,5.00764838632273,3.091042453358316,2.197063897351986,3.5553480614894135,3.4358614718610934,5.823045895483019,6.791566890165674,3.258096538021482,3.7126797236437943
3.1354942159291497,2.798028772032688,3.5553480614894135,3.6661139017507267,2.4849066497880004,4.592107682765268,2.3978952727983707,1.8429626630088962,0.6931471805599453,0.5434111333841423,0.0,1.271790969504736,3.7376696182833684,4.291717292257534,3.091042453358316,1.9302378420535573,3.5553480614894135,3.4884911085318167,5.823045895483019,7.081639860169279,3.258096538021482,3.001257599666247
3.1354942159291497,3.0423748097759398,3.5553480614894135,4.352252955619919,2.4849066497880004,4.034563314924254,2.3978952727983707,2.7404772222869918,0.6931471805599453,1.839114663929816,0.0,2.7702933503221656,3.7376696182833684,3.5152678380431963,3.091042453358316,1.731336914724889,3.5553480614894135,2.6709240270948884,5.823045895483019,5.8624311799208275,3.258096538021482,2.2757303403838605
3.1354942159291497,3.0105932401751914,3.5553480614894135,2.190530736664924,2.4849066497880004,4.17186755789791,2.3978952727983707,2.012454376774173,0.6931471805599453,4.81587270123351,0.0,1.0534838852865152,3.7376696182833684,3.428542393369126,3.091042453358316,2.6537365490751723,3.5553480614894135,3.092896580647083,5.823045895483019,3.836741704733897,3.258096538021482,2.2178498768911976
3.1354942159291497,3.049111509256139,3.5553480614894135,2.632866662935206,2.4849066497880004,6.226667075401429,2.3749057545736716,3.1403741362488446,0.6931471805599453,5.491644730154311,0.0,3.433654075850639,3.7346889901452305,4.300809562900708,3.091042453358316,2.2376909956423883,3.5553480614894135,2.02781133559031,5.823415649600746,5.040535556045931,3.258096538021482,3.2110065368684277
3.1354942159291497,4.029235506452937,3.5553480614894135,3.2144366428434616,2.4849066497880004,4.223490367783193,2.3513752571634776,2.3505748395894246,0.6931471805599453,5.312482571265786,0.0,0.1463515694050428,3.7316994512968646,4.194562238529449,3.091042453358316,2.2809729923609536,3.5553480614894135,3.105707043697584,5.823785267050898,5.194082621054778,3.258096538021482,3.1189322441477985
3.1354942159291497,3.6321806988631535,3.5553480614894135,3.3313499850380635,2.4849066497880004,3.6562639504959584,2.327277705584417,1.4762733170180689,0.6931471805599453,1.8348969082774012,0.0,1.7880867850061168,3.7287009483006077,6.008925426417911,3.091042453358316,1.46890545579375,3.5553480614894135,3.370323148342701,5.8241547479344655,4.440297772835186,3.258096538021482,2.1388677014532513
3.1354942159291497,3.676236677346253,3.5553480614894135,2.4001336191051275,2.4849066497880004,3.789499516432686,2.302585092994046,1.6890213181230076,0.6931471805599453,3.6908755640441075,0.0,0.1720798152975651,3.7256934272366524,1.9972618687355363,3.091042453358316,2.0720692516214614,3.5553480614894135,4.17321944512786,5.82452409235233,6.437526732409952,3.258096538021482,2.5186797152769898
