S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
0.0,0.05096852233570259,0.0,0.6761830690111349,3.784189633918261,2.8452048264814747,5.181783550292085,1.50959407087951,1.3862943611198906,1.5729136857593036,4.844187086458591,4.268473404617389,0.6931471805599453,0.07637356812404231,3.044522437723423,1.8500336759243676,0.0,0.9861727428200335
0.0,0.0,0.0,0.0,3.784189633918261,2.197238091068731,5.181783550292085,3.5492469793450105,1.3862943611198906,0.5655997514654474,4.844187086458591,4.8309810580687484,0.6931471805599453,0.1912538733377039,3.044522437723423,2.7822794183041175,0.0,0.0
0.0,1.0831823861068903,0.0,2.0179830001328205,3.784189633918261,2.9508108548973713,5.181783550292085,3.599438840235483,1.3862943611198906,2.102864621451479,4.844187086458591,4.080018265747807,0.6931471805599453,0.596419171330661,3.044522437723423,2.79887167491286,0.0,0.0
0.0,0.0,0.0,2.173802027594676,3.784189633918261,2.50853011930265,5.181783550292085,3.8774827518780466,1.3862943611198906,2.0002971344965346,4.844187086458591,5.607652421770143,0.6931471805599453,0.24693558997948234,3.044522437723423,2.4417399633136627,0.0,0.29075551444351844
0.0,0.0,0.0,2.2322372453758597,3.784189633918261,3.2720513500413944,5.181783550292085,3.2446629285957345,1.3862943611198906,1.2184100897976256,4.844187086458591,3.35254344533585,0.6931471805599453,0.0,3.044522437723423,1.7897990293075032,0.0,1.5332794921200634
0.0,0.29511497972817174,0.0,1.1102406644729927,3.784189633918261,4.2773504520975525,5.181783550292085,2.722644492291959,1.3862943611198906,1.2660043591086327,4.844187086458591,5.27810538591795,0.6931471805599453,0.17313748258433392,3.044522437723423,2.3964000898852955,0.0,1.2112879741809246
0.0,0.09131766935555254,0.0,1.9791244851533687,3.784189633918261,2.522433357398283,5.181783550292085,2.6657478395717575,1.3862943611198906,0.7157158556644664,4.844187086458591,5.405668900189774,0.6931471805599453,0.0,3.044522437723423,1.4196407708692935,0.0,1.0423618485107584
0.0,0.0,0.0,0.0,3.784189633918261,4.469654234491925,5.181783550292085,3.904355576155717,1.3862943611198906,2.703805643609037,4.844187086458591,4.948489388372878,0.6931471805599453,0.205002581454041,3.044522437723423,2.143241744782936,0.0,0.42540917679832013
0.0,0.0,0.0,1.5114656305910992,3.784189633918261,2.3492738640845614,5.181783550292085,4.555364851748903,1.3862943611198906,0.7490368845423148,4.844187086458591,4.369109967663845,0.6931471805599453,0.38937428656542705,3.044522437723423,2.7054449013196873,0.0,1.1328553619920279
0.0,0.0,0.0,0.0,3.784189633918261,2.7590080954514873,5.181783550292085,3.6328848947949313,1.3862943611198906,2.2009694976618595,4.844187086458591,5.458475811213671,0.6931471805599453,0.0,3.044522437723423,2.5162293342992736,0.0,0.4285743237648868
0.0,1.0319235177677115,0.0,0.014704493053607548,3.784189633918261,2.973241604239253,5.181783550292085,2.427113370131097,1.3862943611198906,1.685531975615348,4.844187086458591,4.255332076704492,0.6931471805599453,0.9081224909024169,3.044522437723423,3.0994874311300604,0.0,0.0
