S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.4844104950846999,0.0,0.08534789949496407,0.0,0.0,0.0,0.22866181204875058,0.08934510033585,1.3540774973838972,0.0,0.0,0.0,0.7608937255446224,0.08934510033585,0.21730661975791854,0.0,0.0
0.15548490284039515,0.8256059634342692,0.0,0.0,0.0,0.02751202489144588,0.0,0.3464501537863035,0.08076135664445859,0.07434723615508032,0.0,0.0,0.0,0.2331914479699897,0.08076135664445859,0.2812637071039752,0.0,0.0
0.13935552091051145,0.0,0.0,1.04602782778364,0.0,0.0,0.0,0.21491636522583482,0.07210329390134397,0.3965252450547949,0.0,0.301294400565518,0.0,0.7652146458681738,0.07210329390134397,0.0,0.0,2.3900300570365185
0.1229617111348351,1.0450774183146492,0.0,0.3822658085690579,0.0,0.0,0.0,1.1433179345376154,0.06336961393258933,0.9648398100638849,0.0,0.0,0.0,0.0,0.06336961393258933,0.8171574253855515,0.0,0.9160389484657265
0.10629465864962341,0.6262196790321028,0.0,0.01659574500988173,0.0,0.0,0.0,0.3519760750982782,0.0545589842504345,0.23121762086882608,0.0,0.0,0.0,0.19280767901651724,0.0545589842504345,0.9722327774937946,0.0,0.0
0.08934510033585008,0.46379842907234686,0.0,0.0,0.0,0.35949570753627236,0.0,0.0,0.04567003683318844,1.3629756594907037,0.0,0.0,0.0,0.7322359787557875,0.04567003683318844,1.5591936828176542,0.0,0.24478800318196225
0.07210329390134407,0.80574803904881,0.0,0.12946648646983405,0.0,0.0,0.0,0.4279620825505693,0.036701366850428,1.0018017232490426,0.0,0.0,0.0,0.0,0.036701366850428,0.8165418769745652,0.0,0.1672545034440729
0.0545589842504346,0.529323057117479,0.0,0.0,0.0,0.08104410146666338,0.0,0.0,0.027651531330510157,1.493125152312182,0.0,0.0,0.0,1.2121659927979194,0.027651531330510157,0.3739958249183551,0.0,0.0
0.0367013668504281,0.9902798264579875,0.0,1.2558578199239954,0.0,0.2899974297333755,0.0,0.047478283307541724,0.018519047767237597,0.7220768464853726,0.0,0.13138241538573756,0.0,0.0,0.018519047767237597,0.25322282853461286,0.0,0.42088389828282996
0.018519047767237697,1.2084102521317555,0.0,0.20316602449071935,0.0,0.12483831809328308,0.0,0.03872106130511514,0.009302392662313554,0.0,0.0,0.1448641792948138,0.0,0.0,0.009302392662313554,0.555736742894958,0.0,0.0
0.0,1.4237916845425171,0.0,0.6394759236922412,0.0,0.23452848813184507,0.0,0.0,0.0,0.8149353705001818,0.0,0.0,0.0,0.0,0.0,0.8014093855603119,0.0,0.5425260414339688
