S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.9589254839783721,0.0,0.6553788971421466,0.0,0.0,0.0,0.39250026848594577,0.08934510033585,0.0,0.0,0.0,0.0,0.017672605851108497,0.08934510033585,0.6816438737382237,0.0,0.0
0.15548490284039515,0.8981352239816223,0.0,0.0,0.0,0.0,0.0,0.03131935672160879,0.08076135664445859,1.1980798339907022,0.0,0.2828716572249394,0.0,0.3035775793014157,0.08076135664445859,0.0,0.0,0.0
0.13935552091051145,0.6616766043333469,0.0,0.0,0.0,0.0,0.0,0.0,0.07210329390134397,0.6339640124250078,0.0,0.11665100771891926,0.0,0.7249442419995819,0.07210329390134397,0.0,0.0,0.7651903740052569
0.1229617111348351,0.21257759486345607,0.0,0.0,0.0,0.0,0.0,0.0,0.06336961393258933,1.0204676812118583,0.0,0.0,0.0,0.0,0.06336961393258933,1.0233188731749427,0.0,0.0
0.10629465864962341,0.1607716577754965,0.0,0.0,0.0,0.1822213036513188,0.0,0.5137508582371618,0.0545589842504345,0.030551013840020402,0.0,0.04554301290590352,0.0,0.0,0.0545589842504345,0.4274548836230952,0.0,1.1451280347446189
0.08934510033585008,0.573427490546081,0.0,0.0,0.0,0.0,0.0,0.0,0.04567003683318844,0.16154400629128807,0.0,0.10695822631010529,0.0,0.0,0.04567003683318844,0.8595441077570054,0.0,1.4242096844123768
0.07210329390134407,0.7407727144555628,0.0,0.23365358635366812,0.0,0.0,0.0,0.0,0.036701366850428,0.0,0.0,0.0,0.0,0.0,0.036701366850428,0.1311785862036296,0.0,0.0
0.0545589842504346,0.6877980075705783,0.0,0.0,0.0,0.0,0.0,0.0,0.027651531330510157,0.47545467934801716,0.0,0.07805931078386158,0.0,0.0,0.027651531330510157,0.6230392879433204,0.0,1.2777823378535254
0.0367013668504281,0.7625542924755044,0.0,0.0,0.0,0.0,0.0,0.26290168124981617,0.018519047767237597,0.8610739422747252,0.0,0.3828749173875508,0.0,0.0,0.018519047767237597,0.5176252121191979,0.0,1.4669404344499917
0.018519047767237697,0.5575480989721721,0.0,0.0,0.0,0.2270179941979637,0.0,0.30482871778723264,0.009302392662313554,0.2986021485744019,0.0,0.03142439391061611,0.0,0.09254495347998408,0.009302392662313554,0.0,0.0,0.0
0.0,0.9523075796565311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26307025143989565,0.0,0.8432702979566239,0.0,0.4596646793090263,0.0,0.0
