S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,6.547518673917214,5.814130531825066,5.3970013509188215,6.311734809152915,5.417055511832737,1.9459101490553132,0.49187927850438085,2.833213344056216,3.54246834104482,5.700443573390687,5.4124527910075635,4.248495242049359,4.283090546042945
5.783825182329737,6.11991024029547,5.811140992976701,5.672063585259801,6.302618975744905,6.62634470402349,1.9459101490553132,1.8996575493145527,2.9444389791664403,3.0705125731225653,5.69035945432406,6.208275733412961,4.248495242049359,4.508934616260474
5.7745515455444085,6.778527518920082,5.811140992976701,6.1396169740760245,6.313548046277095,6.340867959061578,1.9459101490553132,2.732015504936661,2.995732273553991,4.524367025413232,5.680172609017068,6.425485900033577,4.2626798770413155,3.9310800225593554
5.755742213586912,5.743097810502418,5.811140992976701,5.627535409886844,6.3080984415095305,6.503666325532854,1.791759469228055,1.6700408392224995,2.995732273553991,3.412886415551251,5.631211781821365,6.0595804557333715,4.23410650459726,4.595354304500682
5.765191102784844,6.203502893948365,5.811140992976701,6.056400325558069,6.298949246855942,6.041281727742096,1.791759469228055,1.4751032632228593,3.091042453358316,3.617307418486378,5.634789603169249,5.725580422497247,4.23410650459726,3.7800200742770853
5.765191102784844,5.582520468112261,5.811140992976701,5.162234040753069,6.298949246855942,6.419341174523211,1.791759469228055,3.805372533585721,2.772588722239781,2.9051461707782043,5.66988092298052,5.1183126720369305,4.23410650459726,4.4934260243816055
5.75890177387728,6.343609370574268,5.808142489980444,5.11239777024082,6.278521424165844,5.607709744671529,1.791759469228055,3.017303663578502,2.302585092994046,3.8839023781631314,5.6131281063880705,5.040020642276343,4.23410650459726,3.843020469737956
5.7745515455444085,5.962056340849766,5.808142489980444,5.453791194773634,6.278521424165844,6.331621384478763,1.791759469228055,2.119113082690007,2.4849066497880004,2.460675925766063,5.616771097666572,6.517605528873385,4.23410650459726,3.8569095764064083
5.765191102784844,5.885781181609033,5.808142489980444,5.220477793188991,6.2878585601617845,5.248076733063246,1.791759469228055,2.1595835285465435,2.302585092994046,5.221823798220248,5.616771097666572,5.640360900586472,4.23410650459726,4.497172326520028
5.777652323222656,5.902169249136365,5.755742213586912,5.454358215924981,6.3080984415095305,6.35666380575726,1.791759469228055,1.479612102163257,2.3978952727983707,4.207658937594569,5.66988092298052,4.768486860269096,4.23410650459726,3.7606001687950616
5.777652323222656,5.461364816817657,5.755742213586912,5.114681665413701,6.3080984415095305,4.984721572574521,1.791759469228055,2.9294496901544766,2.302585092994046,4.577397217038616,5.66988092298052,6.381469936669996,4.23410650459726,3.911272949892684
