S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.596964906256821,5.170483995038151,5.336520404810368,5.948034989180646,5.616064883862399,1.9459101490553132,3.9082986652610288,2.4849066497880004,1.9207412965561523,6.059123195581797,5.888911417377964,3.828641396489095,3.610093712420933
5.572154032177765,5.398684212331357,5.176149732573829,5.144365979519569,5.953243334287785,6.096081477927239,1.9459101490553132,3.461367733469536,2.3978952727983707,2.862198880624093,6.0844994130751715,6.394880015666184,3.828641396489095,4.186384328020064
5.796057750765372,6.07078555825596,5.817111159963204,5.352296560708311,6.313548046277095,6.374246427494089,1.9459101490553132,2.3221757893909794,2.70805020110221,3.768021375138225,6.293419278846481,5.520065180593459,4.1588830833596715,4.109905500188267
5.796057750765372,5.861532882582635,5.814130531825066,5.406145305210424,6.274762021241939,5.467528388541561,1.9459101490553132,2.593940938039632,2.70805020110221,5.073377942546684,5.700443573390687,6.324861237023108,4.1588830833596715,3.4101607408399115
5.84354441703136,5.8693013647960495,5.814130531825066,5.385081769358629,6.272877006546167,6.35868031119107,1.9459101490553132,1.8241108673795043,2.8903717578961645,3.5638025445721846,5.707110264748875,5.8260734051213365,4.1588830833596715,3.430474125303201
5.8377304471659395,6.479826413618889,5.814130531825066,6.109115965911854,6.269096283706261,5.718556250160074,1.9459101490553132,2.891171168722647,2.5649493574615367,4.313723807484866,5.697093486505405,5.785375805288057,4.174387269895637,4.003844841366492
5.834810737062605,6.032950410783652,5.817111159963204,5.0997015904525655,6.285998094508865,6.997877665740994,1.9459101490553132,1.39414177566089,2.302585092994046,5.429015093095522,5.697093486505405,6.000546507561557,4.189654742026425,3.756561893065885
5.834810737062605,5.997404141058162,5.817111159963204,5.512327731029677,6.306275286948016,6.339286838916767,1.9459101490553132,0.4916615129124253,2.6390573296152584,4.128154936916547,5.723585101952381,5.019552885637794,4.189654742026425,3.8810995259858485
5.8377304471659395,6.231881927478871,5.820082930352362,6.370776008120993,6.333279628139691,6.439636417516671,1.9459101490553132,1.2636555412185797,2.0794415416798357,3.607767316912705,5.703782474656201,5.663671146280063,4.248495242049359,3.5951386997140866
5.8377304471659395,5.263822260642044,5.820082930352362,5.444665013946059,6.335054251498059,5.0414288934436415,1.9459101490553132,2.523977986468573,2.0794415416798357,3.885492425510938,5.713732805509369,5.681231045150762,4.248495242049359,3.702920401831217
5.840641657373398,6.117604386914556,5.820082930352362,5.657980624743763,6.327936783729195,5.877305182094051,1.9459101490553132,2.449042257225557,2.833213344056216,3.3532860867027665,5.703782474656201,5.775200263323825,4.248495242049359,3.199574498599777
5.840641657373398,5.444780526837579,5.823045895483019,6.020998650043799,6.327936783729195,6.219759292636473,1.9459101490553132,2.688178888924656,2.772588722239781,3.512483507824119,5.717027701406222,5.820136959437784,4.248495242049359,4.096977463060334
5.786897381366708,5.427375045957394,5.814130531825066,5.777179846893989,6.311734809152915,6.286591968119015,1.9459101490553132,1.9601919752103072,2.833213344056216,3.081185116184512,5.700443573390687,5.15078836618216,4.248495242049359,3.894860920107781
5.783825182329737,5.427603794986321,5.811140992976701,5.375094477071081,6.302618975744905,5.894980482953035,1.9459101490553132,3.0626870934011197,2.9444389791664403,2.2005812712346424,5.69035945432406,6.783218539143092,4.248495242049359,3.7419519645231696
5.7745515455444085,6.190621894595709,5.811140992976701,5.753675329377341,6.313548046277095,6.350782558664226,1.9459101490553132,3.1074398327111066,2.995732273553991,3.875323628886418,5.680172609017068,5.124207893203131,4.2626798770413155,3.4036796522553807
