S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.849562095504603,5.170483995038151,6.236399593837028,5.948034989180646,5.428150215587134,1.9459101490553132,2.1241079573447643,2.4849066497880004,4.238322320336968,6.059123195581797,5.165831042653014,3.828641396489095,3.8127359668198038
5.572154032177765,6.17423918886812,5.176149732573829,5.761947337077429,5.953243334287785,5.912493931410042,1.9459101490553132,1.5488211630565618,2.3978952727983707,3.530439504373131,6.0844994130751715,5.4443643114210385,3.828641396489095,3.51389041286353
5.796057750765372,5.785363720708553,5.817111159963204,5.44054650912473,6.313548046277095,6.488072638465231,1.9459101490553132,2.229848267730113,2.70805020110221,4.244030063774002,6.293419278846481,6.131481300330492,4.1588830833596715,4.229565484486507
5.796057750765372,6.2740892222160705,5.814130531825066,5.598968107144397,6.274762021241939,6.115255364130305,1.9459101490553132,1.7161144768136674,2.70805020110221,3.9083454835238434,5.700443573390687,5.915060755124738,4.1588830833596715,4.5664360043336645
5.84354441703136,6.964661654747888,5.814130531825066,5.703734174855813,6.272877006546167,5.968457796653158,1.9459101490553132,2.0929747636065485,2.8903717578961645,4.137266176789811,5.707110264748875,6.012340319774676,4.1588830833596715,4.108653588690887
5.8377304471659395,5.855722608290132,5.814130531825066,5.245860382402368,6.269096283706261,5.039029719383628,1.9459101490553132,2.291389908684119,2.5649493574615367,3.070053188880783,5.697093486505405,6.388972386819242,4.174387269895637,3.210104992641356
5.834810737062605,5.985396961382226,5.817111159963204,6.4956995474336745,6.285998094508865,6.28874935425156,1.9459101490553132,2.859211614731835,2.302585092994046,4.51295594205309,5.697093486505405,5.957561528371782,4.189654742026425,3.784118610352963
5.834810737062605,5.3471636587874,5.817111159963204,5.994270721294158,6.306275286948016,6.037804547586673,1.9459101490553132,0.5428337199008324,2.6390573296152584,4.1073687092747315,5.723585101952381,6.045175638680991,4.189654742026425,4.448202816295988
5.8377304471659395,5.955508266252864,5.820082930352362,5.959421744547726,6.333279628139691,6.023814930818354,1.9459101490553132,2.2154186197869334,2.0794415416798357,3.3947186881427545,5.703782474656201,4.7474901915813,4.248495242049359,3.451947565671449
5.8377304471659395,5.953525274323806,5.820082930352362,5.750869537588707,6.335054251498059,6.153659529724333,1.9459101490553132,2.5111793027147393,2.0794415416798357,3.8402096162219164,5.713732805509369,5.798419548407582,4.248495242049359,4.590552575856696
5.840641657373398,5.603528173417235,5.820082930352362,5.785808723907015,6.327936783729195,6.618905947548096,1.9459101490553132,0.897917454340684,2.833213344056216,2.582190542555098,5.703782474656201,5.993864809425531,4.248495242049359,3.5330948329676457
5.840641657373398,5.838312014920541,5.823045895483019,5.819933512120313,6.327936783729195,6.396621902605967,1.9459101490553132,3.490375149678412,2.772588722239781,3.2382646008827485,5.717027701406222,6.524943197773333,4.248495242049359,4.191564953311555
5.786897381366708,5.881939113423244,5.814130531825066,4.955700548721146,6.311734809152915,7.248338561832137,1.9459101490553132,1.8915051791228794,2.833213344056216,3.8807605479185505,5.700443573390687,5.2651638986958105,4.248495242049359,3.4238979069837865
