S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.550574782736756,5.124240527814868,2.4849066497880004,2.6886968991380265,2.3978952727983707,2.0943495791642137,0.6931471805599453,5.052290380282233,0.0,2.3579122913649604,4.962844630259907,5.254971433320509,3.7376696182833684,4.05627475598732,3.091042453358316,1.3519762853706128,3.5553480614894135,4.250693817426968,5.823045895483019,5.475971522256807,3.258096538021482,0.5082941960303371
3.5553480614894135,3.3574028761766606,2.4849066497880004,5.7252307065493016,2.3978952727983707,2.541054350774886,0.6931471805599453,0.152913098500286,0.0,0.8682541240852122,4.962844630259907,4.797447452982071,3.7376696182833684,3.711594889449075,3.091042453358316,3.138488316280859,3.5553480614894135,3.7406309891628506,5.823045895483019,4.359823659613719,3.258096538021482,0.8515411406355229
3.5553480614894135,3.5849386453181724,2.4849066497880004,2.709671307775639,2.3978952727983707,3.218127393810107,0.6931471805599453,6.779901146920938,0.0,1.5644706644081308,4.9605109069136875,4.490046447376288,3.7376696182833684,3.66597278171536,3.091042453358316,3.5853363232402216,3.5553480614894135,3.0944599668174195,5.823045895483019,5.338971227621161,3.258096538021482,1.7830755177664404
3.5553480614894135,3.572430312777781,2.4849066497880004,2.3815879073564608,2.3978952727983707,2.8309160920205576,0.6931471805599453,4.184784435620397,0.0,0.8292931481488032,4.958171724560515,5.612581808114508,3.7376696182833684,3.445340106020635,3.091042453358316,1.87932377071989,3.5553480614894135,4.004915920927754,5.823045895483019,4.857638340524034,3.258096538021482,1.897984385670346
3.5553480614894135,2.9909014678537895,2.4849066497880004,2.1696087346481994,2.3978952727983707,2.8511138099195312,0.6931471805599453,2.794397896006997,0.0,0.6385308007792615,4.955827057601261,4.405999283899667,3.7376696182833684,3.8387513237171897,3.091042453358316,2.5415594379485933,3.5553480614894135,4.556987344644268,5.823045895483019,6.641956851239309,3.258096538021482,5.089169054490688
3.5553480614894135,3.2843162535769275,2.4849066497880004,2.2792752547003317,2.3749057545736716,1.829728561826304,0.6931471805599453,5.424308266108305,0.0,2.477650013302691,4.9672057361689195,4.176210297536707,3.7346889901452305,3.9231405778113655,3.091042453358316,2.1465653525246617,3.5553480614894135,3.2765772099372383,5.823415649600746,4.684444456712557,3.258096538021482,1.5297747235861037
3.5553480614894135,4.508273057665075,2.4849066497880004,5.604385659726163,2.3513752571634776,2.4976573090798797,0.6931471805599453,5.209792855644425,0.0,1.094644206872938,4.978456395732021,5.702792189032607,3.7316994512968646,4.2836683376763,3.091042453358316,3.2285205440836413,3.5553480614894135,3.722065255465272,5.823785267050898,7.950943223636594,3.258096538021482,3.9225926223581427
3.5553480614894135,2.810654893807592,2.4849066497880004,5.109890580387224,2.327277705584417,2.876166103664123,0.6931471805599453,4.171643138722498,0.0,0.0,4.989581884898423,4.679783851177963,3.7287009483006077,1.6877057308466932,3.091042453358316,2.770040253333988,3.5553480614894135,3.1158172612405046,5.8241547479344655,5.556346968182742,3.258096538021482,2.723740567520339
3.5553480614894135,2.7158269428340933,2.4849066497880004,2.023768095184927,2.302585092994046,1.947343720942423,0.6931471805599453,0.31162910051312753,0.0,0.13679048516263537,5.000584958242754,4.057350711067449,3.7256934272366524,3.3543046727729857,3.091042453358316,1.6832675997418707,3.5553480614894135,2.3778474949210775,5.82452409235233,6.941227311651152,3.258096538021482,3.2774272814799206
