RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.45515595477864185,1.6557522151099306,0.0,0.0,0.0,0.0,0.0,0.0,0.04691691978775157,0.3406805409594244,0.0,0.0,0.04691691978775157,0.3406805409594244
0.0,0.0,0.0,0.0,0.0,0.0,0.4213499186481877,1.0107023026946458,0.0,0.0,0.0,0.0,0.0,0.0,0.04274154837727106,0.4197722187315329,0.0,0.0,0.04274154837727106,0.536420502691364
0.0,0.0,0.0,0.0,0.0,0.0,0.3863609267981219,2.3616114053622415,0.0,0.0,0.0,0.0,0.0,1.6836133127992402e-06,0.038548670117235125,0.4090637631851649,0.0,0.0,0.038548670117235125,0.3919702434060251
0.0,0.0,0.0,0.0,0.0,0.0,0.3501031787754985,2.1077016993800655,0.0,0.0,0.0,0.0,0.0,0.0,0.03433813758089155,0.19019764475200984,0.0,0.0,0.03433813758089155,0.3825134360889648
0.0,0.0,0.0,1.3630966168243944e-06,0.0,0.0,0.3124811869859139,1.1369859135850118,0.0,0.0,0.0,0.0,0.0,3.038132175261131e-06,0.03010980147137047,0.34606867151427034,0.0,0.0,0.03010980147137047,0.24774367925490964
0.0,0.0,0.0,0.0,0.0,0.0,0.27338826119463594,2.388145187031597,0.0,0.0,0.0,0.0,0.0,0.0,0.025863510589919297,0.41984458495273624,0.0,0.0,0.025863510589919297,0.45185008973248625
0.0,0.0,0.0,0.0,0.0,0.0,0.23270468455819335,2.525030536102727,0.0,3.006302753405199e-07,0.0,0.0,0.0,0.0,0.021599111803461798,0.33548880995277486,0.0,0.0,0.021599111803461798,0.5881787668752672
0.0,0.0,0.0,0.0,0.0,0.0,0.19029550263309924,1.0847064728525666,0.0,0.0,0.0,0.0,0.0,0.0,0.017316450011460875,0.4065025411640091,0.0,0.0,0.017316450011460875,0.48979868006152877
0.0,0.0,0.0,0.0,0.0,0.0,0.1460078224319825,2.2715035981473273,0.0,0.0,0.0,0.0,0.0,0.0,0.0130153681120703,0.5843664975844575,0.0,1.7170312490919082e-06,0.0130153681120703,0.161362476895806
0.0,0.0,0.0,0.0,0.0,0.0,0.09966748517328153,1.4458965591330477,0.0,0.0,0.0,0.0,0.0,0.0,0.008695706967553821,0.31130893088187106,0.0,0.0,0.008695706967553821,0.36028647355639704
0.0,0.0,0.0,0.0,0.0,0.0,0.05107492993641579,0.7590255342601531,0.0,0.0,0.0,1.6235624466307562e-07,0.0,0.0,0.00435730536895569,0.2270367698168338,0.0,0.0,0.00435730536895569,0.36825718190144685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.403932399022548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798122525114509,0.0,0.0,0.0,0.3709001511699214
