RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.103045554277688,3.044522437723423,3.6392436171574167,2.70805020110221,3.3928598908698673,4.31748811353631,4.451906016607533
4.454347296253507,5.664377021553996,3.044522437723423,3.6417264710135404,2.70805020110221,3.2698006743488013,4.31748811353631,4.499078277657762
4.454347296253507,4.613074479742549,3.044522437723423,2.6420336347957742,2.70805020110221,1.9597739360944908,4.31748811353631,4.322425070897862
4.454347296253507,4.947299706829641,3.044522437723423,3.856734291067816,2.70805020110221,2.3755713809477603,4.31748811353631,4.0881785866896845
4.454347296253507,4.518837812333158,3.044522437723423,5.077562190280394,2.70805020110221,2.992189967966608,4.31748811353631,4.740384686465725
4.454347296253507,4.989099515184487,3.044522437723423,3.775227951378655,2.70805020110221,2.9228419741354013,4.330733340286331,4.32915884604286
4.454347296253507,5.222480486332852,3.091042453358316,3.7111935821541886,2.70805020110221,4.547742918376873,4.430816798843313,4.627438716639499
4.51085950651685,4.742125354935109,3.091042453358316,4.34633837392606,2.70805020110221,4.987968891133798,4.718498871295094,4.15059065463581
4.663439094112067,6.525473338983167,3.1780538303479458,4.192306020079859,2.70805020110221,4.354898979872603,4.624972813284271,4.345626250614614
4.66814498514948,5.792872875366818,3.1780538303479458,3.603882937057852,2.70805020110221,4.755908860623034,4.68213122712422,4.552786300887622
4.672828834461906,6.6660761102991275,3.1780538303479458,3.158622326707645,2.70805020110221,3.8876122410333767,4.736198448394496,4.684891195923294
4.672828834461906,4.727091749972076,3.1780538303479458,3.233642147206304,2.70805020110221,3.911292364110513,4.74493212836325,4.201240797333748
4.663439094112067,5.109309971021673,3.1780538303479458,2.505481813296341,2.70805020110221,2.703184515190395,4.736198448394496,4.394992892361476
4.68213122712422,5.293651068368165,3.258096538021482,3.0766725055282746,2.70805020110221,3.527769097098036,4.564348191467836,4.732287403770723
4.948759890378168,5.270985818302342,3.258096538021482,4.086901273062552,2.70805020110221,3.894298162186878,3.784189633918261,4.539730438035656
4.955827057601261,6.167009695959146,3.258096538021482,4.312919102479666,2.70805020110221,3.8729153305360087,4.02535169073515,5.1099755941049665
4.955827057601261,4.607446287873642,3.258096538021482,4.0159951354846495,2.70805020110221,3.682951665268603,4.060443010546419,4.804354237316717
4.969813299576001,4.427822521961858,3.258096538021482,2.102220715861492,2.70805020110221,3.5256169652422624,4.143134726391533,4.493445227510764
4.969813299576001,5.862775670451586,3.258096538021482,4.217961393346041,2.70805020110221,3.6295355551458917,4.127134385045092,4.559183335839003
4.962844630259907,5.541552490959559,3.2188758248682006,3.5216997581962577,2.5649493574615367,3.195619925091865,4.23410650459726,4.369668142580408
4.962844630259907,4.3596863374268375,3.5553480614894135,4.158912157319908,2.5649493574615367,2.9398292106798607,4.23410650459726,4.558672792976733
4.962844630259907,5.52429077550371,3.5553480614894135,3.3146401645404517,2.5649493574615367,4.594007422615913,4.23410650459726,4.0332221057092195
4.962844630259907,4.58079255383449,3.5553480614894135,2.905149381027142,2.5649493574615367,1.726409764713342,4.2626798770413155,5.041892720780988
4.962844630259907,4.321100613355761,3.5553480614894135,3.8599212230507858,2.5649493574615367,3.284323159345177,4.248495242049359,4.267197172167927
