RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.663439094112067,5.103045554277688,3.1780538303479458,3.6392436171574167,2.70805020110221,3.3928598908698673,4.736198448394496,4.451906016607533
4.68213122712422,5.129086583751447,3.258096538021482,3.9870258177135653,2.70805020110221,3.432891501551335,4.564348191467836,4.195686861662852
4.948759890378168,5.766130324371108,3.258096538021482,4.012080797650331,2.70805020110221,3.7043053823317034,3.784189633918261,4.449028463799183
4.955827057601261,4.5338915400049995,3.258096538021482,3.900406903074105,2.70805020110221,3.416579775746322,4.02535169073515,4.209936829139649
4.955827057601261,3.9751608938574607,3.258096538021482,4.969379814018262,2.70805020110221,2.941840003523171,4.060443010546419,4.513712630461934
4.969813299576001,5.008414444658692,3.258096538021482,3.2260767350360045,2.70805020110221,3.2911161105112128,4.143134726391533,4.339301650008981
4.969813299576001,5.725607860465601,3.258096538021482,4.0554430279873745,2.70805020110221,3.578567808994018,4.127134385045092,4.23010472685796
4.962844630259907,5.120798630640123,3.2188758248682006,3.252577449570331,2.5649493574615367,3.032494064392127,4.23410650459726,4.774109783400175
4.962844630259907,4.937812605267593,3.5553480614894135,2.9245044859878373,2.5649493574615367,3.8090068848750223,4.23410650459726,4.344945670588002
4.962844630259907,5.637799154048882,3.5553480614894135,3.6626136796776656,2.5649493574615367,3.7832611707156913,4.23410650459726,4.192373297559294
4.962844630259907,6.136997998049971,3.5553480614894135,2.699641821797862,2.5649493574615367,5.201166387300235,4.2626798770413155,4.63216772042906
4.962844630259907,4.506007348488264,3.5553480614894135,4.010682500444034,2.5649493574615367,6.195629230166334,4.248495242049359,4.285035958740155
